block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2765.8691667129606,8.569342677145087,2761.584495374388,-0.0013250010171910174
1,1,1,0,2765.8691667129606,8.569342677145087,2770.153838051533,0.0009450230811143893
2,0,2,1,2802.4072572700907,7.166988123868561,2798.9999244689943,-0.002269167247091235
2,1,3,1,2802.4072572700907,7.166988123868561,2805.850642168135,0.0015105815421266671
3,0,4,2,2834.1715186340725,8.801105047716407,2829.7709661102144,-0.0006950079955575631
3,1,5,2,2834.1715186340725,8.801105047716407,2838.5720711579306,0.000502039374089989
4,0,6,3,2867.7666857079594,7.788836198308282,2863.872267608805,-0.0010994156226682699
4,1,7,3,2867.7666857079594,7.788836198308282,2871.6611038071137,0.0006711484393853046
5,0,8,4,2887.176682189771,7.499207945528766,2883.4270782170065,-0.0009397756449035825
5,1,9,4,2887.176682189771,7.499207945528766,2890.9262861625352,0.0007909009149764457
6,0,10,5,2919.1833820786915,7.549015476607679,2915.4088743403877,-0.0004392559338079839
6,1,11,5,2919.1833820786915,7.549015476607679,2922.9578898169952,0.0005148072246905346
7,0,12,6,2946.1949344973427,8.50843822957375,2942.999869537354,-0.002272014900322125
7,1,13,6,2946.1949344973427,8.50843822957375,2949.1913204942225,0.001813787287810227
8,0,14,7,2975.6159577774883,7.947330390379867,2971.6422925822985,-0.0014175129519802833
8,1,15,7,2975.6159577774883,7.947330390379867,2979.589622972678,0.0012208253009221375
