save_id,timestamp_epoch_s,n_channels,rank,condition_number,residual_norm_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,status
000000,0.0909015205688774,8,3,14.85160306377845,508010.9767687852,66801.19735765464,68530.76854109026,-7923.171802138618,ok
000001,0.2567311456659809,8,3,14.85160306377845,600105.8208685966,57382.23569611545,83294.81567222711,-23126.642501201746,ok
000002,0.4182983746286481,8,3,14.85160306377845,147060.22712771205,7395.3107221423725,76683.97887621,-45905.38037690993,ok
000003,0.5629499580245465,8,3,14.85160306377845,150453.4249894968,6873.352200140894,77502.13914655014,-46747.89161971278,ok
000004,0.7119216040009633,8,3,14.85160306377845,217075.92700920298,114248.86519054094,-51798.288988369975,86005.89584153559,ok
000005,0.8704963745549321,8,3,14.85160306377845,223050.15954389534,111633.0145253527,-47697.991747904845,81783.56111182651,ok
000006,1.0308838750934228,8,3,14.85160306377845,242249.8639810593,107450.755004436,-47754.794210410895,92774.62809180445,ok
000007,1.1728885620832443,8,3,14.85160306377845,256539.17876679116,101483.04103699188,-38400.51361701367,83141.93526379271,ok
000008,1.3205087914830074,8,3,14.85160306377845,89042.40646873799,72155.84911040773,-17633.119746488253,62064.68274480933,ok
000009,1.4773201455827802,8,3,14.85160306377845,92571.99753108481,68039.99962693147,-11181.602271176753,55421.14821601923,ok
000010,1.6265126876533031,8,3,14.85160306377845,577574.1215319983,251589.48247155076,-55569.238444727926,190750.53704954832,ok
000011,1.791762062581256,8,3,14.85160306377845,573483.7069910037,249265.87136843737,-51927.02127965725,186999.91627077863,ok
000012,1.9427993750432504,8,3,14.85160306377845,203914.78337183374,64794.275845077296,-49811.86137718096,86507.7581630267,ok
000013,2.097781916614622,8,3,14.85160306377845,202747.38535261052,61782.646402706174,-45091.18826835545,81646.58326617052,ok
000014,2.245514916488901,8,3,14.85160306377845,299246.9650939107,133284.59392965215,-62811.52054387468,109151.59020523894,ok
000015,2.4087690830929205,8,3,14.85160306377845,287555.69095697365,129985.27908730236,-57639.90592399396,103826.05238746929,ok
000016,2.5565791041590273,8,3,14.85160306377845,287386.64688055625,96365.027635587,-7111.320135239767,111950.39514770595,ok
000017,2.7224926876369864,8,3,14.85160306377845,319715.1537982985,87643.7109283276,6559.181512232446,97873.0172178758,ok
000018,2.8696389165706933,8,3,14.85160306377845,189719.36091092677,40322.68545499218,5683.463044863188,24950.66342308249,ok
000019,3.037279958021827,8,3,14.85160306377845,182589.5336696516,38935.66837446377,7857.5865081990705,22711.8313415144,ok
000020,3.184762749588117,8,3,14.85160306377845,811307.6538192491,-262070.44239120785,459224.03112517373,-367654.70702522324,ok
000021,3.3543768955860287,8,3,14.85160306377845,796877.3905129422,-267212.2896502945,467283.7810214119,-375954.33993081114,ok
000022,3.516814437112771,8,3,14.85160306377845,245387.76842716953,-100478.54737129113,242201.5304737657,-205912.7890252355,ok
000023,3.6649987080600113,8,3,14.85160306377845,281277.49549631315,-107337.79804491566,252953.2782638852,-216984.54198286863,ok
000024,3.8123356869909912,8,3,14.85160306377845,253970.81843311118,61428.24757065161,56454.016272989,54726.79968297023,ok
000025,3.98095512506552,8,3,14.85160306377845,268409.42832714773,52146.9983330696,71002.20174220306,39745.61535450347,ok
000026,4.129184416029602,8,3,14.85160306377845,1033965.8832835917,246554.47796153772,-240130.33677176948,297356.0482009926,ok
000027,4.289032020606101,8,3,14.85160306377845,1003010.0184371409,238501.75359986976,-227507.8411844701,284357.8682232386,ok
000028,4.43713875010144,8,3,14.85160306377845,991493.8385722425,241316.39992724863,-238012.39535392317,314540.813684358,ok
000029,4.6031296661822125,8,3,14.85160306377845,953794.2333314089,232368.21061137095,-223986.27511421472,300097.23285642796,ok
000030,4.7620162080274895,8,3,14.85160306377845,168803.87420514732,56774.953629213756,26297.08865382983,23336.29048584415,ok
000031,4.912434562109411,8,3,14.85160306377845,160490.89789347656,50984.05330581474,35374.217150433906,13988.998655631454,ok
000032,5.0595766035839915,8,3,14.85160306377845,180996.62594930336,25221.274783485394,22412.310448251646,18129.175013578606,ok
000033,5.229958166135475,8,3,14.85160306377845,156601.92315745674,22849.87613246399,26129.433705410444,14301.41870644547,ok
000034,5.378850479144603,8,3,14.85160306377845,272090.1566970525,129866.43137249326,-47568.23563877013,93476.96723058005,ok
000035,5.544119228608906,8,3,14.85160306377845,268043.68312739785,128771.09308035106,-45851.31324850707,91708.94393581021,ok
000036,5.691952374530956,8,3,14.85160306377845,326219.0889180974,86564.7827791172,12704.984846221903,85026.02077821615,ok
000037,5.8435113955056295,8,3,14.85160306377845,355651.74004572374,78075.51875664073,26011.748228463544,71323.20708598578,ok
000038,5.991756249568425,8,3,14.85160306377845,1036837.4126625226,279161.92626037,-269934.61769371,318774.3131174673,ok
000039,6.161163874552585,8,3,14.85160306377845,998145.1775805275,269227.3615119905,-254362.37231858264,302738.58970257314,ok
000040,6.309217645553872,8,3,14.85160306377845,156647.30574900954,88697.57853800907,-23628.906844925565,77073.19541158556,ok
