block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2767.8703618960685,10.179963934480398,2762.780379928828,-0.0017879571356687288
1,1,1,0,2767.8703618960685,10.179963934480398,2772.960343863309,0.001378143467260316
2,0,2,1,2804.9442235475676,13.387024596971541,2798.2507112490816,-0.00045492576365893986
2,1,3,1,2804.9442235475676,13.387024596971541,2811.6377358460536,0.0005089385434047587
3,0,4,2,2840.945824781825,14.014678833104957,2833.9384853652728,-0.0002462338821193332
3,1,5,2,2840.945824781825,14.014678833104957,2847.9531641983776,0.00036607423756228325
4,0,6,3,2872.39872334649,7.283646328633889,2868.756900182173,-0.0015544134072300385
4,1,7,3,2872.39872334649,7.283646328633889,2876.040546510807,0.0011469764619043404
5,0,8,4,2880.6917523969437,5.588140336711644,2877.8976822285877,-0.004093847153886582
5,1,9,4,2880.6917523969437,5.588140336711644,2883.4858225652997,0.0020869825636635904
6,0,10,5,2912.3983131268365,15.531174533903762,2904.6327258598844,-0.00031897782761599745
6,1,11,5,2912.3983131268365,15.531174533903762,2920.1639003937885,0.0002239049297142503
7,0,12,6,2943.2561280168647,11.4737222008595,2937.519266916435,-0.0007567538602508927
7,1,13,6,2943.2561280168647,11.4737222008595,2948.9929891172947,0.0004845586425247107
8,0,14,7,2974.420750033117,11.114864009775129,2968.8633180282295,-0.0016481756547304114
8,1,15,7,2974.420750033117,11.114864009775129,2979.978182038005,0.0009685988725347835
