batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
0,0.005502499989233911,1778436766.808127,0.010229749837890267,6621.67816731363,6623.342583366446,2760.576292066074,6622.702669865818,6625.632583977749,2771.4714838887708,6629.786476449552,6631.590961885258,2795.6224406681117,6633.971991625149,6634.928439343462,2807.883331906089,6635.738166702326,6635.873840816702,2834.17360706849,6642.908905156341,6640.672072622796,2851.274794247177,6614.263714582633,6616.190338356205,2869.7973255324628,6619.610341718372,6622.820191337836,2875.560241593523,6605.475395054559,6610.798754470152,2878.1113488721753,6596.921433811169,6606.749544579271,2884.089106389281,6623.160679463275,6628.366473087386,2904.6987690197675,6631.204256197084,6634.850314821041,2918.7231273164352,6634.448370877525,6634.788709233731,2939.62374494429,6637.028511171561,6637.6763227068495,2952.7851486728046,6622.012832778067,6623.886779044534,2971.3743141659243,6622.792826359384,6626.930497906287,2982.0135177017946,0.06810663465747996,2.4271915927642698,-0.09555824797437418,-3.3968715580629842,-0.6774861648630369,-24.077031900155916,0.04142024033863744,1.7194357297180878,0.11702482704626013,4.825435882477782,-0.39997239631207765,-14.207460757635094,0.03611628761901344,1.2837090932582733,0.11625575795599667,4.143110740260729,-19.855276818237908,-0.8805651274726477,-5.2275710844991785,20.550788595965567,45.945752897741855,ok,3,18.592733017598555
1,0.20271010394208133,1778436767.0053172,0.010191707871854305,6619.8973759819055,6622.450284255892,2760.576292066074,6624.699512485863,6628.14862304001,2771.4714838887708,6632.695641409666,6632.378599810497,2795.6224406681117,6634.311435950729,6635.440747929211,2807.883331906089,6636.718073172968,6637.166497539505,2834.17360706849,6643.1225204022385,6641.92389583397,2851.274794247177,6613.793951156891,6616.494276675735,2869.7973255324628,6618.010126234067,6624.680465812879,2875.560241593523,6605.251274566738,6609.0579973713975,2878.1113488721753,6595.551496164073,6605.251057554176,2884.089106389281,6623.375071063972,6628.188729101079,2904.6987690197675,6632.243544640401,6635.024306935234,2918.7231273164352,6631.9043157991255,6632.157813980499,2939.62374494429,6637.529484671577,6636.415377326773,2952.7851486728046,6619.865678393496,6622.507034569184,2971.3743141659243,6621.627455145643,6625.823211174618,2982.0135177017946,0.048117253134779714,1.7148078577513572,0.16280700082139052,5.7874069718401016,-0.47031022591649463,-16.714251743650312,0.1281940420852839,5.321587091149949,0.153065592645128,6.3115513328684925,-0.5208666707277446,-18.501758752747744,-0.16076820588805435,-5.714308457790246,0.07980343798255349,2.8440267116953906,-26.45149847570328,-2.36438278937874,-6.909465517548252,27.441078537897003,58.13993236390778,ok,3,18.592733017598555
2,0.35628729150630534,1778436767.1595788,0.011560583021491766,6619.511249503315,6626.473432771953,2760.576292066074,6626.054528226916,6629.817354891953,2771.4714838887708,6634.047218571385,6633.461092092795,2795.6224406681117,6634.671765443042,6633.4857383011895,2807.883331906089,6637.423087385762,6637.615140446862,2834.17360706849,6643.782013937707,6642.929366995751,2851.274794247177,6615.94979368524,6617.779362410979,2869.7973255324628,6620.215467493964,6623.33821255005,2875.560241593523,6605.794614420638,6612.384491243084,2878.1113488721753,6598.758104349419,6607.426134731179,2884.089106389281,6626.302567472568,6629.634197817648,2904.6987690197675,6636.264295320476,6637.0921141914005,2918.7231273164352,6636.338501390713,6635.359930617111,2939.62374494429,6638.060882721521,6638.514220435859,2952.7851486728046,6624.6985573249385,6625.772318672249,2971.3743141659243,6625.310739065317,6628.292931809151,2982.0135177017946,-0.1723417741009282,-6.141934736367282,-0.0675398968100156,-2.4008848987057143,-0.29825171327214955,-10.5995020816129,0.04175137239788386,1.7331816734709133,0.05407014781761588,2.229544260269339,-0.6407197540599255,-22.759072491956175,0.16830873107618413,5.982327165971351,0.09800546412780979,3.4927086466190964,-8.193823448826612,-3.270007792019121,-5.4192495989550125,10.353741347270592,26.825883106038965,ok,3,18.592733017598555
3,0.5091947289183736,1778436767.311709,0.010006207972764969,6620.702449796741,6625.242710211816,2760.576292066074,6622.841347006142,6628.932250817617,2771.4714838887708,6632.844568572914,6635.39179172907,2795.6224406681117,6635.419647278174,6636.677144909375,2807.883331906089,6638.986277776081,6639.881829018554,2834.17360706849,6642.415502643887,6642.635148393801,2851.274794247177,6612.958776782712,6615.899280190727,2869.7973255324628,6620.063311122658,6625.347065745637,2875.560241593523,6605.3833985389865,6611.833519271326,2878.1113488721753,6598.2748494666375,6607.763234709785,2884.089106389281,6624.672055811963,6628.175107742152,2904.6987690197675,6632.313624415442,6634.776952348931,2918.7231273164352,6635.008209799186,6634.612522541798,2939.62374494429,6637.59400006113,6636.394418803679,2952.7851486728046,6622.56004676468,6625.847643426966,2971.3743141659243,6624.049981660911,6627.122271296268,2982.0135177017946,0.08331293778348707,2.9691154639126434,-0.1451901496612554,-5.161169238133016,-0.19305061466054552,-6.860783361482128,0.07558534810050242,3.1376966213774113,0.0789621762470501,3.2559494274700334,-0.26664991964013934,-9.471699307864048,-0.09447793366681322,-3.358102134962814,-0.011093675109566967,-0.3953552521055084,-21.85520829694419,-0.23170331445503753,-2.0042362755637333,21.94813839889464,36.79237942091922,ok,3,18.592733017598555
4,0.6525976659031585,1778436767.4550579,0.009897500043734908,6614.946778433232,6621.24996332182,2760.576292066074,6621.533806583732,6624.018961090565,2771.4714838887708,6629.560580126539,6628.895937891616,2795.6224406681117,6631.624088394414,6631.728335421952,2807.883331906089,6631.873813308067,6634.2447611333555,2834.17360706849,6638.12970168414,6636.764995262402,2851.274794247177,6609.8744628174945,6613.842306751841,2869.7973255324628,6618.1097869609075,6622.994946052511,2875.560241593523,6603.452436042423,6609.93531955864,2878.1113488721753,6596.218649326038,6602.535564079835,2884.089106389281,6621.32507870526,6627.240223736897,2904.6987690197675,6632.326863709997,6630.623993642449,2918.7231273164352,6630.486389338876,6631.455801265397,2939.62374494429,6634.366144512028,6635.8110890362805,2952.7851486728046,6618.6400754959195,6620.287008283156,2971.3743141659243,6619.74365467494,6622.179130115842,2982.0135177017946,-0.2057644619104636,-7.333056089916347,0.0866207365708576,3.079163992991149,-1.0675838638393467,-37.94062827976439,0.0294756276195278,1.2235913377258938,-0.0041226619517590185,-0.16999504648257127,-1.9491906090817999,-69.23740073820763,0.05582460173572034,1.9842169170770199,0.040516632600347255,1.4439275837781245,3.658669087418937,-3.0192736627845305,-2.9389600908762934,5.580265169127971,81.49689743224278,ok,3,18.592733017598555
5,0.7958184374729171,1778436767.598544,0.010428624926134944,6618.096089189105,6621.372433291561,2760.576292066074,6620.059718189322,6623.43075771006,2771.4714838887708,6627.971300852767,6628.188160589297,2795.6224406681117,6632.047756518019,6631.329750588379,2807.883331906089,6634.461668245865,6636.613031451538,2834.17360706849,6640.429182076597,6639.29895620014,2851.274794247177,6613.151763609133,6613.176370082832,2869.7973255324628,6617.342268545404,6623.39604486964,2875.560241593523,6604.035298163033,6611.338068893847,2878.1113488721753,6595.774808203687,6605.251175230002,2884.089106389281,6622.876393006694,6627.530623223402,2904.6987690197675,6631.84910902589,6631.35236574258,2918.7231273164352,6633.718041079561,6634.3289222728245,2939.62374494429,6636.387197787085,6635.3095271571365,2952.7851486728046,6619.331952807409,6621.846275636521,2971.3743141659243,6621.3415533209045,6624.995248647491,2982.0135177017946,0.005045479866123441,0.17981135573803056,-0.10529815453935602,-3.743102388892472,-0.9374848471572372,-33.3170679219417,0.1948859004423931,8.090097442683163,0.056612410320125414,2.3343726544821153,-1.3179780379962958,-46.81603387361519,-0.1985169683607046,-7.056041865070921,0.05849147413003594,2.0845131367476877,-29.73000866893501,-4.356744033784924,-3.488582630450106,30.24937756054411,75.53135947601587,ok,3,18.592733017598555
6,0.9438649375224486,1778436767.746463,0.010173124959692359,6619.197238438731,6622.184410245437,2760.576292066074,6623.842493199254,6628.251919491396,2771.4714838887708,6630.946715774675,6632.197672463856,2795.6224406681117,6634.351279151512,6633.4976480117375,2807.883331906089,6634.92745056087,6633.3874468930535,2834.17360706849,6642.011290766268,6641.355034080142,2851.274794247177,6610.8409771678325,6614.6150242992935,2869.7973255324628,6615.568689060732,6620.8220252468145,2875.560241593523,6604.20404682581,6610.2487666962115,2878.1113488721753,6596.8120380841765,6604.758737048018,2884.089106389281,6622.988006235291,6627.920900449308,2904.6987690197675,6631.580407739096,6633.6278555491035,2918.7231273164352,6634.992754531282,6635.408593391815,2939.62374494429,6637.611620869885,6636.890738759667,2952.7851486728046,6623.560979001743,6624.015204633676,2971.3743141659243,6619.722026775072,6625.668580554452,2982.0135177017946,0.07640021334054849,2.722759044521513,-0.23697334424455802,-8.423846503540705,0.25285199108225126,8.98605133366238,0.04772066968689777,1.9809789570242289,0.04951928837833112,2.0418927935788,-0.7387465573210952,-26.24109268477674,-0.13361213226797514,-4.749079168140485,0.28221896930598483,10.057690590082522,-13.197758891868256,-3.085855223967846,-4.7780380637206985,14.37125568520514,28.605274014695528,ok,3,18.592733017598555
7,1.085972228902392,1778436767.888639,0.010308792116120458,6617.349688235476,6621.248208882232,2760.576292066074,6622.347591466209,6625.474698169148,2771.4714838887708,6632.102671394076,6632.758790537029,2795.6224406681117,6634.334477488766,6634.84820429746,2807.883331906089,6635.40395513036,6635.087963444081,2834.17360706849,6640.950207843018,6638.92432068955,2851.274794247177,6611.7808631598255,6614.828118409391,2869.7973255324628,6618.03906226121,6623.541625149005,2875.560241593523,6603.305799737139,6610.496037228351,2878.1113488721753,6595.292299110553,6605.418846471252,2884.089106389281,6624.134726594738,6628.190920622306,2904.6987690197675,6634.460297398905,6635.584760216401,2918.7231273164352,6635.7208469602965,6635.650947519638,2939.62374494429,6637.297171195404,6636.852689733166,2952.7851486728046,6621.417967723202,6622.838200323991,2971.3743141659243,6619.473263135374,6624.765288687838,2982.0135177017946,-0.0416698604132127,-1.4850349804430183,-0.016051291435777482,-0.5705857579451877,-0.4883289880533775,-17.35461657067044,0.07923397120169222,3.2891581501655116,0.07638328718747173,3.149610763110379,-0.7504287218209481,-26.656056055314934,-0.04402418025597232,-1.564785426287309,0.1989590369825727,7.09048168871286,-13.775981313557654,-3.851935650938933,-6.336345451717748,15.644946247717446,40.300986865690746,ok,3,18.592733017598555
8,1.2412256874376908,1778436768.043701,0.009925875114277005,6619.225035914051,6621.514869945288,2760.576292066074,6622.0577268698235,6626.658423755233,2771.4714838887708,6631.002373383868,6631.839766787909,2795.6224406681117,6633.023116422655,6633.516210227099,2807.883331906089,6635.76745881346,6634.0082953816045,2834.17360706849,6643.3810801723885,6640.042207415105,2851.274794247177,6612.612979490785,6613.405573555031,2869.7973255324628,6617.122916220925,6621.960638200324,2875.560241593523,6605.511200599076,6610.166196472781,2878.1113488721753,6597.339100467647,6608.176775071064,2884.089106389281,6624.29168322279,6628.549766176604,2904.6987690197675,6632.385345539015,6634.381124491856,2918.7231273164352,6634.320827092948,6633.356761011096,2939.62374494429,6637.225395054559,6636.629396032644,2952.7851486728046,6622.224643151878,6625.698030076108,2971.3743141659243,6622.732195800348,6627.936931870281,2982.0135177017946,0.12430768853122394,4.430090813271587,-0.03878681160199263,-1.3787801676113662,-0.4506644561688435,-16.016065050770848,0.13075007214912435,5.4276929317261855,0.1604996967246077,6.618091350782941,-0.5792470177394407,-20.575493082500397,0.04331730626387114,1.5396604582667766,0.08887511495623485,3.1673222022814245,-37.008100831877,-1.6917649822104688,-6.140538490780286,37.55220111916428,65.04405502178761,ok,3,18.592733017598555
9,1.3904641040135175,1778436768.193065,0.010176707990467548,6619.246272580004,6623.119899440657,2760.576292066074,6624.337495797292,6627.723697160497,2771.4714838887708,6631.108798178316,6631.227983922731,2795.6224406681117,6633.19479475502,6632.590987865636,2807.883331906089,6633.162022801601,6634.135288993491,2834.17360706849,6641.580374117431,6641.846582816273,2851.274794247177,6613.723642143229,6616.262814438976,2869.7973255324628,6618.134130574319,6622.793891554849,2875.560241593523,6606.138310358529,6612.819124614114,2878.1113488721753,6597.6704801785,6605.141328667053,2884.089106389281,6622.763482287495,6627.732823914172,2904.6987690197675,6634.597597579241,6636.524037961916,2918.7231273164352,6635.8559586759175,6634.29879267659,2939.62374494429,6636.007289788184,6636.9848366292745,2952.7851486728046,6620.015605037137,6624.041382156067,2971.3743141659243,6622.9773359415585,6626.984355228167,2982.0135177017946,-0.02638087294923597,-0.9401643959387078,-0.08141225764896509,-2.894014785198099,-0.20218422826363924,-7.185380847734624,0.06847119960168412,2.8423743099813086,0.020715136215221534,0.854173974244207,-0.7792587151414415,-27.680129222664718,0.29798002449715333,10.591334056575102,-0.0010555744097601972,-0.03761845220498404,-16.683819413275085,-1.5000142900237319,-1.0613327566946327,16.78470435561744,29.263361773408466,ok,3,18.592733017598555
