block,n_samples,delta_f_mean_mhz,delta_f_std_mhz,delta_f_min_mhz,delta_f_max_mhz,f_new_mean_mhz,f_new_std_mhz,delta_B_proj_std_uT
1,144,-0.14579374427774436,0.1609947115178992,-0.6530758872246113,0.2901144732721717,2769.7977140975768,0.16099471151789882,5.732906559013119
2,144,-0.44840817803247607,0.08594186652435565,-0.8373810414603746,-0.2960062533101303,2769.495099663822,0.08594186652436688,3.060328414803433
3,144,0.21158545450926156,0.16521631162766806,-0.3063139759076086,0.9890433847680208,2780.9284704123065,0.16521631162766687,5.878154347025543
4,144,0.06301868143096329,0.19853940022727073,-0.409504101699305,0.7462626667383873,2864.0422114580547,0.19853940022727945,7.1618886496549115
5,144,-0.4727688541948477,0.045236801266211955,-0.6421221917077954,-0.3041805112196526,2881.252971630631,0.045236801266206814,1.964870897652383
6,144,-0.3681164527966293,0.040031941697385685,-0.4631787201888838,-0.1808363434199967,2881.357624032029,0.04003194169741786,1.7387966216890895
7,144,0.08768113876527313,0.1608669534268471,-0.244416896702436,0.5819856823633633,2965.4674680058506,0.16086695342685003,5.723144172076826
8,144,-0.09222857831794148,0.11814303868774935,-0.248761681276641,0.5737327375669143,2974.074841695823,0.11814303868774116,4.206908391169193
