batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.01132847904227674,1778437372.2506518,0.02196979196742177,6641.385334841214,6643.530600299539,2759.8870779622653,6595.997157441086,6608.414799645446,2771.3708709513307,6634.706816028364,6642.073836231927,2795.190844499844,6623.875038970566,6624.424397102423,2808.681308952608,6627.904652015772,6630.855734022068,2834.6040561541786,6643.0286273191305,6642.999422318671,2849.249524422221,6607.82684995568,6613.130154048355,2869.755418180756,6626.084411773695,6632.519874988537,2875.675239902322,6582.785519760369,6597.885447932267,2878.403100893244,6597.210557202679,6610.874230522359,2883.6588901178143,6628.805139529907,6635.54540147324,2905.6679034029994,6635.851645933307,6637.21761775224,2917.42300957689,6620.514472598343,6621.64491090259,2941.327149368435,6627.794571629429,6639.838415808296,2951.725066922875,6579.930285478496,6594.62293761653,2971.6331429441066,6623.9378243726505,6634.312213833788,2981.7960193704207,0.44817131187667536,2766.157822172829,-1.0654736563089464,2800.145072344185,-1.2679228869388353,2838.7289355971357,0.1842354699546195,2872.7064125714687,-0.23604342445807144,2881.1418993666566,-0.8611219273165511,2911.6901032703604,0.9544819002168414,2948.1091636153183,-0.2952515469824611,2976.3092597549985
1,0.115738041466102,1778437372.3489852,0.009816083125770092,6643.6293975609005,6643.530600299539,2759.8870779622653,6595.997157441086,6608.414799645446,2771.3708709513307,6634.706816028364,6642.073836231927,2795.190844499844,6623.875038970566,6624.424397102423,2808.681308952608,6627.904652015772,6630.855734022068,2834.6040561541786,6643.0286273191305,6642.999422318671,2849.249524422221,6607.82684995568,6613.130154048355,2869.755418180756,6626.084411773695,6632.519874988537,2875.675239902322,6582.785519760369,6597.885447932267,2878.403100893244,6597.210557202679,6610.874230522359,2883.6588901178143,6628.805139529907,6635.54540147324,2905.6679034029994,6635.851645933307,6637.21761775224,2917.42300957689,6620.514472598343,6621.64491090259,2941.327149368435,6627.794571629429,6639.838415808296,2951.725066922875,6579.930285478496,6594.62293761653,2971.6331429441066,6623.9378243726505,6634.312213833788,2981.7960193704207,0.5711282968734616,2766.280779157826,-1.0654736563089464,2800.145072344185,-1.2679228869388353,2838.7289355971357,0.1842354699546195,2872.7064125714687,-0.23604342445807144,2881.1418993666566,-0.8611219273165511,2911.6901032703604,0.9544819002168414,2948.1091636153183,-0.2952515469824611,2976.3092597549985
2,0.18363795848563313,1778437372.418123,0.012293917126953602,6638.276691016903,6640.80814714063,2759.8870779622653,6593.869821499527,6604.366705382522,2771.3708709513307,6628.5835391386745,6636.245893572149,2795.190844499844,6623.310662652444,6624.221441452457,2808.681308952608,6629.541391325611,6633.4656019806225,2834.6040561541786,6636.87139713299,6642.25834122933,2849.249524422221,6611.954979062872,6616.19642082098,2869.755418180756,6624.240874774582,6627.286777516276,2875.675239902322,6587.732259987162,6600.367315157258,2878.403100893244,6597.02881071003,6610.381462236757,2883.6588901178143,6629.2329370052275,6634.59322981936,2905.6679034029994,6637.20322156677,6638.069308005011,2917.42300957689,6614.366946847204,6618.448422838281,2941.327149368435,6634.216081853471,6638.157257694777,2951.725066922875,6579.778127578934,6595.169239233425,2971.6331429441066,6621.963155240395,6630.387000641867,2981.7960193704207,0.32150695879685953,2766.0311578197493,-1.0578154379890305,2800.1527305625045,-0.44157047466436916,2839.55528800941,0.10431097204250758,2872.6264880735566,-0.18152032983757208,2881.196422461277,-0.7383028216188771,2911.812922376058,-0.02240236800041742,2947.1322793471013,-0.42067866806768067,2976.1838326339134
3,0.25150281249079853,1778437372.484737,0.0097910410258919,6641.849961793562,6640.80814714063,2759.8870779622653,6593.869821499527,6604.366705382522,2771.3708709513307,6628.5835391386745,6636.245893572149,2795.190844499844,6623.310662652444,6624.221441452457,2808.681308952608,6629.541391325611,6633.4656019806225,2834.6040561541786,6636.87139713299,6642.25834122933,2849.249524422221,6611.954979062872,6616.19642082098,2869.755418180756,6624.240874774582,6627.286777516276,2875.675239902322,6587.732259987162,6600.367315157258,2878.403100893244,6597.02881071003,6610.381462236757,2883.6588901178143,6629.2329370052275,6634.59322981936,2905.6679034029994,6637.20322156677,6638.069308005011,2917.42300957689,6614.366946847204,6618.448422838281,2941.327149368435,6634.216081853471,6638.157257694777,2951.725066922875,6579.778127578934,6595.169239233425,2971.6331429441066,6621.963155240395,6630.387000641867,2981.7960193704207,0.5173743541424249,2766.2270252150947,-1.0578154379890305,2800.1527305625045,-0.44157047466436916,2839.55528800941,0.10431097204250758,2872.6264880735566,-0.18152032983757208,2881.196422461277,-0.7383028216188771,2911.812922376058,-0.02240236800041742,2947.1322793471013,-0.42067866806768067,2976.1838326339134
4,0.3190577500499785,1778437372.553904,0.013015415985137224,6640.310596937372,6643.165724241221,2759.8870779622653,6600.695344927713,6608.749422318671,2771.3708709513307,6631.153605159397,6638.305711098206,2795.190844499844,6622.515469022222,6620.477215209217,2808.681308952608,6627.364605556744,6631.0256105388635,2834.6040561541786,6639.929504538924,6641.848376990555,2849.249524422221,6611.7191291988875,6615.919023749122,2869.755418180756,6629.033562062536,6632.5018186264015,2875.675239902322,6587.395649050952,6601.238524314578,2878.403100893244,6599.921799064707,6606.905397805422,2883.6588901178143,6625.548642907357,6636.010408961702,2905.6679034029994,6638.989120334995,6640.173136290003,2917.42300957689,6620.146402481891,6619.342031665496,2941.327149368435,6633.688064309075,6637.7807882752095,2951.725066922875,6580.442462634104,6594.396807470123,2971.6331429441066,6622.388178928386,6634.714397713727,2981.7960193704207,0.16888591200440356,2765.878536772957,-1.368114524151629,2799.842431476342,-1.0378213408016,2838.959037143273,0.12020595360509494,2872.642383055119,-0.37230476478810975,2881.0056380263263,-1.4062970964309307,2911.144928101246,0.42382629220667667,2947.5785080073083,-0.167625072889089,2976.4368862290917
5,0.38991145859472454,1778437372.623289,0.010077666956931353,6643.389311367178,6643.165724241221,2759.8870779622653,6600.695344927713,6608.749422318671,2771.3708709513307,6631.153605159397,6638.305711098206,2795.190844499844,6622.515469022222,6620.477215209217,2808.681308952608,6627.364605556744,6631.0256105388635,2834.6040561541786,6639.929504538924,6641.848376990555,2849.249524422221,6611.7191291988875,6615.919023749122,2869.755418180756,6629.033562062536,6632.5018186264015,2875.675239902322,6587.395649050952,6601.238524314578,2878.403100893244,6599.921799064707,6606.905397805422,2883.6588901178143,6625.548642907357,6636.010408961702,2905.6679034029994,6638.989120334995,6640.173136290003,2917.42300957689,6620.146402481891,6619.342031665496,2941.327149368435,6633.688064309075,6637.7807882752095,2951.725066922875,6580.442462634104,6594.396807470123,2971.6331429441066,6622.388178928386,6634.714397713727,2981.7960193704207,0.33758451052066435,2766.047235371473,-1.368114524151629,2799.842431476342,-1.0378213408016,2838.959037143273,0.12020595360509494,2872.642383055119,-0.37230476478810975,2881.0056380263263,-1.4062970964309307,2911.144928101246,0.42382629220667667,2947.5785080073083,-0.167625072889089,2976.4368862290917
6,0.46453641704283655,1778437372.6978161,0.009882249869406223,6639.351057554176,6642.985932389888,2759.8870779622653,6595.442132530489,6605.098144695419,2771.3708709513307,6632.781939053091,6640.2943026561115,2795.190844499844,6621.659345294496,6622.61599779931,2808.681308952608,6629.058729406732,6632.668838829966,2834.6040561541786,6639.74227771495,6643.164814928018,2849.249524422221,6608.351959226091,6611.165279518294,2869.755418180756,6627.074250389705,6633.021337530947,2875.675239902322,6582.296037228351,6595.601593972552,2878.403100893244,6596.551979093437,6609.586913531192,2883.6588901178143,6628.138185041415,6633.163411987652,2905.6679034029994,6637.941207934712,6638.757195036221,2917.42300957689,6614.988932359325,6616.770584100009,2941.327149368435,6633.9130910535805,6639.6099596540025,2951.725066922875,6580.524753186417,6594.878147446281,2971.6331429441066,6621.602588868172,6631.511914295321,2981.7960193704207,0.21468352028298504,2765.9243343812354,-1.0323165202339808,2800.1782294802597,-0.7486081582167982,2839.2482503258575,0.2533922106601386,2872.775569312174,-0.20664429788015062,2881.171298493234,-0.6986542617233313,2911.8525709359537,0.3362598121062207,2947.4909415272077,-0.3008914524693567,2976.3036198495115
7,0.5327378750080243,1778437372.7668328,0.011512334225699306,6635.866277470428,6638.147839043922,2759.8870779622653,6594.891414249473,6607.923808723293,2771.3708709513307,6632.765846501818,6639.470830149463,2795.190844499844,6623.215611150165,6625.10367087447,2808.681308952608,6631.517335024604,6631.721404774276,2834.6040561541786,6641.2099734083195,6642.639068374238,2849.249524422221,6606.137199315342,6610.041958309137,2869.755418180756,6625.987451477826,6632.185177430692,2875.675239902322,6582.301106458416,6595.215018186263,2878.403100893244,6597.429001742213,6612.367990647064,2883.6588901178143,6630.7223339548245,6636.12695999022,2905.6679034029994,6639.208263288198,6640.1698811015685,2917.42300957689,6617.906709050342,6619.254361646851,2941.327149368435,6634.781743436133,6640.606125255983,2951.725066922875,6581.724129657365,6595.028540208454,2971.6331429441066,6622.441483021059,6633.188009291805,2981.7960193704207,0.4745179035629321,2766.1841687645156,-0.8114848663496557,2800.399061134144,-0.484890931968585,2839.511967552106,0.22431096112608798,2872.74648806264,-0.1489604727988,2881.2289823183155,-0.7310257325463172,2911.820199465131,0.3859450154430264,2947.540626730545,-0.21131347924915797,2976.3931978227315
8,0.601252083433792,1778437372.834558,0.00993383303284645,6641.333383256411,6638.147839043922,2759.8870779622653,6594.891414249473,6607.923808723293,2771.3708709513307,6632.765846501818,6639.470830149463,2795.190844499844,6623.215611150165,6625.10367087447,2808.681308952608,6631.517335024604,6631.721404774276,2834.6040561541786,6641.2099734083195,6642.639068374238,2849.249524422221,6606.137199315342,6610.041958309137,2869.755418180756,6625.987451477826,6632.185177430692,2875.675239902322,6582.301106458416,6595.215018186263,2878.403100893244,6597.429001742213,6612.367990647064,2883.6588901178143,6630.7223339548245,6636.12695999022,2905.6679034029994,6639.208263288198,6640.1698811015685,2917.42300957689,6617.906709050342,6619.254361646851,2941.327149368435,6634.781743436133,6640.606125255983,2951.725066922875,6581.724129657365,6595.028540208454,2971.6331429441066,6622.441483021059,6633.188009291805,2981.7960193704207,0.7743151993497797,2766.4839660603025,-0.8114848663496557,2800.399061134144,-0.484890931968585,2839.511967552106,0.22431096112608798,2872.74648806264,-0.1489604727988,2881.2289823183155,-0.7310257325463172,2911.820199465131,0.3859450154430264,2947.540626730545,-0.21131347924915797,2976.3931978227315
9,0.6696515624644235,1778437372.903643,0.011305874912068248,6636.8383959409475,6637.914743099917,2759.8870779622653,6598.094226243238,6611.135820827093,2771.3708709513307,6635.776857596968,6641.408269401228,2795.190844499844,6622.250790109118,6624.657049851759,2808.681308952608,6629.425914662102,6633.205179264603,2834.6040561541786,6636.339500871107,6638.3926689488635,2849.249524422221,6610.031365956536,6615.874909068681,2869.755418180756,6626.121643182443,6634.132331815263,2875.675239902322,6583.036439771373,6596.475416450163,2878.403100893244,6597.60296634777,6612.219489867652,2883.6588901178143,6632.83169147538,6635.983684323134,2905.6679034029994,6638.885504477794,6640.153165021242,2917.42300957689,6617.266881132133,6619.105671363512,2941.327149368435,6633.447489072959,6640.4828193294,2951.725066922875,6582.665851086591,6596.2669682428095,2971.6331429441066,6625.2653987223775,6634.5070391539575,2981.7960193704207,0.5407634111346348,2766.2504142720873,-0.6090373991545441,2800.601508601339,-1.0344442882431104,2838.962414195831,0.21984989731013432,2872.7420269988243,-0.17026636885051874,2881.207676422264,-0.37371261289978286,2912.177512584777,0.44936753755263,2947.604049252654,-0.29674447329310927,2976.307766828688
