batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.014297916437499225,1778253150.920036,0.027354167075827718,6597.7425207078895,6603.25853531803,2628.999989318848,6611.453398844637,6615.592702570529,2631.9999881744384,6576.531793868632,6585.156696824281,2763.9999378204348,6573.027895283798,6586.954685637436,2770.9999351501465,6583.309333068435,6589.068276431213,2802.9999229431155,6587.976894275147,6595.266413485343,2808.999920654297,6589.025995659748,6590.234364397715,2837.999909591675,6593.073828590641,6594.297224684415,2841.999908065796,6530.412513372254,6548.359450744261,2878.999893951416,6549.227224378765,6568.4119020692615,2882.9998924255374,6531.156113029923,6553.973723140874,2878.999893951416,6554.763282085766,6570.8676605434475,2882.9998924255374,6573.155128832104,6582.2014014121105,2938.9998710632326,6581.982076596265,6589.751800287313,2943.999869155884,6563.344235412782,6573.337871748634,2970.999858856201,6576.152805880735,6587.304442644496,2978.9998558044435,0.19144564871436415,2753.4962351301597,0.24274832146199493,2771.090542419791,-0.08061236489836021,2770.7671817334303,0.062022697379464795,2862.123131285595,0.5112981079308049,2884.054498170047,0.30626924864734567,2883.849469310763,-0.37794339758926077,2977.354275275514,0.11399943391770566,2977.846218107021
1,0.0998294788878411,1778253150.997946,0.012116208206862211,6597.928132163707,6603.635525873399,2628.999989318848,6613.895778952839,6617.26160558731,2631.9999881744384,6578.019902497172,6586.167704862915,2763.9999378204348,6573.732981324693,6585.1306369777185,2770.9999351501465,6582.57476846899,6589.742759116057,2802.9999229431155,6589.416309563834,6592.561347311795,2808.999920654297,6590.234222269768,6592.533028700675,2837.999909591675,6593.091119295779,6597.331045022465,2841.999908065796,6534.511784393435,6549.272329370052,2878.999893951416,6550.70324601889,6566.826312009047,2882.9998924255374,6529.226423571843,6552.341878839747,2878.999893951416,6553.4587064828675,6572.509621909097,2882.9998924255374,6573.710575541767,6581.848892013327,2938.9998710632326,6578.6160283644585,6586.572060396737,2943.999869155884,6561.11442522236,6571.845002598037,2970.999858856201,6576.3112021273355,6586.795010239325,2978.9998558044435,0.1103617378782308,2753.4151512193234,0.1762896927653033,2771.024083791094,-0.46537527397230766,2770.3824188243566,0.34087043770194125,2862.401979025917,0.5149203920049606,2884.058120454121,0.3742419862690611,2883.917442048385,-0.28484549179914115,2977.447373181304,0.0656816638519357,2977.797900336955
2,0.1842329374048859,1778253151.082612,0.012648040894418955,6597.0441880368,6604.858804291347,2628.999989318848,6612.175401167589,6615.744053550142,2631.9999881744384,6577.857549591955,6582.586925757251,2763.9999378204348,6572.924115903047,6586.56185927805,2770.9999351501465,6582.704843047957,6586.51842314393,2802.9999229431155,6587.591816181191,6592.0710624446,2808.999920654297,6585.875462297889,6590.222641134579,2837.999909591675,6592.374420026285,6595.489853898585,2841.999908065796,6529.915175596785,6549.626791881897,2878.999893951416,6549.524262615766,6565.2721031879455,2882.9998924255374,6532.887014396185,6551.592462634105,2878.999893951416,6552.709658587279,6570.3506036617055,2882.9998924255374,6572.584109178713,6580.999961793563,2938.9998710632326,6578.34841061222,6584.59466179662,2943.999869155884,6558.837903842039,6571.671204572546,2970.999858856201,6576.500071828103,6589.033397010729,2978.9998558044435,-0.04966701009476312,2753.2551224713507,0.35981020864693003,2771.207604306976,-0.14036825335194292,2770.707425844977,-0.1190112130915237,2861.9420973751235,0.3773443694725726,2883.9205444315885,0.45198552004872644,2883.9951855821646,-0.4532696586007854,2977.2789490145024,0.0635336547304453,2977.7957523278333
3,0.32234218739904463,1778253151.2207758,0.012751209083944559,6594.691050524193,6602.648393801387,2628.999989318848,6611.588146834979,6615.277828040469,2631.9999881744384,6575.50501115628,6584.335256900083,2763.9999378204348,6573.932030748541,6585.627351224136,2770.9999351501465,6583.644232356268,6590.387590549256,2802.9999229431155,6587.638189626188,6592.790674572852,2808.999920654297,6587.982515206162,6591.701470183698,2837.999909591675,6593.065287159581,6595.835969068068,2841.999908065796,6532.693627166305,6550.189100467647,2878.999893951416,6547.989344988843,6567.417183727115,2882.9998924255374,6531.248457988202,6552.382943118257,2878.999893951416,6553.647935324145,6571.145470244827,2882.9998924255374,6574.493116728307,6581.980610997341,2938.9998710632326,6576.914189870711,6583.490919094048,2943.999869155884,6560.585678699147,6571.353979582481,2970.999858856201,6577.189250236879,6586.5046902222075,2978.9998558044435,-0.051710710802043994,2753.2530787706432,0.16369197339797453,2771.0114860717267,-0.29673817904684957,2770.551055919282,-0.07776784769890548,2861.9833407405163,0.5294450592374709,2884.072645121353,0.3855134949172142,2883.928713557033,-0.34628897833535105,2977.3859296947676,0.0242720120623977,2977.7564906851653
4,0.4240334373898804,1778253151.322332,0.012486124876886606,6597.719022220864,6607.340760155271,2628.999989318848,6612.658458905156,6617.092230338969,2631.9999881744384,6576.4306889384725,6587.054456398813,2763.9999378204348,6572.753566952961,6584.383887581379,2770.9999351501465,6582.029090381146,6588.9339487116795,2802.9999229431155,6587.482923250909,6592.6423739951715,2808.999920654297,6588.918204603111,6592.0732340984805,2837.999909591675,6592.727303848153,6595.774328330837,2841.999908065796,6534.704306629582,6551.009432405171,2878.999893951416,6551.298948558853,6568.735959898523,2882.9998924255374,6531.066476143901,6551.46687654736,2878.999893951416,6554.4712825136785,6571.456573035424,2882.9998924255374,6574.9248280710335,6583.374664547482,2938.9998710632326,6581.341921630958,6588.798218051777,2943.999869155884,6564.965268820491,6576.867810312682,2970.999858856201,6577.110382981325,6588.585741357705,2978.9998558044435,-0.1287783756620952,2753.1760111057833,0.10355728777525824,2770.9513513861043,-0.3075517587960378,2770.540242339533,0.04404880433214004,2862.1051573925474,0.5088469415399046,2884.052047003656,0.3911904023992587,2883.934390464515,-0.3536858273113363,2977.3785328457916,0.05960399279589458,2977.791822665899
5,0.518429312389344,1778253151.416512,0.01204929081723094,6597.900244521197,6603.348150808449,2628.999989318848,6612.789962404866,6615.5143396399435,2631.9999881744384,6578.2483112754835,6584.757442613931,2763.9999378204348,6573.618650854296,6583.999514014123,2770.9999351501465,6580.867208179235,6586.455833358804,2802.9999229431155,6588.140274169392,6592.318681419446,2808.999920654297,6586.7063407402875,6590.350643396398,2837.999909591675,6593.325937585965,6595.256119142953,2841.999908065796,6532.7769126142375,6549.664986092857,2878.999893951416,6549.667425191796,6566.056301005594,2882.9998924255374,6528.496610324906,6551.0839043922115,2878.999893951416,6553.963647339304,6570.618028853501,2882.9998924255374,6572.563538833024,6581.290284867195,2938.9998710632326,6579.210220986033,6585.867059938258,2943.999869155884,6561.4048338784105,6572.636123422075,2970.999858856201,6574.657277562124,6585.03519118501,2978.9998558044435,0.07838541924471372,2753.38317490069,0.19648479633205293,2771.044278894661,-0.2843970425735795,2770.563397055755,-0.18879850585720626,2861.872310082358,0.4668380346588252,2884.0100380967747,0.3261543321857719,2883.869354394302,-0.4449063618046109,2977.2873123112986,0.04496548938134057,2977.7771841624844
6,0.7025182084180415,1778253151.600847,0.012549832928925753,6595.18349329095,6601.164070666628,2628.999989318848,6610.6494116208705,6616.090854907234,2631.9999881744384,6577.1063392120295,6584.076695601676,2763.9999378204348,6572.938909435463,6584.6324143411675,2770.9999351501465,6581.743333740868,6587.481749549163,2802.9999229431155,6588.5914280037905,6592.582107161414,2808.999920654297,6587.745676559587,6590.3015328422525,2837.999909591675,6592.955283186112,6597.519991136107,2841.999908065796,6531.834130574319,6548.763966745118,2878.999893951416,6549.566037534004,6568.5990463673315,2882.9998924255374,6531.211142525293,6551.070096585874,2878.999893951416,6553.413497570071,6568.20225570804,2882.9998924255374,6570.362108384021,6579.868395635296,2938.9998710632326,6577.296148791148,6585.99750129902,2943.999869155884,6560.35997952135,6573.649550692302,2970.999858856201,6574.654960723783,6587.871355870037,2978.9998558044435,0.26150233501278747,2753.566291816458,0.22407473058956498,2771.0718688289185,-0.30775290941123645,2770.5400411889177,0.3505095995429532,2862.411618187758,0.5337043393454213,2884.0769044014614,0.34873850080248936,2883.8919385629183,-0.3378920949891804,2977.394326578114,0.07149098419959164,2977.8037096573025
7,0.8013907913118601,1778253151.6993148,0.011740833055227995,6598.737769355381,6604.309956597489,2628.999989318848,6610.365293272611,6616.092158510866,2631.9999881744384,6576.426985970596,6586.15754042241,2763.9999378204348,6574.29796130452,6588.249385640493,2770.9999351501465,6582.231205489501,6587.043095332701,2802.9999229431155,6588.743385701622,6593.170293731088,2808.999920654297,6587.510402848672,6592.024187731151,2837.999909591675,6592.168667665128,6595.85553229208,2841.999908065796,6532.242219641166,6550.482246232846,2878.999893951416,6549.826391478437,6566.281038909436,2882.9998924255374,6530.030039429043,6552.821999266436,2878.999893951416,6554.468415502643,6569.881268148058,2882.9998924255374,6572.306562337622,6582.448849222116,2938.9998710632326,6578.544152886879,6585.445856893971,2943.999869155884,6561.580131124491,6573.562605067702,2970.999858856201,6576.3157211847065,6588.331858055445,2978.9998558044435,0.3200516935370776,2753.6248411749825,0.2076093386091497,2771.055403436938,-0.21328725108237565,2770.6345068472465,-0.06022839682395138,2862.0008801913914,0.43362242718006927,2883.976822489296,0.28906567293791097,2883.8322657350536,-0.544055255917366,2977.1881634171855,0.07521986852777185,2977.8074385416307
8,0.8960650834487751,1778253151.794751,0.01326291705481708,6596.555807378429,6602.87582449491,2628.999989318848,6611.062657028456,6617.045399944984,2631.9999881744384,6576.0702723354825,6585.121812819025,2763.9999378204348,6573.049327566709,6585.176611547513,2770.9999351501465,6580.651052969404,6589.121829629857,2802.9999229431155,6586.271094538008,6593.690330714919,2808.999920654297,6587.149966378335,6589.536597181893,2837.999909591675,6593.967229574839,6596.839597151326,2841.999908065796,6532.5758076840775,6549.484410245438,2878.999893951416,6548.146726472476,6568.3299813552585,2882.9998924255374,6529.852871595806,6551.69380597243,2878.999893951416,6554.805032551883,6570.263410459394,2882.9998924255374,6571.718525537183,6579.771190818227,2938.9998710632326,6579.114766023779,6585.688849833418,2943.999869155884,6562.043657731454,6572.547200232296,2970.999858856201,6577.445743802916,6585.348531344561,2978.9998558044435,0.2784503312620676,2753.5832398127072,0.17059198821309557,2771.018386086542,-0.25957973012076724,2770.5882143682084,0.12993124167480052,2862.19103982989,0.5639780315306786,2884.1071780936463,0.3146967769141491,2883.8578968390298,-0.3948744520313884,2977.337344221072,-0.014991333925629702,2977.7172273391775
9,0.9784848329145461,1778253151.876501,0.011925499886274338,6596.797556316288,6605.047592994468,2628.999989318848,6611.305355014214,6616.534847327079,2631.9999881744384,6577.655023382339,6586.065010544977,2763.9999378204348,6574.032023107253,6587.0277760797135,2770.9999351501465,6583.0617202066205,6588.952446740228,2802.9999229431155,6587.056407983617,6593.346054039184,2808.999920654297,6585.983948711679,6590.325900907786,2837.999909591675,6590.740035761225,6595.400408044747,2841.999908065796,6530.314859247485,6549.466297337776,2878.999893951416,6548.190747929211,6567.19479475502,2882.9998924255374,6530.561140997035,6553.63120090473,2878.999893951416,6553.910103310205,6571.011058471131,2882.9998924255374,6572.729802549133,6583.110567900481,2938.9998710632326,6578.926689488644,6583.683516214811,2943.999869155884,6559.2753354525175,6572.675275850475,2970.999858856201,6575.542760644314,6585.417744597611,2978.9998558044435,0.05312486113957705,2753.357914342585,0.21953897398455974,2771.0673330723134,-0.15891516897424268,2770.688878929355,0.10560341155977762,2862.166711999775,0.4756655929482219,2884.018865655064,0.3253898630376077,2883.8685899251536,-0.7459508084053292,2976.9862678646978,-0.0469051732708167,2977.6853134998323
