block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2750.3533695882215,10.884166046877747,2746.999982070923,-0.005160206273384844
1,1,1,0,2750.3533695882215,10.884166046877747,2753.694839200184,0.005087896383762571
2,0,2,1,2800.608087127123,8.260445896415316,2797.090785797916,-0.026530104377361297
2,1,3,1,2800.608087127123,8.260445896415316,2803.999960327149,0.021007025089788717
3,0,4,2,2837.492782955634,9.559905596920176,2833.999948883057,-0.01668010068483206
3,1,5,2,2837.492782955634,9.559905596920176,2840.6485524960117,0.013477113614683366
4,0,6,3,2871.6898369396654,7.927170973178563,2868.5376584647342,-0.01419924269877774
4,1,7,3,2871.6898369396654,7.927170973178563,2874.9999332427983,0.016598116316810407
5,0,8,4,2886.259299781712,10.155164416512381,2882.9999301910407,-0.014145090690328611
5,1,9,4,2886.259299781712,10.155164416512381,2888.735790652558,0.00957082136258385
6,0,10,5,2919.032031880424,9.643038034713504,2915.9999176025394,-0.014194968209360578
6,1,11,5,2919.032031880424,9.643038034713504,2921.801016809024,0.012989216022908963
7,0,12,6,2952.0359557199963,9.159305028894067,2948.999905014038,-0.019933685718629527
7,1,13,6,2952.0359557199963,9.159305028894067,2954.64838623291,0.01853613377487288
8,0,14,7,2993.7681564784116,9.536745141074805,2990.1488532968674,-0.006586158010514738
8,1,15,7,2993.7681564784116,9.536745141074805,2996.9998867034915,0.005039538266818319
