batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
10,1.82686310459394,1778432946.916663,0.010270625120028853,6623.538151419751,6631.337767827124,2761.9604501994295,6626.836053122231,6635.302605679004,2771.962121850904,6635.706197084085,6639.6362410979,2798.4373346124594,6641.554156860347,6646.347771800593,2810.379444817314,6642.695898156921,6646.219978910047,2835.2166222238043,6647.5856221536205,6648.960425772534,2847.431062932534,6619.190463673321,6624.122190298622,2869.6505139619358,6624.344238469297,6633.041113182748,2875.3325768384166,6594.90729895773,6609.7295717822535,2878.22715963926,6594.533809640248,6610.443906837422,2882.898906285811,6629.631804566435,6641.163049790628,2902.8856162839447,6643.023345661277,6646.463885747471,2920.797167142933,6639.327910566372,6644.396018889262,2938.0571935918824,6641.867104257724,6646.470739982273,2950.2659411559443,6625.161251031574,6632.5722330898325,2970.3073734000973,6629.612809854205,6635.407095699484,2980.362455548231,-0.18338559065763207,-6.535913555473988,0.047833721453372384,1.7004350491670541,-1.345412387474385,-47.81374888696966,0.2636240774878606,10.935997881829355,-0.1507953203356859,-6.214947172322845,-4.983352330614877,-177.02059591868786,-0.1995166377137059,-7.091803218533218,-0.19694978327993637,-7.019307878362248,-0.12323289749674622,-8.430868545381227,0.5620142688114658,8.450478732880859,179.4082126859104,ok,3,16.549168718162406
11,2.034754146123305,1778432947.1245792,0.010321292094886303,6626.7226044563995,6635.548037717395,2761.9604501994295,6627.630659901579,6637.027270226487,2771.962121850904,6636.6032674144935,6642.663375309472,2798.4373346124594,6644.527285509062,6646.837919124613,2810.379444817314,6643.2862105327495,6646.199596540026,2835.2166222238043,6645.900189503928,6649.666042118775,2847.431062932534,6620.0201500748835,6625.29226548889,2869.6505139619358,6624.941183482592,6632.624600360669,2875.3325768384166,6597.057653513463,6611.147959776264,2878.22715963926,6593.3479979827,6611.392919583091,2882.898906285811,6630.50782620656,6642.427210624446,2902.8856162839447,6645.478761805791,6648.053271999265,2920.797167142933,6642.263803221566,6645.080450530305,2938.0571935918824,6642.773232570222,6647.927445976098,2950.2659411559443,6626.185883485651,6633.524826542777,2970.3073734000973,6630.307425803099,6637.794282788765,2980.362455548231,-0.18756519923838008,-6.684875970031882,-0.44676842918765897,-15.882115644975471,-0.7084679788312747,-25.177789612809278,0.21974660066995946,9.115815149989622,-0.08170300319078096,-3.3673448719791725,-5.553549369192338,-197.27535874971554,0.06591577887844925,2.3429711835515645,-0.1241337019039522,-4.424136230229844,8.843180675274336,-13.013410206757152,-9.68007874987605,18.47307809404482,187.48783272946838,ok,3,16.549168718162406
12,2.2204726880881935,1778432947.310252,0.010229041799902916,6624.75182015466,6633.257245468716,2761.9604501994295,6627.106712106855,6635.650961273956,2771.962121850904,6636.291243084635,6640.832342513066,2798.4373346124594,6642.518687532475,6648.764416052816,2810.379444817314,6643.713269859707,6645.975989546719,2835.2166222238043,6646.113193446831,6647.826411345783,2847.431062932534,6618.755567442003,6624.911564324359,2869.6505139619358,6624.923218815906,6632.3516551028515,2875.3325768384166,6595.940124400159,6611.362808325946,2878.22715963926,6593.902040223737,6609.173200476817,2882.898906285811,6630.429039948651,6641.7046932787225,2902.8856162839447,6644.245257817036,6648.703871076199,2920.797167142933,6641.036704159917,6643.647675520372,2938.0571935918824,6643.090619555583,6647.530834122932,2950.2659411559443,6624.340052572059,6632.822434819818,2970.3073734000973,6628.177956414096,6637.223376226425,2980.362455548231,-0.21147891778206943,-7.537167563013612,0.13779717351185905,4.898534682151505,-1.00578123667053,-35.74381500653911,0.18277494888486479,7.582108860858479,-0.18049841696450475,-7.439144156629549,-4.403841936134981,-156.43500040667087,0.01775150021647397,0.6309756810839396,-0.10702967571645532,-3.814547208245672,-2.4739928541361547,-5.110972968007812,5.584994530656463,7.9645997532510036,159.7973102713863,ok,3,16.549168718162406
13,2.371390646090731,1778432947.46111,0.010111458133906126,6626.896906806859,6633.588531955864,2761.9604501994295,6629.425437845768,6636.353443164105,2771.962121850904,6637.054829293639,6643.389384723538,2798.4373346124594,6643.063451722346,6647.663335574778,2810.379444817314,6643.586169269797,6645.748442705628,2835.2166222238043,6647.564810343247,6650.497142158511,2847.431062932534,6620.550372894826,6625.820677323715,2869.6505139619358,6625.418088455542,6633.6345600146715,2875.3325768384166,6597.967396154903,6611.173911116544,2878.22715963926,6595.222138337866,6611.9241097900185,2882.898906285811,6632.051560350888,6642.211163920898,2902.8856162839447,6643.778570773604,6648.429625271265,2920.797167142933,6642.7079255432955,6645.918163340159,2938.0571935918824,6644.309994803925,6647.297473790384,2950.2659411559443,6625.49589357215,6634.893538527371,2970.3073734000973,6629.850657150717,6637.505633157074,2980.362455548231,-0.2026094503415458,-7.221057271760797,-0.23074576264815058,-8.202752583993952,-0.7259791509875265,-25.800107941368196,0.23706780789667825,9.83435606380599,-0.09279588187458251,-3.824531838095506,-3.807534686705997,-135.25274042556134,-0.17652895131379354,-6.274707710781827,-0.20215192434805068,-7.204712650967989,3.748275826474412,-9.55041241894705,-4.334549804293724,11.137695948858239,131.65255963372852,ok,3,16.549168718162406
14,2.526407604571432,1778432947.6160588,0.009974459186196327,6624.318358957117,6633.343096860961,2761.9604501994295,6627.136739309841,6636.9305712626465,2771.962121850904,6638.460269890272,6641.336025613596,2798.4373346124594,6644.078170370145,6646.8617370174525,2810.379444817314,6642.365495002598,6646.416887245163,2835.2166222238043,6647.1954228688455,6648.8749640859505,2847.431062932534,6620.879987468288,6627.536757648928,2869.6505139619358,6625.725605954091,6635.140828926857,2875.3325768384166,6598.3892563499085,6612.211850108506,2878.22715963926,6595.1067976892755,6611.515924442951,2882.898906285811,6633.03231041966,6643.0825503560845,2902.8856162839447,6646.462261209768,6651.39302961763,2920.797167142933,6642.705758474188,6646.592806492037,2938.0571935918824,6644.04105816548,6647.818137359784,2950.2659411559443,6625.6604899593485,6633.914611669774,2970.3073734000973,6630.191678638015,6638.444538007762,2980.362455548231,-0.17882295989576794,-6.373300123643546,-0.0544806927920458,-1.9367274113682027,-1.3926592110783087,-49.49282348189416,0.23091394957675337,9.579073685227064,-0.1146179627955978,-4.723917043235515,-3.6308589995543064,-128.97679737577963,-0.16584930167057277,-5.895100402937759,-0.13033046945491417,-4.644989579578403,1.9327063421994644,-7.451859985699355,-0.29346355199697144,7.704004926529831,135.6269320008266,ok,3,16.549168718162406
15,2.7016520625911653,1778432947.791362,0.010091125033795834,6625.601725402696,6632.892713268333,2761.9604501994295,6628.111012623407,6636.112611180732,2771.962121850904,6636.94415747165,6642.526229483144,2798.4373346124594,6643.9912767063,6649.787686829477,2810.379444817314,6645.096776904972,6649.240715835804,2835.2166222238043,6649.27505425314,6650.949339792767,2847.431062932534,6620.509155790567,6629.064144022986,2869.6505139619358,6627.015684506526,6633.7641042882915,2875.3325768384166,6598.699654613809,6612.042563499099,2878.22715963926,6595.225098572608,6611.5869013051315,2882.898906285811,6632.542202830332,6642.5535547269,2902.8856162839447,6645.364950942935,6649.425298774338,2920.797167142933,6642.136343491152,6646.014513861295,2938.0571935918824,6643.088810098726,6647.972615154203,2950.2659411559443,6626.32576947764,6634.132617599414,2970.3073734000973,6627.8039138674085,6637.4160329492315,2980.362455548231,-0.1813806832251378,-6.464458095868256,-0.022022374499496556,-0.7828706679518986,-1.413157873835049,-50.221312324939035,0.08294496926683283,3.4408314174271677,-0.10421489443557258,-4.295160234710606,-4.008827870036059,-142.4031558293746,-0.06022890108148663,-2.1408315588763736,-0.055665918628127545,-1.983938315013584,-3.016684478170159,-0.18396437266172352,6.77896980966718,7.422173523410826,153.33679126742913,ok,3,16.549168718162406
16,2.85534012503922,1778432947.945101,0.010193000081926584,6627.592144756547,6633.074826542776,2761.9604501994295,6628.413899501788,6635.593926704771,2771.962121850904,6637.538901794173,6643.6856160405905,2798.4373346124594,6644.076313537305,6648.5519683956345,2810.379444817314,6643.210321851026,6646.702484946663,2835.2166222238043,6647.621467432834,6650.732475471467,2847.431062932534,6620.641363816976,6626.905845584864,2869.6505139619358,6626.023516826115,6634.425245285325,2875.3325768384166,6598.362057951524,6612.408625485221,2878.22715963926,6595.337518721154,6612.34700920011,2882.898906285811,6633.497964361035,6643.045914967754,2902.8856162839447,6645.3301143136605,6649.882039918086,2920.797167142933,6642.075476052205,6645.636757648928,2938.0571935918824,6646.4329217226505,6650.418204603111,2950.2659411559443,6626.469502093712,6634.950359140506,2970.3073734000973,6630.280847877251,6639.03850444723,2980.362455548231,-0.1370693680957291,-4.88519047633171,-0.22394785481119986,-7.961094598879281,-0.970331665759667,-34.48399541704904,0.2107977334246197,8.744586565057679,-0.10559057689268289,-4.351858239514728,-3.5739843136466733,-126.95647247717565,-0.11546542370057349,-4.104209417382222,-0.11883517276676707,-4.235296178227795,3.630042097587267,-9.303730847279645,-3.692588134700163,10.647620412158156,126.42423896759911,ok,3,16.549168718162406
17,3.009909167070873,1778432948.0996249,0.010103415930643678,6627.600316349298,6634.011766054345,2761.9604501994295,6628.475682366965,6637.449387168749,2771.962121850904,6637.771109820584,6641.491481492802,2798.4373346124594,6644.082039918086,6650.140022006907,2810.379444817314,6645.838392884432,6648.605533820339,2835.2166222238043,6648.788102515513,6651.5822997218565,2847.431062932534,6620.405428370572,6628.192121832687,2869.6505139619358,6627.243828896293,6634.011403857321,2875.3325768384166,6598.030803557784,6611.695658220497,2878.22715963926,6594.376336461168,6612.861260201118,2882.898906285811,6632.83298285295,6642.689060732952,2902.8856162839447,6644.6721291683225,6651.137535531988,2920.797167142933,6642.65536876853,6645.770084359812,2938.0571935918824,6644.760217929516,6651.36853317847,2950.2659411559443,6627.376432741388,6634.3657578628845,2970.3073734000973,6629.73067212764,6637.90931167283,2980.362455548231,-0.09837597244186176,-3.5061470724605193,0.20565645744825295,7.310855975808403,-0.8835456085671917,-31.39976133081412,0.10845731866780862,4.499167976319097,-0.06092272203891262,-2.5108968781198118,-2.8446568980643647,-101.04901798453156,0.1751009478743886,6.223949440676152,-0.08109688700716466,-2.890300300919569,1.2772019141341762,-4.4382673166997035,-1.0806676180953465,4.7431322988878,103.99004548529666,ok,3,16.549168718162406
18,3.1868965215981007,1778432948.276664,0.010207375045865774,6624.618864810343,6633.909192468747,2761.9604501994295,6627.4268484274235,6636.2255157868985,2771.962121850904,6635.204314270867,6642.657629061345,2798.4373346124594,6644.456985664944,6649.214220435859,2810.379444817314,6645.372052755449,6647.761012623405,2835.2166222238043,6648.593112143533,6648.762112968793,2847.431062932534,6620.959939786655,6627.129020081304,2869.6505139619358,6625.7806553168075,6632.892286884495,2875.3325768384166,6597.291479964546,6612.074334443867,2878.22715963926,6596.528752636243,6613.250777883058,2882.898906285811,6633.1792691872715,6642.499711159336,2902.8856162839447,6645.124661490967,6650.507431916129,2920.797167142933,6641.9969419567815,6644.993330684355,2938.0571935918824,6644.900479872849,6648.701117156219,2950.2659411559443,6625.8615872482205,6634.205107436501,2970.3073734000973,6630.621030351193,6637.057242412202,2980.362455548231,-0.2352706215119038,-8.385110514027437,-0.3340998425889213,-11.876873991775607,-1.3601933139877127,-48.33903876478302,0.1721225225341878,7.140211014814007,-0.1303253341736848,-5.371287817829536,-3.0930169357463964,-109.87136064787609,-0.07936094881523999,-2.8208786930409775,-0.20895042655499638,-7.447011877235472,0.11527748172122411,-7.301067953132722,-0.42179397163140225,7.31415014260428,118.33076283366789,ok,3,16.549168718162406
19,3.3438957505859435,1778432948.433493,0.009865417145192623,6624.270240242076,6632.43725433261,2761.9604501994295,6627.301618424672,6637.239225784759,2771.962121850904,6637.794718342147,6642.320515328423,2798.4373346124594,6645.137078583,6648.55883791301,2810.379444817314,6645.290711251032,6647.260694745851,2835.2166222238043,6647.393564507749,6650.016257603081,2847.431062932534,6620.074394045909,6626.417075220833,2869.6505139619358,6627.000758015709,6634.964824097563,2875.3325768384166,6597.9547131460695,6611.945592505425,2878.22715963926,6595.704256197084,6611.789731637988,2882.898906285811,6631.902081486689,6643.4085643549215,2902.8856162839447,6645.918013570927,6650.268748662774,2920.797167142933,6643.186227343582,6646.334879420484,2938.0571935918824,6646.749980132653,6649.241715316195,2950.2659411559443,6628.639436684292,6636.022555552159,2970.3073734000973,6629.62594064248,6637.394117736956,2980.362455548231,-0.13397644112601065,-4.774957697218688,-0.16314006808302717,-5.799446107539285,-0.7507105717234602,-26.67902205847821,0.19403152108217794,8.049068673025651,-0.12649925249725744,-5.2135979409616455,-4.557178177950678,-161.8818705256852,-0.21770199877078694,-7.738200449123359,-0.11420964628192938,-4.070442000904605,0.4310447719801189,-6.914278855526876,0.34053413357894474,6.936066261474858,160.24543899925754,ok,3,16.549168718162406
