block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2765.770430490968,10.527818514281309,2760.5065212338272,-0.0011691455737649274
1,1,1,0,2765.770430490968,10.527818514281309,2771.034339748109,0.0017656862585906305
2,0,2,1,2801.687056736451,8.968457959601405,2797.20282775665,-0.0010326557647273701
2,1,3,1,2801.687056736451,8.968457959601405,2806.1712857162515,0.000590388950814724
3,0,4,2,2841.334232896062,11.473620387659716,2835.597422702232,-6.53245628334614e-05
3,1,5,2,2841.334232896062,11.473620387659716,2847.071043089892,0.0012130032128057078
4,0,6,3,2872.481676219873,5.306884322358927,2869.8282340586934,-0.002344345725257193
4,1,7,3,2872.481676219873,5.306884322358927,2875.1351183810525,0.0037759216047904874
5,0,8,4,2880.872825803349,6.06400986042173,2877.840820873138,-0.00430637126574863
5,1,9,4,2880.872825803349,6.06400986042173,2883.9048307335597,0.0018528512048279976
6,0,10,5,2911.311885453335,14.3427787151906,2904.1404960957398,-0.00023982552679828486
6,1,11,5,2911.311885453335,14.3427787151906,2918.48327481093,0.00037455002458701355
7,0,12,6,2945.8421059127472,11.321419800722746,2940.181396012386,-0.0007231748842702645
7,1,13,6,2945.8421059127472,11.321419800722746,2951.5028158131086,0.0005983675322386605
8,0,14,7,2976.1949480055055,10.014481489523495,2971.1877072607435,-0.0020801847329298038
8,1,15,7,2976.1949480055055,10.014481489523495,2981.2021887502674,0.0011255248494562748
