batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.006796874571591616,1778269691.64524,0.013014832977205515,6486.641172784792,6492.790880887612,2627.9999897003177,6499.59402451325,6502.736147874193,2630.999988555908,6465.706716691629,6474.683297673992,2764.999937438965,6476.723116422655,6486.346451386129,2771.9999347686767,6479.089286915059,6483.197304153803,2802.9999229431155,6485.805391692393,6489.751696365804,2808.999920654297,6486.709993275667,6487.976212672311,2837.999909591675,6492.4340938961395,6498.165728825993,2843.9999073028566,6457.162692178379,6469.797458507809,2877.999894332886,6431.806511905126,6451.79607543479,2880.9998931884766,6447.274655377938,6466.346957239355,2877.999894332886,6448.0865987101515,6465.608471131217,2881.9998928070067,6476.031174924351,6487.782837668491,2937.9998714447024,6479.24807133906,6487.159459913807,2943.999869155884,6480.064504691751,6489.311631567687,2968.999859619141,6452.307590854906,6467.522069566281,2975.9998569488525,-0.6300978954382292,2765.9701887786596,-0.42208313423120464,2766.1782035398664,-0.36514184763102886,2772.203594613428,0.25600937349118136,2869.012165816831,-0.3972974610509305,2882.6998883616125,-0.23546772203689187,2882.8617181006266,-0.22899627095945843,2973.442306557261,-0.44145396923768376,2973.229848858983
1,0.07438447896856815,1778269691.712589,0.012542541837319732,6491.994420331938,6492.790880887612,2627.9999897003177,6499.59402451325,6502.736147874193,2630.999988555908,6465.706716691629,6474.683297673992,2764.999937438965,6476.723116422655,6486.346451386129,2771.9999347686767,6479.089286915059,6483.197304153803,2802.9999229431155,6485.805391692393,6489.751696365804,2808.999920654297,6486.709993275667,6487.976212672311,2837.999909591675,6492.4340938961395,6498.165728825993,2843.9999073028566,6457.162692178379,6469.797458507809,2877.999894332886,6431.806511905126,6451.79607543479,2880.9998931884766,6447.274655377938,6466.346957239355,2877.999894332886,6448.0865987101515,6465.608471131217,2881.9998928070067,6476.031174924351,6487.782837668491,2937.9998714447024,6479.24807133906,6487.159459913807,2943.999869155884,6480.064504691751,6489.311631567687,2968.999859619141,6452.307590854906,6467.522069566281,2975.9998569488525,-0.18573017012126758,2766.4145565039767,-0.42208313423120464,2766.1782035398664,-0.36514184763102886,2772.203594613428,0.25600937349118136,2869.012165816831,-0.3972974610509305,2882.6998883616125,-0.23546772203689187,2882.8617181006266,-0.22899627095945843,2973.442306557261,-0.44145396923768376,2973.229848858983
2,0.14030906255356967,1778269691.781415,0.01834662491455674,6483.029412843476,6496.060910230155,2627.9999897003177,6500.937384234496,6503.162741082618,2630.999988555908,6468.967145520678,6477.729710853685,2764.999937438965,6479.9341962893905,6478.76273344133,2771.9999347686767,6475.318669193385,6485.263784882477,2802.9999229431155,6487.5132927835675,6493.741929272243,2808.999920654297,6489.806637222239,6490.298257786471,2837.999909591675,6491.519454717731,6494.855928110768,2843.9999073028566,6461.271409359048,6470.653649478865,2877.999894332886,6436.522011492496,6455.160153742703,2880.9998931884766,6451.197079499953,6469.404788030688,2877.999894332886,6453.905289299141,6468.810648898127,2881.9998928070067,6478.604111012623,6484.6149142647555,2937.9998714447024,6477.992945563468,6481.039329706269,2943.999869155884,6477.480452058563,6485.034564599445,2968.999859619141,6453.292558914326,6466.437628755693,2975.9998569488525,-1.276799396092165,2765.323487278006,-0.7936100132185304,2765.8066766608795,-0.6218559247319758,2771.946880536327,0.06218446466569169,2868.8183409080057,-0.3561954307206167,2882.740990391943,-0.27330832164284374,2882.823877501021,-0.17061888883733328,2973.500683939383,-0.45557080835661456,2973.215732019864
3,0.20916156203020364,1778269691.846818,0.011447292054072022,6490.0561772167375,6496.060910230155,2627.9999897003177,6500.937384234496,6503.162741082618,2630.999988555908,6468.967145520678,6477.729710853685,2764.999937438965,6479.9341962893905,6478.76273344133,2771.9999347686767,6475.318669193385,6485.263784882477,2802.9999229431155,6487.5132927835675,6493.741929272243,2808.999920654297,6489.806637222239,6490.298257786471,2837.999909591675,6491.519454717731,6494.855928110768,2843.9999073028566,6461.271409359048,6470.653649478865,2877.999894332886,6436.522011492496,6455.160153742703,2880.9998931884766,6451.197079499953,6469.404788030688,2877.999894332886,6453.905289299141,6468.810648898127,2881.9998928070067,6478.604111012623,6484.6149142647555,2937.9998714447024,6477.992945563468,6481.039329706269,2943.999869155884,6477.480452058563,6485.034564599445,2968.999859619141,6453.292558914326,6466.437628755693,2975.9998569488525,-0.6938083302908323,2765.906478343807,-0.7936100132185304,2765.8066766608795,-0.6218559247319758,2771.946880536327,0.06218446466569169,2868.8183409080057,-0.3561954307206167,2882.740990391943,-0.27330832164284374,2882.823877501021,-0.17061888883733328,2973.500683939383,-0.45557080835661456,2973.215732019864
4,0.2804883534554392,1778269691.9181209,0.011397874914109707,6491.421692086682,6503.679078155088,2627.9999897003177,6505.925587615002,6510.415511813431,2630.999988555908,6464.070483235015,6478.101260812422,2764.999937438965,6474.524806675428,6489.120402237369,2771.9999347686767,6476.7193997004615,6484.414344224716,2802.9999229431155,6486.135548797261,6493.734200874163,2808.999920654297,6487.575210135403,6490.8875019103225,2837.999909591675,6491.334644068833,6495.958075312528,2843.9999073028566,6455.449190023535,6466.420587156523,2877.999894332886,6429.714357979034,6450.049243512547,2880.9998931884766,6443.640202341289,6465.039126448025,2877.999894332886,6446.513676376196,6464.416826114864,2881.9998928070067,6474.8965446098355,6484.427419995722,2937.9998714447024,6475.5483861601,6483.669323287587,2943.999869155884,6475.087132072012,6486.794340862548,2968.999859619141,6450.652338233946,6467.753747287343,2975.9998569488525,-1.0241171821341426,2765.576169491964,-0.425239478799751,2766.1750471952982,-0.36091921787141157,2772.2078172431875,-0.12199284717370704,2868.634163596166,-0.3535708437778845,2882.7436149788855,-0.2775297635191128,2882.8196560591446,-0.06694831205089624,2973.6043545161697,-0.46236406324867946,2973.208938764972
5,0.3494438120396808,1778269691.987968,0.013181791873648763,6484.826169881101,6492.446990861021,2627.9999897003177,6497.692490142739,6503.41096830394,2630.999988555908,6463.288724516306,6471.857800226182,2764.999937438965,6472.021818932054,6485.190394901733,2771.9999347686767,6477.958587278785,6482.913558700369,2802.9999229431155,6485.00106825198,6488.6214032460175,2808.999920654297,6487.065400250634,6488.0734893174795,2837.999909591675,6488.127484182534,6496.372488308831,2843.9999073028566,6454.403502766146,6464.699246569062,2877.999894332886,6427.760332548828,6448.6586147874195,2880.9998931884766,6442.3311030962495,6463.514810343247,2877.999894332886,6445.928793899196,6462.546064736987,2881.9998928070067,6473.685976709356,6484.558196044869,2937.9998714447024,6475.605053947489,6484.35683131094,2943.999869155884,6475.539918085398,6485.602102882293,2968.999859619141,6451.498537457591,6467.735379160682,2975.9998569488525,-0.538762633713556,2766.061524040384,-0.2832710750603944,2766.3170155990374,-0.4497226932568652,2772.1190137678022,0.5884472998396939,2869.3446037431795,-0.32652458306747273,2882.770661239596,-0.30067914897958287,2882.796506673684,-0.11440011555777871,2973.556902712663,-0.4339791924864872,2973.2373236357344
6,0.4236326040700078,1778269692.061888,0.01264704205095768,6472.294041324081,6426.685619097106,2627.9999897003177,6447.711784393436,6442.616422654889,2630.999988555908,6463.985774979368,6446.013878106183,2764.999937438965,6463.428734297154,6474.367741541095,2771.9999347686767,6484.425587615,6475.808599504844,2802.9999229431155,6484.487902313782,6476.97296206865,2808.999920654297,6487.425427147966,6449.085651190513,2837.999909591675,6465.170454198123,6488.517611639209,2843.9999073028566,6501.695351040743,6504.849315340649,2877.999894332886,6509.627013479231,6464.181191735182,2880.9998931884766,6476.93183054681,6474.350239936424,2877.999894332886,6487.0630971666105,6475.578035883485,2881.9998928070067,6484.461189901275,6486.08306843537,2937.9998714447024,6492.327120457255,6488.222384387322,2943.999869155884,6490.6215163370725,6490.706488981264,2968.999859619141,6495.443067824068,6455.167547452395,2975.9998569488525,3.0185543540565165,2769.6188410281543,0.5758896649584403,2767.1761763390564,-0.2734770502984702,2772.2952594107605,7.15235117453206,2875.908507617872,-1.616600998795452,2881.480584823868,-0.39413236243124306,2882.7030534602322,-0.3548605872994115,2973.3164422409213,-2.144823021460205,2971.5264798067606
7,0.5339896035147831,1778269692.172341,0.012833125190809369,6491.629322676285,6502.523772045115,2627.9999897003177,6506.814882171349,6510.111830241159,2630.999988555908,6465.118710456338,6478.036618577498,2764.999937438965,6475.471543845708,6487.8132499923595,2771.9999347686767,6478.092048476326,6484.8290002139565,2802.9999229431155,6486.25043096861,6491.727184644069,2808.999920654297,6487.777300791638,6491.31616743589,2837.999909591675,6488.779004798729,6495.415713543417,2843.9999073028566,6455.029402145673,6467.264843964911,2877.999894332886,6428.9821331417925,6449.527655347372,2880.9998931884766,6444.719852064676,6465.478147446282,2877.999894332886,6447.676989027111,6463.588851361678,2881.9998928070067,6474.838059724303,6486.160839930312,2937.9998714447024,6476.812641745882,6484.761575022159,2943.999869155884,6476.591935385273,6487.340436164684,2968.999859619141,6449.889606320873,6466.328104655071,2975.9998569488525,-1.0100779236812472,2765.5902087504164,-0.4651500743675268,2766.1351365997302,-0.4445143799677761,2772.1242220810914,0.09225761744674768,2868.8484140607866,-0.3764228320178135,2882.7207629906457,-0.306654305764803,2882.7905315168987,-0.197881857236059,2973.4734209709845,-0.4514511077414323,2973.2198517204793
8,0.6021805205382407,1778269692.241358,0.014490541070699692,6489.029568725739,6496.893896139622,2627.9999897003177,6499.683271693615,6501.637423969191,2630.999988555908,6463.488304245499,6474.846584344529,2764.999937438965,6473.329649723384,6483.617643732616,2771.9999347686767,6476.493637864107,6485.173441941499,2802.9999229431155,6486.587607360088,6491.751988262982,2808.999920654297,6487.905228168842,6490.30285784149,2837.999909591675,6489.661440535502,6491.462024329859,2843.9999073028566,6456.05222667115,6467.475251398355,2877.999894332886,6428.912550050432,6450.867012562277,2880.9998931884766,6445.665595867591,6465.023605465049,2877.999894332886,6446.741632790293,6464.929105663721,2881.9998928070067,6475.703672402726,6486.102633187639,2937.9998714447024,6477.484879420485,6483.9737032735275,2943.999869155884,6476.920587156524,6487.3303618913715,2968.999859619141,6449.692600177277,6465.893475868815,2975.9998569488525,-0.8704485612146217,2765.729838112883,-0.48238062966133477,2766.1179060444365,-0.6071474425296719,2771.961589018529,-0.3505233142531302,2868.4056331290867,-0.328073085291128,2882.7691127373723,-0.22730055928805343,2882.8698852633756,-0.23363168728943148,2973.4376711409313,-0.44774260311171804,2973.223560225109
9,0.6711085829883814,1778269692.3086,0.01111908396705985,6491.942030137238,6496.893896139622,2627.9999897003177,6499.683271693615,6501.637423969191,2630.999988555908,6463.488304245499,6474.846584344529,2764.999937438965,6473.329649723384,6483.617643732616,2771.9999347686767,6476.493637864107,6485.173441941499,2802.9999229431155,6486.587607360088,6491.751988262982,2808.999920654297,6487.905228168842,6490.30285784149,2837.999909591675,6489.661440535502,6491.462024329859,2843.9999073028566,6456.05222667115,6467.475251398355,2877.999894332886,6428.912550050432,6450.867012562277,2880.9998931884766,6445.665595867591,6465.023605465049,2877.999894332886,6446.741632790293,6464.929105663721,2881.9998928070067,6475.703672402726,6486.102633187639,2937.9998714447024,6477.484879420485,6483.9737032735275,2943.999869155884,6476.920587156524,6487.3303618913715,2968.999859619141,6449.692600177277,6465.893475868815,2975.9998569488525,-0.6288407322833803,2765.971445941814,-0.48238062966133477,2766.1179060444365,-0.6071474425296719,2771.961589018529,-0.3505233142531302,2868.4056331290867,-0.328073085291128,2882.7691127373723,-0.22730055928805343,2882.8698852633756,-0.23363168728943148,2973.4376711409313,-0.44774260311171804,2973.223560225109
