block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2765.5287814289486,12.615263003471053,2759.221149927213,-0.001829195127028527
1,1,1,0,2765.5287814289486,12.615263003471053,2771.836412930684,0.0004987013777356983
2,0,2,1,2801.615148621101,22.027087329332822,2790.6016049564346,-0.000395367347019146
2,1,3,1,2801.615148621101,22.027087329332822,2812.6286922857676,-0.0005297518421809178
3,0,4,2,2842.3195248928123,28.999999539701072,2827.8195251229617,-0.00278319465254826
3,1,5,2,2842.3195248928123,28.999999539701072,2856.819524662663,0.0004237987711330219
4,0,6,3,2880.622595130651,3.263706926182821,2878.9907416675596,-0.0050975707702167
4,1,7,3,2880.622595130651,3.263706926182821,2882.2544485937424,0.004269669794812362
5,0,8,4,2945.168920009594,14.389170546793059,2937.9743347361973,-0.000729262760450597
5,1,9,4,2945.168920009594,14.389170546793059,2952.3635052829904,0.0005383983669259204
6,0,10,5,2977.045331242866,7.822899197078524,2973.1338816443267,0.00020147347186062252
6,1,11,5,2977.045331242866,7.822899197078524,2980.956780841405,0.0021592281415239133
7,0,12,6,3034.8405897080547,25.01372995225865,3022.3337247319255,0.0008120900677754114
7,1,13,6,3034.8405897080547,25.01372995225865,3047.347454684184,0.001394745920774031
8,0,14,7,3069.3715880890495,3.1830139822185926,3067.78008109794,-0.0013135574969005697
8,1,15,7,3069.3715880890495,3.1830139822185926,3070.963095080159,0.0017423164321658771
