block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2766.0238879774224,10.895191822696905,2760.576292066074,-0.0014812439849132824
1,1,1,0,2766.0238879774224,10.895191822696905,2771.4714838887708,0.001323692332466904
2,0,2,1,2801.7528862871004,12.260891237977122,2795.6224406681117,-0.0007913658793549876
2,1,3,1,2801.7528862871004,12.260891237977122,2807.883331906089,0.0005484693697095323
3,0,4,2,2842.7242006578335,17.10118717868715,2834.17360706849,-0.00016869954951349137
3,1,5,2,2842.7242006578335,17.10118717868715,2851.274794247177,0.00035900247028241715
4,0,6,3,2872.678783562993,5.762916061060233,2869.7973255324628,-0.0020322132399210723
4,1,7,3,2872.678783562993,5.762916061060233,2875.560241593523,0.002641579627541776
5,0,8,4,2881.100227630728,5.977757517105343,2878.1113488721753,-0.003904050661268155
5,1,9,4,2881.100227630728,5.977757517105343,2884.089106389281,0.0019303337077722575
6,0,10,5,2911.7109481681014,14.024358296667465,2904.6987690197675,-0.00039625299266105306
6,1,11,5,2911.7109481681014,14.024358296667465,2918.7231273164352,0.0001937865087627667
7,0,12,6,2946.2044468085473,13.161403728514012,2939.62374494429,-0.0006273402337456233
7,1,13,6,2946.2044468085473,13.161403728514012,2952.7851486728046,0.0006554469782552293
8,0,14,7,2976.6939159338594,10.639203535870282,2971.3743141659243,-0.001525888386158949
8,1,15,7,2976.6939159338594,10.639203535870282,2982.0135177017946,0.0014131646841312585
