block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2761.433351218307,8.317230067024864,2757.2747361847946,-0.0014165010534730948
1,1,1,0,2761.433351218307,8.317230067024864,2765.5919662518195,0.0010714390040039723
2,0,2,1,2795.775396559207,8.261240032815365,2792.369065699476,-0.002438851579473191
2,1,3,1,2795.775396559207,8.261240032815365,2798.9999622344976,0.0018516706266985398
3,0,4,2,2832.2788691783126,17.92888252788926,2828.999950790406,-0.0006861488936455801
3,1,5,2,2832.2788691783126,17.92888252788926,2835.4473778202187,0.0004144549075106007
4,0,6,3,2863.4224596174436,9.279658898162625,2858.782630168362,-0.0010396403487187237
4,1,7,3,2863.4224596174436,9.279658898162625,2868.062289066525,0.0007074432621309453
5,0,8,4,2893.2748260047274,8.206581569706339,2889.1715352198744,-0.0008418130892851168
5,1,9,4,2893.2748260047274,8.206581569706339,2897.3781167895804,0.0007374819026236744
6,0,10,5,2923.3299333692134,9.776071873879683,2918.4418974322734,-0.0005888997612445771
6,1,11,5,2923.3299333692134,9.776071873879683,2928.2179693061535,0.0006553898544443434
7,0,12,6,2953.996383356796,7.909156484321565,2950.6650721042356,-0.0020264825814829846
7,1,13,6,2953.996383356796,7.909156484321565,2956.9999019622805,0.002040315896742356
8,0,14,7,2981.432005921333,9.481936656718696,2978.0842297172812,-0.0012595833640324803
8,1,15,7,2981.432005921333,9.481936656718696,2984.9998912811284,0.0013180755624361065
