packet,rep_index,reps_averaged,time_s,timestamp_epoch_s,peak_01,peak_01_freq_mhz,peak_01_ref,peak_02,peak_02_freq_mhz,peak_02_ref,peak_03,peak_03_freq_mhz,peak_03_ref,peak_04,peak_04_freq_mhz,peak_04_ref,peak_05,peak_05_freq_mhz,peak_05_ref,peak_06,peak_06_freq_mhz,peak_06_ref,peak_07,peak_07_freq_mhz,peak_07_ref,peak_08,peak_08_freq_mhz,peak_08_ref,peak_09,peak_09_freq_mhz,peak_09_ref,peak_10,peak_10_freq_mhz,peak_10_ref,peak_11,peak_11_freq_mhz,peak_11_ref,peak_12,peak_12_freq_mhz,peak_12_ref,peak_13,peak_13_freq_mhz,peak_13_ref,peak_14,peak_14_freq_mhz,peak_14_ref,peak_15,peak_15_freq_mhz,peak_15_ref,peak_16,peak_16_freq_mhz,peak_16_ref
16,806,1,5.497137604166667,1787091518.582439,1752.7553259773206,2752.999979782105,1802.6284958889873,1764.2958095179877,2758.9037812114784,1794.9104288290491,1733.2932878931442,2793.9999641418462,1793.4164043157991,1741.5167802671394,2800.3997641490664,1786.7276033866185,1770.246538496806,2822.673903726525,1794.5410184307852,1777.083183054681,2828.999950790406,1787.0920011003454,1776.3853959715134,2861.999938201905,1782.7960693217594,1769.395375492863,2868.0452774028267,1788.2267475624294,1765.3096249656141,2884.999929428101,1792.838814683498,1760.810923984473,2890.981848871031,1780.7260292814133,1766.1152458966287,2920.999915695191,1790.9075557049853,1763.1443286364886,2927.835990574429,1792.0149922058868,1735.5007794113153,2944.305061938584,1787.166534217685,1739.3067059938257,2950.999904251099,1791.4739279273772,1758.5782773481676,2979.999893188477,1790.9570253996394,1758.857673380811,2986.7866456523816,1803.6808234251307
16,807,1,5.503953645833334,1787091518.582439,1747.6024543815142,2752.999979782105,1788.0861478741938,1745.0398111073753,2758.9037812114784,1779.9484213100222,1729.2970015588226,2793.9999641418462,1797.84142800379,1728.9827459730416,2800.3997641490664,1786.7788917076748,1770.3835162148118,2822.673903726525,1782.0328881009873,1760.49920530611,2828.999950790406,1794.8659871015068,1765.441024543815,2861.999938201905,1782.1077115872483,1766.447168138888,2868.0452774028267,1779.6382308891402,1759.2367118012044,2884.999929428101,1782.7595898156922,1769.9238469297306,2890.981848871031,1787.5257969862762,1769.1233762264267,2920.999915695191,1781.7651373903475,1770.4019470000305,2927.835990574429,1794.2268239753034,1723.9331540177889,2944.305061938584,1783.8518965675337,1728.1614756854235,2950.999904251099,1780.8649020386954,1740.1674511721735,2979.999893188477,1792.162148118715,1747.67290705138,2986.7866456523816,1796.0153284225325
16,808,1,5.510769687500001,1787091518.582439,1746.0723324265673,2752.999979782105,1801.6835437234465,1746.4553443164104,2758.9037812114784,1794.5247577711893,1733.8424213711526,2793.9999641418462,1794.5477886114252,1735.2047100895559,2800.3997641490664,1793.3206895497754,1767.8256716691628,2822.673903726525,1785.5914050799279,1769.0801723874438,2828.999950790406,1785.9614420637588,1768.597533392426,2861.999938201905,1785.3642448879787,1769.486612464468,2868.0452774028267,1792.763425741969,1772.6012164929548,2884.999929428101,1794.2464162362076,1770.5228474493383,2890.981848871031,1793.9961487911482,1780.2125500504326,2920.999915695191,1797.2197939908915,1776.0472231561573,2927.835990574429,1798.185820827093,1739.9461136412262,2944.305061938584,1785.8130329797964,1730.921187761714,2950.999904251099,1792.5253996393312,1761.4336583427576,2979.999893188477,1794.0803710609164,1746.945655163982,2986.7866456523816,1789.0378243726502
16,809,1,5.517585729166667,1787091518.582439,1747.9931686890607,2752.999979782105,1798.949796741755,1746.5488889568114,2758.9037812114784,1782.686294586912,1721.1242167680412,2793.9999641418462,1786.0031329278356,1733.1517254026958,2800.3997641490664,1778.008680502491,1759.7530030259497,2822.673903726525,1779.5757862884739,1763.4845034691446,2828.999950790406,1776.830837179448,1754.1972980407738,2861.999938201905,1774.5851545068313,1757.6024238163645,2868.0452774028267,1789.1583580401625,1761.0045542072928,2884.999929428101,1777.8790689855427,1751.7856160405904,2890.981848871031,1782.5542072928447,1768.91793257328,2920.999915695191,1789.0728825992603,1764.7827581991014,2927.835990574429,1784.1991625149005,1722.4059663172052,2944.305061938584,1784.6612311642266,1731.5240394901732,2950.999904251099,1792.1510224042547,1757.0000916954489,2979.999893188477,1793.2578017544397,1749.7563499098328,2986.7866456523816,1790.4625271265702
16,810,1,5.524401770833334,1787091518.582439,1745.7076749090686,2752.999979782105,1796.5875385885015,1756.825259039643,2758.9037812114784,1794.9619769538772,1726.5434636427544,2793.9999641418462,1783.0690313904086,1720.5534890118288,2800.3997641490664,1792.8609744169698,1772.5420270807226,2822.673903726525,1803.4517376287556,1774.1479964544426,2828.999950790406,1799.3540514105816,1771.651068251979,2861.999938201905,1795.757603080967,1784.7829263074243,2868.0452774028267,1804.704312742611,1770.4857566402789,2884.999929428101,1791.089647583825,1778.7382094935356,2890.981848871031,1794.2053213925483,1783.1307729926339,2920.999915695191,1800.4307088058197,1782.936562031971,2927.835990574429,1798.2591160558732,1742.318809793074,2944.305061938584,1784.3389522266712,1739.7973377754683,2950.999904251099,1802.888773420546,1756.0744872696152,2979.999893188477,1795.885013907143,1753.9105816547972,2986.7866456523816,1804.19363022282
16,811,1,5.5312178125,1787091518.582439,1751.9026652810464,2752.999979782105,1800.317449643916,1750.429149983189,2758.9037812114784,1791.0346914448146,1721.497539505456,2793.9999641418462,1787.7842711740075,1726.8526301311244,2800.3997641490664,1792.8083259467555,1765.5990158021823,2822.673903726525,1796.592597120763,1764.6448482440321,2828.999950790406,1791.4630925818383,1766.2861662132836,2861.999938201905,1796.9135770394596,1768.8942140171775,2868.0452774028267,1787.6891677109759,1770.5567900479873,2884.999929428101,1784.1090717364061,1774.6536662896965,2890.981848871031,1795.244139132561,1785.3401748326557,2920.999915695191,1805.4989760674878,1785.4752727939604,2927.835990574429,1802.1888009291806,1729.8306079408258,2944.305061938584,1786.3403429409786,1733.9987926765903,2950.999904251099,1786.7324632454076,1761.3923189779014,2979.999893188477,1785.071873949323,1735.9074945746859,2986.7866456523816,1775.4852828804596
16,812,1,5.538033854166668,1787091518.582439,1738.4418039551304,2752.999979782105,1790.320872940673,1750.5917412965737,2758.9037812114784,1789.519760369227,1719.678638016933,2793.9999641418462,1783.756731974203,1720.4311214353395,2800.3997641490664,1783.416572424122,1757.1268300883332,2822.673903726525,1777.008435981294,1757.6635235504477,2828.999950790406,1792.9602653054988,1755.0171928966593,2861.999938201905,1781.846624079225,1757.9236941039826,2868.0452774028267,1781.812192438182,1764.4173365528625,2884.999929428101,1788.9249167099672,1760.6693614940245,2890.981848871031,1781.5169330928875,1760.2478527982394,2920.999915695191,1786.1541400495155,1764.0741510529695,2927.835990574429,1790.547482959929,1715.0382217195954,2944.305061938584,1783.826374667604,1742.6402023412904,2950.999904251099,1787.0191643488095,1753.7009658587278,2979.999893188477,1786.3319680899838,1738.137206956628,2986.7866456523816,1785.521685973653
16,813,1,5.544849895833334,1787091518.582439,1754.7762783873827,2752.999979782105,1797.2509093132012,1754.9974019622825,2758.9037812114784,1786.1531925298775,1724.5601674970198,2793.9999641418462,1787.476969159764,1720.4669896384144,2800.3997641490664,1781.3339089769845,1753.9848855335147,2822.673903726525,1795.168673778158,1777.7362991716845,2828.999950790406,1779.3697466149097,1759.4067304459456,2861.999938201905,1781.877357337164,1761.1534217684996,2868.0452774028267,1778.7257541950669,1747.5206161934163,2884.999929428101,1770.771082311948,1742.5613901030044,2890.981848871031,1777.1213894917016,1770.4846562948926,2920.999915695191,1791.4435461686585,1779.007412048782,2927.835990574429,1803.453861906654,1736.581349145704,2944.305061938584,1780.7801143136596,1736.012256624996,2950.999904251099,1784.579117889782,1756.295075954397,2979.999893188477,1791.8756609713605,1753.9763884219212,2986.7866456523816,1799.9671883118867
16,814,1,5.5516659375,1787091518.582439,1741.537381177981,2752.999979782105,1789.5165051807928,1747.6161170033927,2758.9037812114784,1787.0275086346549,1723.5928569245345,2793.9999641418462,1782.6364581104624,1732.1969923892777,2800.3997641490664,1778.0726227954885,1762.453861906654,2822.673903726525,1785.7535684812178,1763.454885839166,2828.999950790406,1793.6443592016383,1761.975700706055,2861.999938201905,1779.7615001375432,1768.4995415227559,2868.0452774028267,1784.2280771464377,1763.775453128343,2884.999929428101,1789.8087844239997,1779.3322737414799,2890.981848871031,1800.9392211999877,1786.5539016413486,2920.999915695191,1797.203900113091,1782.3363389063788,2927.835990574429,1797.2167527585048,1737.9235718433843,2944.305061938584,1798.1237582907968,1740.1595653635725,2950.999904251099,1792.9046520157717,1766.709401840022,2979.999893188477,1798.9595470244826,1762.1404315799125,2986.7866456523816,1794.8142250206315
16,815,1,5.558481979166667,1787091518.582439,1765.484534034294,2752.999979782105,1799.773542806492,1762.307806339212,2758.9037812114784,1792.1134884005257,1731.5047834459149,2793.9999641418462,1801.0449307699362,1727.1745270043098,2800.3997641490664,1783.3982944646514,1765.2171806705994,2822.673903726525,1787.1407677965583,1770.2830791331724,2828.999950790406,1786.9105510896477,1757.9753644894092,2861.999938201905,1784.7128404193538,1765.5211663661094,2868.0452774028267,1789.216798606229,1760.98127884586,2884.999929428101,1795.3845707124735,1773.5498976067488,2890.981848871031,1797.9274688999603,1775.4554054467096,2920.999915695191,1793.5948130941101,1787.3737200843598,2927.835990574429,1795.7137268086926,1720.8974844881866,2944.305061938584,1779.4062719687013,1725.1028517284592,2950.999904251099,1787.2248983708776,1750.383179998166,2979.999893188477,1794.7094476877464,1760.089005715683,2986.7866456523816,1792.351392242565
17,816,1,5.565298020833334,1787091518.935541,1751.5113091053581,2752.999979782105,1790.8466087966501,1755.082877403185,2758.9037812114784,1784.4569184216157,1725.0705749304643,2793.9999641418462,1785.5125469939176,1738.5680074578966,2800.3997641490664,1791.0978084787725,1757.8050860408962,2822.673903726525,1792.8400678546323,1766.8972246844148,2828.999950790406,1795.120243298591,1779.1377724118959,2861.999938201905,1797.4514625424092,1781.0121343643978,2868.0452774028267,1793.2769355380995,1772.0545282269156,2884.999929428101,1785.452119693126,1772.8099153345356,2890.981848871031,1790.3565119051257,1781.7719687012868,2920.999915695191,1789.004447229269,1780.6801968395635,2927.835990574429,1789.8361249503316,1736.3230889140202,2944.305061938584,1781.4329247791668,1745.4598985237033,2950.999904251099,1788.1788214078308,1754.7111287709754,2979.999893188477,1798.646131980316,1746.0047070330409,2986.7866456523816,1785.0032399058593
17,817,1,5.572114062500001,1787091518.935541,1745.3679127059327,2752.999979782105,1791.5574777638537,1739.303909282636,2758.9037812114784,1790.1341198765167,1719.4889354158388,2793.9999641418462,1784.1944401992848,1709.5115383439802,2800.3997641490664,1779.6348381575328,1754.0697038237001,2822.673903726525,1793.8807042210472,1771.5890668459822,2828.999950790406,1792.7955191490662,1762.2397224684414,2861.999938201905,1781.7252345875233,1764.3609438518201,2868.0452774028267,1786.2962679952318,1778.8701133967052,2884.999929428101,1785.6886633860072,1769.0509062566862,2890.981848871031,1784.501283736284,1777.1884188648103,2920.999915695191,1797.1385212580615,1766.110599993887,2927.835990574429,1786.1099428431703,1733.4630467341137,2944.305061938584,1785.318167924932,1727.7060091084145,2950.999904251099,1789.9095424397103,1732.9598985237033,2979.999893188477,1780.4147996454442,1740.86135648134,2986.7866456523816,1780.837851881285
17,818,1,5.578930104166667,1787091518.935541,1720.3938625179571,2752.999979782105,1780.1035241617508,1739.0150227710365,2758.9037812114784,1784.6776752147202,1716.032032276798,2793.9999641418462,1786.202631659382,1725.4719717578018,2800.3997641490664,1784.984060274475,1762.343338325641,2822.673903726525,1791.4200568511783,1771.4141424947275,2828.999950790406,1790.8128495888986,1770.2885961426782,2861.999938201905,1793.4403521105237,1776.9797505883791,2868.0452774028267,1799.3219427209096,1759.1987804505302,2884.999929428101,1780.1469572393557,1763.1348075923831,2890.981848871031,1795.6903903169607,1768.4092673533637,2920.999915695191,1787.001681083229,1773.7273741479964,2927.835990574429,1796.5921997738178,1727.8135067396154,2944.305061938584,1788.3209187883974,1735.0781245224196,2950.999904251099,1783.6269523489318,1754.4570253996394,2979.999893188477,1792.9513097166612,1758.9515848030076,2986.7866456523816,1788.4650334688388
17,819,1,5.585746145833334,1787091518.935541,1744.3520952410063,2752.999979782105,1784.1880826481645,1738.9679371580523,2758.9037812114784,1788.810923984473,1708.4583549836477,2793.9999641418462,1786.30198367821,1715.9367912705932,2800.3997641490664,1787.1527799003577,1760.441513586209,2822.673903726525,1801.9948803374393,1768.1052358101292,2828.999950790406,1789.0714918849528,1770.1754286762234,2861.999938201905,1795.6214506220008,1779.4381361371763,2868.0452774028267,1801.076015527096,1773.2178836690405,2884.999929428101,1787.5721796008193,1784.4206223064461,2890.981848871031,1794.8357123208118,1773.8460586239569,2920.999915695191,1797.3236849344378,1771.4542439710242,2927.835990574429,1799.7195953174191,1727.276018583611,2944.305061938584,1804.0703151266925,1741.338967509246,2950.999904251099,1789.53426353272,1755.0028578414892,2979.999893188477,1781.7377204511415,1748.8574899899136,2986.7866456523816,1797.9758076840785
17,820,1,5.5925621875000004,1787091518.935541,1753.1991930800502,2752.999979782105,1795.9676009414065,1751.723186722499,2758.9037812114784,1789.1957392181434,1728.2454839991442,2793.9999641418462,1786.9704129351712,1720.4361341198764,2800.3997641490664,1777.6119907081945,1768.099214475655,2822.673903726525,1794.2291010789497,1765.4108873062933,2828.999950790406,1793.9007396766208,1761.90000611303,2861.999938201905,1787.2104869028333,1771.7434055689703,2868.0452774028267,1802.0122107772718,1779.425894794755,2884.999929428101,1785.9880031787757,1761.8846776904973,2890.981848871031,1782.444463123147,1772.1141149860928,2920.999915695191,1789.8073172968182,1771.1161170033927,2927.835990574429,1794.7026927896811,1729.7932573279945,2944.305061938584,1793.0225570804168,1745.1569978910047,2950.999904251099,1798.835926276859,1759.0509062566862,2979.999893188477,1798.7714949414678,1747.371549958737,2986.7866456523816,1794.9053550142128
17,821,1,5.599378229166668,1787091518.935541,1751.9495369379833,2752.999979782105,1795.8501543540056,1762.581991013846,2758.9037812114784,1795.7409297918514,1731.426062903078,2793.9999641418462,1796.6561420668154,1729.2665128220804,2800.3997641490664,1794.952746278693,1776.6615520982975,2822.673903726525,1796.4981202432987,1759.403261301464,2828.999950790406,1787.5978543264969,1757.4973102668337,2861.999938201905,1780.6343032674145,1770.130834122933,2868.0452774028267,1786.8813766543387,1768.9338570162301,2884.999929428101,1777.7116942262433,1765.720237185561,2890.981848871031,1779.4060732952287,1780.572989577284,2920.999915695191,1798.6210074273313,1783.1377418467464,2927.835990574429,1807.0453281168811,1739.841596112113,2944.305061938584,1802.8816975884097,1746.047803894,2950.999904251099,1804.071384906929,1760.3827673686462,2979.999893188477,1798.150288840664,1751.369089464193,2986.7866456523816,1797.4489409175658
17,822,1,5.606194270833334,1787091518.935541,1742.5822813827674,2752.999979782105,1783.8602867011034,1743.7111899012746,2758.9037812114784,1786.600559342238,1718.065103768683,2793.9999641418462,1792.7117706391173,1734.517697221628,2800.3997641490664,1789.9384417886727,1763.1294586912004,2822.673903726525,1803.3204908763028,1772.5206009108415,2828.999950790406,1784.7256013693186,1769.9355533820337,2861.999938201905,1791.218174037962,1762.4843964911208,2868.0452774028267,1783.7558455848641,1762.331555460464,2884.999929428101,1786.6382767368646,1772.86494788642,2890.981848871031,1787.6176605434484,1767.8298896598099,2920.999915695191,1768.8155087569153,1755.9858789008772,2927.835990574429,1784.1704771219854,1734.0005348901184,2944.305061938584,1798.7357184338418,1740.5611761469572,2950.999904251099,1785.7249136534524,1755.9593330684354,2979.999893188477,1781.756334627258,1744.371870892808,2986.7866456523816,1780.527340526332
17,823,1,5.6130103125,1787091518.935541,1752.0288535012378,2752.999979782105,1799.7727633951768,1753.563820032399,2758.9037812114784,1788.9678454626035,1717.5525873399151,2793.9999641418462,1789.8279487728093,1721.70119509735,2800.3997641490664,1794.5853684628787,1765.7908885288994,2822.673903726525,1793.3137971085368,1762.7809242901244,2828.999950790406,1805.7653054986704,1773.908839441269,2861.999938201905,1784.5041721429227,1774.5704679524406,2868.0452774028267,1797.6418987070942,1767.759910749763,2884.999929428101,1792.1238499862457,1776.6894580798973,2890.981848871031,1795.4004951554239,1783.8256716691628,2920.999915695191,1797.3676681847357,1769.074823486261,2927.835990574429,1793.8699758535317,1739.9418803680044,2944.305061938584,1796.4259712076291,1741.182229422013,2950.999904251099,1797.6599321453677,1756.106611241862,2979.999893188477,1787.6973897362227,1759.7401962282606,2986.7866456523816,1795.382308891402
17,824,1,5.619826354166667,1787091518.935541,1754.4344836017972,2752.999979782105,1806.4292111134885,1765.9611364122627,2758.9037812114784,1797.9723079744476,1737.282315004432,2793.9999641418462,1788.7830944157472,1736.4990066326375,2800.3997641490664,1781.6690252773788,1755.6050065715071,2822.673903726525,1785.5163065073205,1772.7812146590456,2828.999950790406,1789.57450255219,1762.0977779136228,2861.999938201905,1781.5797444753491,1760.8324265672281,2868.0452774028267,1791.6864015649357,1775.3224928936027,2884.999929428101,1802.2396307729925,1785.2219029862151,2890.981848871031,1801.9411773695633,1787.8000427912095,2920.999915695191,1805.097762631048,1779.4789711770638,2927.835990574429,1798.721826573341,1737.6327138796344,2944.305061938584,1792.184384265061,1744.5190115230614,2950.999904251099,1782.7856160405904,1753.1103249075404,2979.999893188477,1789.7164318244338,1747.1288626707828,2986.7866456523816,1784.254821652352
17,825,1,5.626642395833334,1787091518.935541,1753.276018583611,2752.999979782105,1798.8810098725432,1748.8541431060305,2758.9037812114784,1786.0953938319528,1736.109958125745,2793.9999641418462,1802.9151052969405,1727.4338875813796,2800.3997641490664,1805.341198765168,1771.71155668307,2822.673903726525,1795.839120334994,1770.1228260537334,2828.999950790406,1784.5267597884892,1761.4891493718862,2861.999938201905,1783.6842772870373,1775.0526637527892,2868.0452774028267,1793.2110065103768,1777.2378121465904,2884.999929428101,1785.9635204939327,1766.5769477641593,2890.981848871031,1798.894657211847,1768.7241953724363,2920.999915695191,1796.9177950301066,1771.5028272763395,2927.835990574429,1787.440077024177,1730.165418589724,2944.305061938584,1794.2799003576122,1737.2354127823455,2950.999904251099,1790.070040040346,1750.4096341351592,2979.999893188477,1780.3018919827612,1750.7721520921846,2986.7866456523816,1802.512180212122
17,826,1,5.633458437500001,1787091518.935541,1759.5147782498395,2752.999979782105,1797.7547910872024,1750.6020417519944,2758.9037812114784,1790.6448329614573,1742.2740776966102,2793.9999641418462,1786.7458660635143,1734.3884066387504,2800.3997641490664,1790.4067915762448,1758.8597059632607,2822.673903726525,1792.6703854265368,1763.9671271815876,2828.999950790406,1789.7351988262983,1763.21394076474,2861.999938201905,1793.2661766054346,1762.22668643213,2868.0452774028267,1792.5874468930526,1764.1563560228628,2884.999929428101,1785.236406149708,1767.9888284378153,2890.981848871031,1793.6606657089587,1777.2897576183636,2920.999915695191,1784.7619586147873,1778.395054558792,2927.835990574429,1784.4833267108843,1727.1426781184093,2944.305061938584,1789.6725708347342,1747.1935385273712,2950.999904251099,1801.6744047437112,1749.1937219182687,2979.999893188477,1785.0513800165052,1744.2947550203257,2986.7866456523816,1790.0044166641196
17,827,1,5.640274479166667,1787091518.935541,1742.4014579576367,2752.999979782105,1789.0308096708134,1750.5245743802916,2758.9037812114784,1792.702937310878,1712.3240364336584,2793.9999641418462,1790.4569948344897,1728.4694348503835,2800.3997641490664,1784.2641134578353,1765.685820827093,2822.673903726525,1795.0403612800685,1773.3501543540056,2828.999950790406,1796.005746248128,1769.50677018064,2861.999938201905,1785.4266436409207,1756.9661796619494,2868.0452774028267,1784.396491120824,1777.1298560381454,2884.999929428101,1787.670354861387,1769.3641073448055,2890.981848871031,1787.5183085246201,1771.4015190879359,2920.999915695191,1788.1339212030443,1772.2911330500963,2927.835990574429,1798.9556041201822,1733.478726655867,2944.305061938584,1782.0718281015986,1731.2055200660207,2950.999904251099,1782.7264877586576,1739.4682428095487,2979.999893188477,1769.8886358773725,1734.5703915395666,2986.7866456523816,1787.1975884096953
17,828,1,5.647090520833334,1787091518.935541,1747.7614542898189,2752.999979782105,1788.4297765687563,1749.6935996576703,2758.9037812114784,1800.6840327658404,1731.1682000183391,2793.9999641418462,1794.6927743986307,1731.9321453678515,2800.3997641490664,1798.2846838035273,1766.9157165999327,2822.673903726525,1784.5991074976312,1780.4038114741572,2828.999950790406,1796.7575725158174,1779.5962038084176,2861.999938201905,1787.9373567258613,1777.5150227710365,2868.0452774028267,1804.015465965706,1776.579515236727,2884.999929428101,1800.5830913592322,1786.2053672402726,2890.981848871031,1799.4763120090472,1784.6319497508941,2920.999915695191,1807.8816058929608,1782.9308157838432,2927.835990574429,1802.173227985451,1740.1131063361556,2944.305061938584,1801.8871993153407,1737.9211419139897,2950.999904251099,1786.814897453923,1747.4513249992358,2979.999893188477,1790.195937891616,1757.3920897392793,2986.7866456523816,1799.1099886908946
17,829,1,5.6539065625000005,1787091518.935541,1748.330042485558,2752.999979782105,1793.3422379802548,1757.319359965767,2758.9037812114784,1804.8222789375554,1737.2330134181007,2793.9999641418462,1801.6675275850475,1744.9538466240792,2800.3997641490664,1796.6146957239355,1774.335620625363,2822.673903726525,1798.4972797016842,1772.3722071094537,2828.999950790406,1791.1976801051442,1771.972109300975,2861.999938201905,1785.8585903352996,1767.5789039337349,2868.0452774028267,1786.887092337317,1775.408533789773,2884.999929428101,1792.5434789253293,1788.3688296604212,2890.981848871031,1802.9334749518598,1788.201592444295,2920.999915695191,1804.6318274902956,1784.647644955222,2927.835990574429,1806.2116789436684,1745.8783965522512,2944.305061938584,1804.3626555001986,1762.143411682,2950.999904251099,1795.9695112632576,1769.4726289085186,2979.999893188477,1798.4208209799187,1754.841825350735,2986.7866456523816,1802.1249197664822
17,830,1,5.660722604166668,1787091518.935541,1756.2020509215392,2752.999979782105,1802.441513586209,1757.5279518293241,2758.9037812114784,1790.0620319711466,1726.5311000397346,2793.9999641418462,1793.6293058654521,1730.4820582571751,2800.3997641490664,1797.2441544151359,1779.5519913194976,2822.673903726525,1788.4216768041078,1771.1365192407616,2828.999950790406,1794.7436195250175,1765.974569795519,2861.999938201905,1777.9947122291164,1767.2762936699576,2868.0452774028267,1792.6900693828895,1779.5005196075435,2884.999929428101,1796.5161078338479,1768.1884647125348,2890.981848871031,1800.5925818381882,1787.3694562459884,2920.999915695191,1803.7715255066173,1790.8177247302626,2927.835990574429,1795.041048995935,1730.8075312528654,2944.305061938584,1797.348916465446,1745.391065806767,2950.999904251099,1800.0846348992877,1761.1080783690436,2979.999893188477,1799.3453250603661,1758.0485221750162,2986.7866456523816,1811.4610599993887
17,831,1,5.667538645833334,1787091518.935541,1760.5880123483205,2752.999979782105,1793.9047437112204,1742.394596081548,2758.9037812114784,1797.839991441758,1732.8755845584865,2793.9999641418462,1798.6167741541094,1741.7680105144116,2800.3997641490664,1805.4434391906348,1769.2592994467707,2822.673903726525,1805.4828987987896,1768.5197145215027,2828.999950790406,1783.3008374850995,1761.96452914387,2861.999938201905,1795.2665128220804,1774.5118134303268,2868.0452774028267,1794.5834122933031,1774.659030473454,2884.999929428101,1788.5264082892686,1766.130207537366,2890.981848871031,1788.5363725280436,1784.4502399364244,2920.999915695191,1791.1501818626402,1766.2976434269647,2927.835990574429,1790.9085490723478,1722.5487055659137,2944.305061938584,1792.6031420973807,1742.6985512119081,2950.999904251099,1800.5983433688907,1761.9654766635083,2979.999893188477,1786.1548430479568,1747.4333221261118,2986.7866456523816,1800.76574869334
17,832,1,5.6743546875,1787091518.935541,1753.3161200599077,2752.999979782105,1798.1935996576703,1754.8347036708744,2758.9037812114784,1795.0577375676253,1731.4669590732647,2793.9999641418462,1790.9958737048019,1732.9585995048446,2800.3997641490664,1797.383821866308,1775.645490112174,2822.673903726525,1804.0784913042148,1774.593865574472,2828.999950790406,1797.626386893664,1764.4318397163554,2861.999938201905,1778.1146345936363,1760.297933795886,2868.0452774028267,1786.2806033560535,1754.9070513800166,2884.999929428101,1791.640492710212,1769.6517406852706,2890.981848871031,1789.0288382186632,1779.2937616529632,2920.999915695191,1782.598007152245,1764.624232050616,2927.835990574429,1783.348931748021,1716.214338111685,2944.305061938584,1776.2793196197695,1729.355778341535,2950.999904251099,1788.1376348687227,1749.736558975456,2979.999893188477,1787.5571873949323,1751.6358315248954,2986.7866456523816,1796.383500932237
17,833,1,5.681170729166667,1787091518.935541,1752.3913256105388,2752.999979782105,1794.064950942935,1754.3200323990586,2758.9037812114784,1790.6692086682765,1730.22550967387,2793.9999641418462,1794.0252162484335,1729.5454809426292,2800.3997641490664,1780.348687226824,1758.523978359874,2822.673903726525,1804.483907448727,1770.6179203472202,2828.999950790406,1801.7225601369319,1775.8215453739647,2861.999938201905,1779.3695173762876,1768.993871687502,2868.0452774028267,1788.4349420790415,1775.0824494910903,2884.999929428101,1790.968135831525,1776.4825625821438,2890.981848871031,1789.741999572088,1779.3192529877433,2920.999915695191,1789.9316716080325,1771.8790689855427,2927.835990574429,1795.9215851086592,1737.280481095455,2944.305061938584,1799.4585842222698,1732.0309930617111,2950.999904251099,1783.5738759666228,1758.1286334321605,2979.999893188477,1784.3964758382492,1751.7638689366383,2986.7866456523816,1795.4359965767032
17,834,1,5.687986770833334,1787091518.935541,1742.5227557538894,2752.999979782105,1790.692591007733,1747.45458018767,2758.9037812114784,1781.4624507136962,1724.912186325152,2793.9999641418462,1780.0095974569795,1722.9360882721521,2800.3997641490664,1791.2192132530488,1758.9205000458478,2822.673903726525,1789.9132408228138,1766.412522541798,2828.999950790406,1781.9508818045665,1776.4710242381636,2861.999938201905,1783.2266253018308,1763.049255738607,2868.0452774028267,1782.8389522266712,1769.7679035363878,2884.999929428101,1795.8530121954948,1776.111700339273,2890.981848871031,1800.5242534462207,1779.8129412843475,2920.999915695191,1798.208530733258,1779.036082159122,2927.835990574429,1793.1987346028059,1735.2358712595899,2944.305061938584,1779.0523122535685,1735.2792432068954,2950.999904251099,1790.9935354708562,1749.3672249900662,2979.999893188477,1782.190604273008,1747.8320903505823,2986.7866456523816,1789.5385273710915
17,835,1,5.694802812500001,1787091518.935541,1744.7182046031116,2752.999979782105,1792.3501543540056,1742.8247699972492,2758.9037812114784,1793.3699147232326,1720.2069719106275,2793.9999641418462,1787.2900632698597,1725.7103187945104,2800.3997641490664,1780.2137726564172,1770.1480728673166,2822.673903726525,1801.270027814286,1777.4117736956323,2828.999950790406,1793.4232509093133,1766.7878472965126,2861.999938201905,1786.0590365864841,1760.361677415411,2868.0452774028267,1784.4358895986795,1779.1537885502948,2884.999929428101,1787.6613075771006,1776.709799186967,2890.981848871031,1799.516092551273,1783.2081028211633,2920.999915695191,1795.3812543937402,1778.2845615429287,2927.835990574429,1801.4995568053305,1734.8299813552587,2944.305061938584,1787.5404988232417,1737.7307210318795,2950.999904251099,1787.9773817892838,1739.2688816211755,2979.999893188477,1786.1488981263562,1746.215056392701,2986.7866456523816,1783.6098052999969
17,836,1,5.701618854166667,1787091518.935541,1746.8305468105266,2752.999979782105,1787.9533422991105,1745.9928171898403,2758.9037812114784,1787.1554085032246,1729.8487483571232,2793.9999641418462,1790.3682642051533,1721.9577131155056,2800.3997641490664,1782.803741174313,1766.1398202769203,2822.673903726525,1785.4117736956323,1760.498395329645,2828.999950790406,1792.1762845004125,1775.4068221413943,2861.999938201905,1784.6253476785769,1778.3619983494818,2868.0452774028267,1786.4278815294801,1758.737781581441,2884.999929428101,1792.0400556285722,1775.2500993367362,2890.981848871031,1805.2618516367638,1790.8436439771372,2920.999915695191,1806.5374881560044,1782.3122077207568,2927.835990574429,1793.2497019897912,1735.121343643977,2944.305061938584,1788.691949139591,1735.0738759666228,2950.999904251099,1784.7693553809945,1748.9510193477397,2979.999893188477,1781.56296420821,1755.22191826879,2986.7866456523816,1801.6008649937341
