batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
0,0.00664433347992599,1778776367.654424,0.012413333170115948,6921.566673289116,6922.806172631967,2762.0794629821935,False,False,6914.547241495247,6923.068452180824,2770.952235541223,False,False,6935.946876241709,6938.44466179662,2798.2233460848743,False,False,6945.455099795213,6944.536380169331,2813.9906494631673,False,False,6945.594646514044,6944.4188143778465,2827.5383659390145,False,False,6947.943989363329,6948.075671669163,2842.2172356464825,False,False,6940.414221964117,6940.335715377327,2862.6661808210656,False,False,6946.436161628511,6944.382542714797,2876.3105981404815,False,False,6940.089403062627,6939.228028242198,2878.043708041832,False,False,6932.007291316442,6934.084370510743,2889.4826294261215,False,False,6946.862742610874,6947.049191551792,2907.389015415166,False,False,6951.467905064646,6949.922960540392,2929.5070666934807,False,False,6942.831951279152,6941.114526087355,2937.956805326547,False,False,6941.47994467708,6938.627227435277,2948.6619692637755,False,False,6922.990000611304,6927.815933612495,2970.58933669888,False,False,6921.290618027325,6926.382064370206,2980.1693591023563,False,False,0.4077488816140414,14.531323187310448,-0.06874195670290581,-2.4432683439754053,-1.5861948180804224,-56.35300857222005,-0.4284722786865294,-16.005551961060892,-0.6085022469340721,-22.657175777476727,-2.9990554922991475,-106.50760864202638,-0.6793002995404201,-24.141024398267124,-0.17935622338193988,-6.391844761600731,-19.004022045627856,-16.466853215070042,-3.2746687411249917,25.358106476656992,119.51791600845497,ok,3,12.946607238624242
1,0.1788306039525196,1778776367.827007,0.013210958102717996,6920.714267811842,6925.749183910504,2762.0794629821935,False,False,6915.688559464499,6922.303314790476,2770.952235541223,False,False,6935.392476388422,6936.643264969282,2798.2233460848743,False,False,6945.492322034416,6945.705911299937,2813.9906494631673,False,False,6947.368207659626,6944.22771800593,2827.5383659390145,False,False,6948.924329859094,6946.0769569337035,2842.2172356464825,False,False,6940.568811321331,6939.448668887734,2862.6661808210656,False,False,6945.711379405201,6944.001205795152,2876.3105981404815,False,False,6941.415690619555,6939.71304214934,2878.043708041832,False,False,6930.424760827705,6932.693040315433,2889.4826294261215,False,False,6944.544146773849,6944.212031971145,2907.389015415166,False,False,6950.466813888804,6947.388013876579,2929.5070666934807,False,False,6941.558145612374,6938.10406974967,2937.956805326547,False,False,6941.444956750313,6942.900137543172,2948.6619692637755,False,False,6924.3829553443165,6927.727170889751,2970.58933669888,False,False,6922.7260720726235,6928.93667817954,2980.1693591023563,False,False,0.1657305295823574,5.906291828029916,0.5959195524177926,21.1805343899505,-2.011104132870336,-71.4488328592706,-0.2669021050404717,-9.970109440538947,-0.548290085988164,-20.415216078286058,-3.8135403659319946,-135.43299411371495,0.039304487105210645,1.3968057761938417,-0.05766767341097608,-2.0551437204423504,-7.446648245944867,-19.380772578253595,-19.54612937057131,28.51522556810538,151.6249845972255,ok,3,12.946607238624242
2,0.3268654585117474,1778776367.974833,0.012793082976713777,6921.195380077636,6924.125090931319,2762.0794629821935,False,False,6914.1224699697395,6920.610389094354,2770.952235541223,False,False,6934.965770088946,6936.843584375095,2798.2233460848743,False,False,6944.159432405172,6943.40261484855,2813.9906494631673,False,False,6947.035096433048,6945.396130452058,2827.5383659390145,False,False,6949.016485313446,6946.761921936608,2842.2172356464825,False,False,6942.00498670416,6940.281208546017,2862.6661808210656,False,False,6945.592100437081,6945.6559479781135,2876.3105981404815,False,False,6939.5787098450355,6938.712663141487,2878.043708041832,False,False,6930.9589571170945,6934.0376104166035,2889.4826294261215,False,False,6944.686066876547,6943.0768117492435,2907.389015415166,False,False,6950.3441941498295,6947.691270593268,2929.5070666934807,False,False,6940.398847693859,6938.360997340833,2937.956805326547,False,False,6941.121021181649,6940.1815753278115,2948.6619692637755,False,False,6924.79309686096,6926.934619616714,2970.58933669888,False,False,6923.213942292998,6927.288764251,2980.1693591023563,False,False,0.2497464474424044,8.900444627346458,0.14960417056016362,5.317322223399759,-2.3921576875388184,-84.98658622218642,0.010356411984377544,0.386863044335661,-0.5497985656797296,-20.471383314645106,-2.4471194651049486,-86.9063086558203,-0.4136394574843973,-14.699949701144858,-0.10130918262765068,-3.6104270934699305,-15.243956095190299,-14.4176057710579,-8.280818402322334,22.55698355308111,123.49578619148555,ok,3,12.946607238624242
3,0.47468764591030777,1778776368.1225758,0.012633792124688625,6918.554048354066,6923.730531527952,2762.0794629821935,False,False,6913.92772411896,6919.377274811261,2770.952235541223,False,False,6934.39545037748,6935.709429348657,2798.2233460848743,False,False,6943.743277195342,6943.65390622612,2813.9906494631673,False,False,6948.787592077513,6946.0200476816335,2827.5383659390145,False,False,6949.913821560656,6946.898840052573,2842.2172356464825,False,False,6940.288333282391,6939.013809334598,2862.6661808210656,False,False,6945.928077146437,6944.724355839472,2876.3105981404815,False,False,6939.609169544885,6938.781763303482,2878.043708041832,False,False,6930.1327475012995,6932.262786930342,2889.4826294261215,False,False,6943.34346517101,6946.866046703549,2907.389015415166,False,False,6949.450959745698,6947.884726594738,2929.5070666934807,False,False,6941.83645963872,6938.5973561145565,2937.956805326547,False,False,6941.068456765596,6939.677287037322,2948.6619692637755,False,False,6923.975489806522,6926.911876088884,2970.58933669888,False,False,6921.305885319559,6926.957483876884,2980.1693591023563,False,False,0.11026818104249513,3.9297289293905866,0.4936038660302233,17.543968169945067,-2.237854523554729,-79.50463191014352,-0.1898121789474357,-7.09042065054577,-0.6073571558715344,-22.614539074628293,-5.6919374231134245,-202.14185600517675,-0.32453917504112967,-11.533497259109055,-0.06468275141624726,-2.3051450237410247,-17.642068236164068,-10.586891609924287,-8.848948981648878,22.397069980012542,211.00425814186417,ok,3,12.946607238624242
4,0.6199406874366105,1778776368.267736,0.0124506251886487,6919.71115016658,6925.197290399486,2762.0794629821935,False,False,6913.374731790811,6921.780404682581,2770.952235541223,False,False,6934.986551334169,6937.07948314332,2798.2233460848743,False,False,6944.36448023963,6944.2545679616105,2813.9906494631673,False,False,6945.825304887369,6942.566213283615,2827.5383659390145,False,False,6947.505400861936,6946.779687929823,2842.2172356464825,False,False,6940.128515756334,6940.046769263686,2862.6661808210656,False,False,6945.909261240335,6946.372459271939,2876.3105981404815,False,False,6941.490489653699,6937.915701317358,2878.043708041832,False,False,6931.692526820919,6932.209475196381,2889.4826294261215,False,False,6943.381405691231,6946.550181862639,2907.389015415166,False,False,6950.774271785311,6949.12018369655,2929.5070666934807,False,False,6943.011608643826,6940.791206406456,2937.956805326547,False,False,6942.7561879145405,6943.05140141211,2948.6619692637755,False,False,6925.560361585721,6926.641527340526,2970.58933669888,False,False,6922.086002689733,6926.317419078767,2980.1693591023563,False,False,0.22264582039085293,7.934634571152054,0.2701738735745321,9.602683780544234,-1.0717864533984098,-38.077536572110795,-0.13466098218386907,-5.030251558113629,-0.5412957585684438,-20.15478695646723,-5.4785252690261155,-194.5627971163539,-0.24529304997911508,-8.717242592528581,-0.044292501496257575,-1.5784832459599731,-10.962271733558147,-16.55265612056024,-13.75050871534049,24.150327454023124,184.323596373841,ok,3,12.946607238624242
5,0.7784635834395885,1778776368.42622,0.012367832940071821,6919.745448849222,6925.068048720849,2762.0794629821935,False,False,6913.631006816028,6922.037194730568,2770.952235541223,False,False,6935.170579515236,6936.665371213743,2798.2233460848743,False,False,6942.31403857322,6942.0233227374165,2813.9906494631673,False,False,6944.834764801172,6944.267892838587,2827.5383659390145,False,False,6944.687176391478,6944.867680410796,2842.2172356464825,False,False,6939.379131644098,6939.686115780787,2862.6661808210656,False,False,6945.846695907327,6943.488438732158,2876.3105981404815,False,False,6939.533861601003,6937.744819207141,2878.043708041832,False,False,6929.849627105175,6933.455627044046,2889.4826294261215,False,False,6944.331051135496,6944.964582632882,2907.389015415166,False,False,6947.9575725158165,6949.180395513035,2929.5070666934807,False,False,6940.3783659871015,6937.856444661797,2937.956805326547,False,False,6940.32464162362,6942.42865788428,2948.6619692637755,False,False,6924.308792065288,6928.344301127853,2970.58933669888,False,False,6922.1588226304375,6926.264675856588,2980.1693591023563,False,False,0.22959295863826545,8.182216148078691,0.3868477856062807,13.749578770265881,-1.820988801339448,-64.6945736816773,-0.5090028674786987,-19.013766465203595,-0.4651969764805566,-17.321299502798112,-1.1389738180338738,-40.449194079989404,0.005593904661290059,0.19879659850164416,-0.18848696976767895,-6.717243637395011,-7.470596869337357,-18.979473811868115,-13.35993205329499,24.382740375687874,95.99699909755721,ok,3,12.946607238624242
6,0.9670962080126628,1778776368.6148539,0.01237675012089312,6922.304537396461,6924.684052633189,2762.0794629821935,False,False,6914.795011767582,6920.428576886634,2770.952235541223,False,False,6933.286595653636,6938.367570376258,2798.2233460848743,False,False,6944.11478436287,6945.033568175565,2813.9906494631673,False,False,6945.244365314667,6943.748777394016,2827.5383659390145,False,False,6948.642182962986,6945.605043249687,2842.2172356464825,False,False,6940.546212977963,6941.209513402818,2862.6661808210656,False,False,6944.295881346089,6944.992914998319,2876.3105981404815,False,False,6941.016845982211,6939.046619494453,2878.043708041832,False,False,6932.34292569612,6933.7827108231195,2889.4826294261215,False,False,6943.7167084390385,6945.980765351346,2907.389015415166,False,False,6949.056666259132,6947.279315034997,2929.5070666934807,False,False,6941.032646636306,6939.138253813003,2937.956805326547,False,False,6941.79345447321,6940.6070926429675,2948.6619692637755,False,False,6923.597897117707,6926.5037488155995,2970.58933669888,False,False,6923.039352630131,6927.715695204328,2980.1693591023563,False,False,0.23682813084196105,8.44006265691906,-0.277653309745103,-9.868522440117449,-2.7802838663813203,-98.77560988693627,-0.19429866733245835,-7.2580131099443195,-0.5810354295740979,-21.634467131603465,-4.852290156549016,-172.32286042666183,-0.46005973587617305,-16.34963699553936,-0.10895710802271028,-3.8829816274122817,-17.01283533519993,-13.331680264166506,-6.971013782175687,22.710466705021222,195.25617450634,ok,3,12.946607238624242
7,1.1173313539475203,1778776368.765773,0.013741542119532824,6920.900279671119,6926.393135067396,2762.0794629821935,False,False,6915.258390133569,6921.566592291469,2770.952235541223,False,False,6934.813217898952,6937.58787938992,2798.2233460848743,False,False,6943.09383653758,6944.003056514962,2813.9906494631673,False,False,6945.186100498213,6944.107746737171,2827.5383659390145,False,False,6946.318368126662,6946.689603264358,2842.2172356464825,False,False,6939.975003820643,6940.433511630038,2862.6661808210656,False,False,6946.0909924504085,6946.690347525751,2876.3105981404815,False,False,6941.556889384725,6941.003021365039,2878.043708041832,False,False,6931.547388207966,6933.187692942508,2889.4826294261215,False,False,6944.044955222055,6945.599588898738,2907.389015415166,False,False,6951.078289574228,6949.401642876792,2929.5070666934807,False,False,6942.042323562673,6939.484575297247,2937.956805326547,False,False,6940.132901855305,6940.735029189719,2948.6619692637755,False,False,6924.6154751352515,6927.133898279183,2970.58933669888,False,False,6923.204852217501,6927.753958186877,2980.1693591023563,False,False,0.1333220822113494,4.751322080760739,0.3642715094221094,12.947159060800441,-1.5266354082188465,-54.23703145753779,-0.18182083887685263,-6.791904701905365,-0.6519021553529061,-24.27314245422501,-4.202190287673784,-149.23539752702925,-0.16865475646614062,-5.9936652368436585,-0.0967606289913991,-3.4483270660244254,-15.217738683043905,-16.129042650104598,-15.048930833097327,26.79917735031528,150.58878810682862,ok,3,12.946607238624242
8,1.285870541469194,1778776368.9335349,0.012188332853838801,6918.878133691966,6924.328387382705,2762.0794629821935,False,False,6913.68016780267,6920.399226701715,2770.952235541223,False,False,6934.9485573249385,6937.483974692055,2798.2233460848743,False,False,6944.230167802671,6944.209959654002,2813.9906494631673,False,False,6946.958834856497,6944.752407005532,2827.5383659390145,False,False,6946.702874652323,6945.244790170247,2842.2172356464825,False,False,6941.403117645261,6940.437437723507,2862.6661808210656,False,False,6945.5354601583285,6944.382163706941,2876.3105981404815,False,False,6938.696112112969,6939.723898890485,2878.043708041832,False,False,6930.410581654796,6932.277910566372,2889.4826294261215,False,False,6943.540437692942,6943.480317571904,2907.389015415166,False,False,6949.80718892319,6948.9422379802545,2929.5070666934807,False,False,6941.446914448146,6938.735756640279,2937.956805326547,False,False,6940.743854876669,6941.396790659291,2948.6619692637755,False,False,6922.759229146928,6925.671496469726,2970.58933669888,False,False,6919.9392135586995,6926.845959287221,2980.1693591023563,False,False,0.15256060211840275,5.436942969059139,0.17156388330315187,6.097827660852174,-1.820555260071368,-64.67917118854213,-0.22000046368680842,-8.218101912662675,-0.7308270055898259,-27.211856672683208,-2.2563075560981023,-80.12986847959698,-0.14435297447588002,-5.130026707101863,-0.004792473012344356,-0.17079275500707652,-13.668346542337291,-19.574657069881614,-21.488060050438722,32.12051713992399,111.28125448297988,ok,3,12.946607238624242
9,1.4368582704337314,1778776369.0850072,0.013160874834284186,6920.728456154293,6923.668111379406,2762.0794629821935,False,False,6913.949116667177,6921.714354922517,2770.952235541223,False,False,6935.457772717549,6938.084321606504,2798.2233460848743,False,False,6943.031199376473,6945.181159641777,2813.9906494631673,False,False,6945.175341565546,6944.015649356605,2827.5383659390145,False,False,6946.510181251337,6946.055130360362,2842.2172356464825,False,False,6940.411244918544,6940.453813002416,2862.6661808210656,False,False,6945.382168291713,6943.318041079561,2876.3105981404815,False,False,6939.126409817526,6938.141556377418,2878.043708041832,False,False,6930.502659168017,6934.116149096799,2889.4826294261215,False,False,6945.334422471498,6946.716271357398,2907.389015415166,False,False,6952.729617629979,6949.63094568573,2929.5070666934807,False,False,6941.26551181343,6938.627190757099,2937.956805326547,False,False,6940.050554757465,6938.710971360456,2948.6619692637755,False,False,6923.7759635663415,6927.595069841368,2970.58933669888,False,False,6922.319668673777,6927.953536387811,2980.1693591023563,False,False,0.30352491960642203,10.816997669605513,0.752148085804818,26.733303737205475,-1.8388312918788876,-65.32846682699447,-0.44385924551629735,-16.580331029316895,-0.5116706379810051,-19.05171532779128,-5.203329540941943,-184.7895738525601,-0.3898552040681218,-13.854703140227201,-0.10687245640132097,-3.80868942112756,-12.992262119801419,-15.140055801740974,-7.15899123442859,21.196021328638135,189.76588614800792,ok,3,12.946607238624242
