block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2767.0383494561497,10.24980346498258,2761.9134477236585,-0.001677398109609358
1,1,1,0,2767.0383494561497,10.24980346498258,2772.163251188641,0.0014297699190907235
2,0,2,1,2804.5998768960676,12.656324526076359,2798.271714633029,-0.0006585909472334514
2,1,3,1,2804.5998768960676,12.656324526076359,2810.928039159106,0.0005115936835012715
3,0,4,2,2837.2660996980785,17.182398999175174,2828.674900198491,-0.0002955275237865356
3,1,5,2,2837.2660996980785,17.182398999175174,2845.857299197666,0.0002982095146453036
4,0,6,3,2870.8386708249973,10.648619094823296,2865.5143612775855,-0.001138965393722304
4,1,7,3,2870.8386708249973,10.648619094823296,2876.162980372409,0.0008620814352494423
5,0,8,4,2882.9815184501663,16.75158297571718,2874.6057269623075,0.002330316039354375
5,1,9,4,2882.9815184501663,16.75158297571718,2891.357309938025,0.0004815318793342407
6,0,10,5,2916.0920299166173,12.117375900238315,2910.033341966498,-0.0006740752371103617
6,1,11,5,2916.0920299166173,12.117375900238315,2922.1507178667366,0.0005301839222600277
7,0,12,6,2943.815394689434,14.312993446926559,2936.658897965971,-0.0005094404127699069
7,1,13,6,2943.815394689434,14.312993446926559,2950.971891412897,0.00038409972426031513
8,0,14,7,2976.099592115863,11.214885068957065,2970.492149581384,-0.0016104104297944562
8,1,15,7,2976.099592115863,11.214885068957065,2981.7070346503415,0.001395454207957925
