block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2718.2239659378056,12.885854308514922,2714.9999942779546,-0.012205014625132252
1,1,1,0,2718.2239659378056,12.885854308514922,2721.770610819225,0.012882889261013206
2,0,2,1,2772.8286782444834,8.854822705663782,2769.5300158646905,-0.07936383299520532
2,1,3,1,2772.8286782444834,8.854822705663782,2775.999971008301,0.06732884230462303
3,0,4,2,2822.1644614446304,10.56637133566121,2818.999954605103,-0.026803049596143085
3,1,5,2,2822.1644614446304,10.56637133566121,2825.140355607261,0.021956647559953035
4,0,6,3,2870.7593146698377,8.534570621928067,2867.281865858767,-0.0661754876939485
4,1,7,3,2870.7593146698377,8.534570621928067,2873.999933624268,0.053728582358583146
5,0,8,4,2901.2819209144327,8.555915795777135,2897.999924468995,-0.055215393358816346
5,1,9,4,2901.2819209144327,8.555915795777135,2904.148214647725,0.04358565493247139
6,0,10,5,2947.061089469634,11.142764702362333,2943.9999069213873,-0.0335146415495558
6,1,11,5,2947.061089469634,11.142764702362333,2949.7057714478183,0.023663072442216836
7,0,12,6,2987.998751613531,8.921191502849357,2984.502808853349,-0.06847069380101156
7,1,13,6,2987.998751613531,8.921191502849357,2990.99988899231,0.06282637193900828
8,0,14,7,3029.916483131681,10.568162449908623,3026.5463318965303,-0.012304953114684311
8,1,15,7,3029.916483131681,10.568162449908623,3032.9998729705817,0.019276902950249572
