block,n_samples,delta_f_mean_mhz,delta_f_std_mhz,delta_f_min_mhz,delta_f_max_mhz,f_new_mean_mhz,f_new_std_mhz,delta_B_proj_std_uT
1,268,0.01547113926233099,0.06374086127187299,-0.1889647565530757,0.2146959244181733,2722.099833414467,0.06374086127187145,2.2675814050398233
2,268,-0.0018633147865276536,0.04499565290107439,-0.1074146323168062,0.1110657132019318,2762.8183338614363,0.044995652901071576,1.594050351525289
3,268,-0.09942184441483057,0.1431325728936187,-0.4360331696434567,0.2940928180448408,2837.784510157873,0.14313257289362485,5.072153527342043
4,268,-0.20855022246546678,0.1524833391113567,-0.665200170519034,0.2418356701276099,2873.46954710783,0.15248333911134107,5.993143100818257
5,268,-0.3821716106057457,0.1289357991294601,-0.7486435845381689,0.0119617148355022,2895.775720182638,0.1289357991294464,5.012556251174586
6,268,-0.23515690875091108,0.18397696055473384,-0.7331131287725748,0.2287432553827371,2929.64755332363,0.18397696055473203,6.507170340885878
7,268,0.0060443980361002585,0.05295637439218941,-0.1288733307332263,0.1424662807288819,2993.324719727393,0.05295637439220039,1.8755879409225737
8,268,0.005072330012612458,0.06765903038736526,-0.2053895732141679,0.1873016234049341,3024.1237353854585,0.06765903038736513,2.406899030332598
