batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.0076416670344769955,1781121548.8321931,0.01451450027525425,1210.987404101843,1209.125196075435,2719.5233765329285,False,False,1211.1774850994896,1209.1737261973897,2725.9999900817875,False,False,1210.9719179631381,1209.1482070483232,2759.999977111817,False,False,1210.7839325121495,1209.176092551273,2766.8724627731613,False,False,1210.539620380842,1209.1613509796134,2833.734081004416,False,False,1210.58220221903,1209.1296549194612,2845.4234365593793,False,False,1210.211498914937,1209.1912760949965,2869.8862138557815,False,False,1210.09435950729,1209.1854317327382,2879.287963302976,False,False,1209.989188189626,1209.1948977595741,2890.878057507244,False,False,1210.1201717761408,1209.2018745606258,2903.4471853927444,False,False,1210.1812430846348,1209.1958935721489,2923.8929288381,False,False,1210.248270929486,1209.149029250848,2935.449509984093,False,False,1209.8402821163309,1209.1648219580038,2990.669085619459,False,False,1210.0237191674053,1209.1355222055809,2996.9998867034915,False,False,1210.274779166794,1209.1234410245438,3021.55901654996,False,False,1210.3190613442553,1209.1972213222484,3027.9998748779303,False,False,-0.04332256520117318,2722.0410397100027,0.04532770913646511,2762.8655248853593,-0.19911543071430807,2837.6848165715737,-0.1608471020889788,2873.517250228206,-0.4305837144771304,2895.727308078767,-0.3087901463525701,2929.573920086028,-0.049282376790466174,2993.269392952566,0.009737236669194543,3024.128400292115
1,0.22103983303532004,1781121549.177668,0.27876450028270483,1209.6267576489288,1210.2504976006358,2719.5233765329285,False,False,1209.6511238805515,1209.9295409114525,2725.9999900817875,False,False,1209.5976140844207,1209.8750887917597,2759.999977111817,False,False,1209.5848170675793,1209.7743616468504,2766.8724627731613,False,False,1209.5401726930954,1209.972368493444,2833.734081004416,False,False,1209.5392966959073,1209.973586209005,2845.4234365593793,False,False,1209.4296818167923,1210.0529128587584,2869.8862138557815,False,False,1209.4499816609105,1209.8195399944984,2879.287963302976,False,False,1209.438098542042,1209.8647611333556,2890.878057507244,False,False,1209.3766127701192,1210.112465384968,2903.4471853927444,False,False,1209.438675306416,1210.0654011675883,2923.8929288381,False,False,1209.388931748021,1210.6187758657575,2935.449509984093,False,False,1209.3915536265552,1210.7892618516369,2990.669085619459,False,False,1209.421757496103,1210.6410679463274,2996.9998867034915,False,False,1209.4389140202343,1210.3923202005074,3021.55901654996,False,False,1209.4575660971361,1210.2447217043125,3027.9998748779303,False,False,-0.10562748196782223,2721.978734793236,-0.018445639732906558,2762.80175153649,-0.14406811505558137,2837.7398638872323,-0.4360704509229258,2873.242026879372,-0.13846414527608683,2896.019427647968,0.32056957912735645,2930.2032798115083,-0.04123328679817594,2993.277442042558,-0.05466276009336074,3024.064000295353
2,0.43818783364258707,1781121549.2617972,0.012741082813590765,1209.6422037472873,1210.2504976006358,2719.5233765329285,False,False,1209.6511238805515,1209.9295409114525,2725.9999900817875,False,False,1209.5976140844207,1209.8750887917597,2759.999977111817,False,False,1209.5848170675793,1209.7743616468504,2766.8724627731613,False,False,1209.5401726930954,1209.972368493444,2833.734081004416,False,False,1209.5392966959073,1209.973586209005,2845.4234365593793,False,False,1209.4296818167923,1210.0529128587584,2869.8862138557815,False,False,1209.4499816609105,1209.8195399944984,2879.287963302976,False,False,1209.438098542042,1209.8647611333556,2890.878057507244,False,False,1209.3766127701192,1210.112465384968,2903.4471853927444,False,False,1209.438675306416,1210.0654011675883,2923.8929288381,False,False,1209.388931748021,1210.6187758657575,2935.449509984093,False,False,1209.3915536265552,1210.7892618516369,2990.669085619459,False,False,1209.421757496103,1210.6410679463274,2996.9998867034915,False,False,1209.4389140202343,1210.3923202005074,3021.55901654996,False,False,1209.4575660971361,1210.2447217043125,3027.9998748779303,False,False,-0.10090181392339785,2721.9834604612806,-0.018445639732906558,2762.80175153649,-0.14406811505558137,2837.7398638872323,-0.4360704509229258,2873.242026879372,-0.13846414527608683,2896.019427647968,0.32056957912735645,2930.2032798115083,-0.04123328679817594,2993.277442042558,-0.05466276009336074,3024.064000295353
3,0.6503940830007195,1781121549.6078598,0.2804527496919036,1209.561029739891,1210.7280297704556,2719.5233765329285,False,False,1209.5555598007154,1210.574517834765,2725.9999900817875,False,False,1209.5154809426294,1210.4494758076842,2759.999977111817,False,False,1209.5098661246445,1210.2222926918728,2766.8724627731613,False,False,1209.4000773298283,1210.2148907295903,2833.734081004416,False,False,1209.4115255066179,1209.8602023412905,2845.4234365593793,False,False,1209.3376470947824,1209.7230662958095,2869.8862138557815,False,False,1209.2617929516766,1209.7439557416633,2879.287963302976,False,False,1209.2599740196229,1209.8342088211023,2890.878057507244,False,False,1209.324639789712,1209.9155876150014,2903.4471853927444,False,False,1209.3590613442555,1209.9231686890605,2923.8929288381,False,False,1209.3184983341991,1209.6828786257909,2935.449509984093,False,False,1209.2612953510406,1209.8072335483082,2990.669085619459,False,False,1209.2346510988175,1210.000201729987,2996.9998867034915,False,False,1209.3093954213407,1209.9935553382034,3021.55901654996,False,False,1209.329494758077,1210.5712412507262,3027.9998748779303,False,False,-0.045235437759131664,2722.039126837445,-0.04643797186268828,2762.77375920436,-0.40903051875817725,2837.4749014835297,-0.1718631702868754,2873.5062341600083,-0.3356561414372349,2895.8222356518067,-0.3840258570571584,2929.4986843753236,0.05081475416714153,2993.3694900835235,0.1833043984512583,3024.3019674538973
4,0.8754516250919551,1781121549.698972,0.012572500389069319,1209.5663092581842,1210.7280297704556,2719.5233765329285,False,False,1209.5555598007154,1210.574517834765,2725.9999900817875,False,False,1209.5154809426294,1210.4494758076842,2759.999977111817,False,False,1209.5098661246445,1210.2222926918728,2766.8724627731613,False,False,1209.4000773298283,1210.2148907295903,2833.734081004416,False,False,1209.4115255066179,1209.8602023412905,2845.4234365593793,False,False,1209.3376470947824,1209.7230662958095,2869.8862138557815,False,False,1209.2617929516766,1209.7439557416633,2879.287963302976,False,False,1209.2599740196229,1209.8342088211023,2890.878057507244,False,False,1209.324639789712,1209.9155876150014,2903.4471853927444,False,False,1209.3590613442555,1209.9231686890605,2923.8929288381,False,False,1209.3184983341991,1209.6828786257909,2935.449509984093,False,False,1209.2612953510406,1209.8072335483082,2990.669085619459,False,False,1209.2346510988175,1210.000201729987,2996.9998867034915,False,False,1209.3093954213407,1209.9935553382034,3021.55901654996,False,False,1209.329494758077,1210.5712412507262,3027.9998748779303,False,False,-0.04362082869143608,2722.0407414465126,-0.04643797186268828,2762.77375920436,-0.40903051875817725,2837.4749014835297,-0.1718631702868754,2873.5062341600083,-0.3356561414372349,2895.8222356518067,-0.3840258570571584,2929.4986843753236,0.05081475416714153,2993.3694900835235,0.1833043984512583,3024.3019674538973
5,1.106357812648639,1781121550.0448692,0.24255454121157527,1209.5056594431032,1209.7793700522664,2719.5233765329285,False,False,1209.5247534920686,1209.8958400831373,2725.9999900817875,False,False,1209.4712155760005,1210.0170507687135,2759.999977111817,False,False,1209.4553797719843,1210.1143460586243,2766.8724627731613,False,False,1209.4401619952928,1210.578943974081,2833.734081004416,False,False,1209.4490543142713,1210.5916306507322,2845.4234365593793,False,False,1209.3291655714152,1210.4452902160954,2869.8862138557815,False,False,1209.2595461075284,1210.2423666595346,2879.287963302976,False,False,1209.2331176452608,1210.1140932848364,2890.878057507244,False,False,1209.228707094171,1210.1198939389308,2903.4471853927444,False,False,1209.345384662408,1209.846758565883,2923.8929288381,False,False,1209.294143411682,1209.7006452303085,2935.449509984093,False,False,1209.2594467707918,1209.7130008863896,2990.669085619459,False,False,1209.2976201974514,1209.8265381911542,2996.9998867034915,False,False,1209.2910282116331,1209.8730754653543,3021.55901654996,False,False,1209.353516520464,1209.9690381147414,3027.9998748779303,False,False,0.02979243566253757,2722.1141547108664,0.023722560526633428,2762.8439197367493,-0.14285339314126688,2837.741078609147,-0.34519793775897795,2873.332899392536,-0.3400192007606103,2895.817872592483,-0.291947523748491,2929.590762708632,0.017437544980128727,2993.3361128743363,0.011001295303794276,3024.12966435075
6,1.3057536461856216,1781121550.12876,0.011553042102605104,1209.5264055384055,1209.7793700522664,2719.5233765329285,False,False,1209.5247534920686,1209.8958400831373,2725.9999900817875,False,False,1209.4712155760005,1210.0170507687135,2759.999977111817,False,False,1209.4553797719843,1210.1143460586243,2766.8724627731613,False,False,1209.4401619952928,1210.578943974081,2833.734081004416,False,False,1209.4490543142713,1210.5916306507322,2845.4234365593793,False,False,1209.3291655714152,1210.4452902160954,2869.8862138557815,False,False,1209.2595461075284,1210.2423666595346,2879.287963302976,False,False,1209.2331176452608,1210.1140932848364,2890.878057507244,False,False,1209.228707094171,1210.1198939389308,2903.4471853927444,False,False,1209.345384662408,1209.846758565883,2923.8929288381,False,False,1209.294143411682,1209.7006452303085,2935.449509984093,False,False,1209.2594467707918,1209.7130008863896,2990.669085619459,False,False,1209.2976201974514,1209.8265381911542,2996.9998867034915,False,False,1209.2910282116331,1209.8730754653543,3021.55901654996,False,False,1209.353516520464,1209.9690381147414,3027.9998748779303,False,False,0.036142087010501305,2722.1205043622144,0.023722560526633428,2762.8439197367493,-0.14285339314126688,2837.741078609147,-0.34519793775897795,2873.332899392536,-0.3400192007606103,2895.817872592483,-0.291947523748491,2929.590762708632,0.017437544980128727,2993.3361128743363,0.011001295303794276,3024.12966435075
7,1.5191980416420847,1781121550.4748878,0.2769123329780996,1210.0101464070667,1210.173409236788,2719.5233765329285,False,False,1209.9305382522848,1210.0735972124583,2725.9999900817875,False,False,1209.9366824586605,1210.2224656906194,2759.999977111817,False,False,1209.9098306690712,1210.3235498364766,2766.8724627731613,False,False,1209.8708203686156,1210.4235693981723,2833.734081004416,False,False,1209.880485374576,1210.1139884463735,2845.4234365593793,False,False,1209.8104095730046,1210.2029287526366,2869.8862138557815,False,False,1209.7786551334173,1210.425607176697,2879.287963302976,False,False,1209.719279273772,1210.3898340312376,2890.878057507244,False,False,1209.7143417795032,1210.9308530733258,2903.4471853927444,False,False,1209.7293798331143,1211.0627034874835,2923.8929288381,False,False,1209.7202142616989,1210.926600849711,2935.449509984093,False,False,1209.6536357245466,1210.7231060305044,2990.669085619459,False,False,1209.6918589723998,1210.5757535837638,2996.9998867034915,False,False,1209.7726704771221,1210.596957239356,3021.55901654996,False,False,1209.8133685851392,1210.2207143075464,3027.9998748779303,False,False,-0.006178071213261298,2722.078184203991,0.026827767436702718,2762.8470249436596,-0.3752901023963427,2837.5086418998917,-0.053077499784627225,2873.6250198305106,0.02080327547081233,2896.1786950687147,-0.3199271931765281,2929.562783039204,-0.042905699810881444,2993.2757696295453,-0.1371035038008054,3023.981559551645
8,1.7380457499530166,1781121550.561137,0.011718583758920431,1210.0246978634962,1210.173409236788,2719.5233765329285,False,False,1209.9305382522848,1210.0735972124583,2725.9999900817875,False,False,1209.9366824586605,1210.2224656906194,2759.999977111817,False,False,1209.9098306690712,1210.3235498364766,2766.8724627731613,False,False,1209.8708203686156,1210.4235693981723,2833.734081004416,False,False,1209.880485374576,1210.1139884463735,2845.4234365593793,False,False,1209.8104095730046,1210.2029287526366,2869.8862138557815,False,False,1209.7786551334173,1210.425607176697,2879.287963302976,False,False,1209.719279273772,1210.3898340312376,2890.878057507244,False,False,1209.7143417795032,1210.9308530733258,2903.4471853927444,False,False,1209.7293798331143,1211.0627034874835,2923.8929288381,False,False,1209.7202142616989,1210.926600849711,2935.449509984093,False,False,1209.6536357245466,1210.7231060305044,2990.669085619459,False,False,1209.6918589723998,1210.5757535837638,2996.9998867034915,False,False,1209.7726704771221,1210.596957239356,3021.55901654996,False,False,1209.8133685851392,1210.2207143075464,3027.9998748779303,False,False,-0.0017258314680806087,2722.082636443736,0.026827767436702718,2762.8470249436596,-0.3752901023963427,2837.5086418998917,-0.053077499784627225,2873.6250198305106,0.02080327547081233,2896.1786950687147,-0.3199271931765281,2929.562783039204,-0.042905699810881444,2993.2757696295453,-0.1371035038008054,3023.981559551645
9,1.9492130000144243,1781121550.907304,0.2816982502117753,1210.9322370633008,1209.259624965614,2719.5233765329285,False,False,1210.8109762508786,1209.2630167802672,2725.9999900817875,False,False,1210.7444829904941,1209.2233569703822,2759.999977111817,False,False,1210.3548066754283,1209.2848457988202,2766.8724627731613,False,False,1210.2265198520647,1209.2681309411012,2833.734081004416,False,False,1210.1967961610173,1209.3018491915518,2845.4234365593793,False,False,1210.1859213864352,1209.3031008344285,2869.8862138557815,False,False,1210.2681281902371,1209.2807467066054,2879.287963302976,False,False,1210.3345202799765,1209.330742427484,2890.878057507244,False,False,1210.1261894427969,1209.3142182962988,2903.4471853927444,False,False,1210.240023229514,1209.3147715255068,2923.8929288381,False,False,1210.4371204572549,1209.25637589021,2935.449509984093,False,False,1210.3519146009721,1209.3030638505977,2990.669085619459,False,False,1210.924559403368,1209.2992315921383,2996.9998867034915,False,False,1211.1197976587093,1209.2803713665678,3021.55901654996,False,False,1210.9285778035885,1209.2333970107284,3027.9998748779303,False,False,0.03816951967654064,2722.1225317948806,0.09472309594764114,2762.9149202721705,-0.09985509488374887,2837.784076907404,-0.32374231897074235,2873.3543550113245,-0.21748447996619064,2895.940407313278,-0.43323684053351375,2929.4494733918473,-0.13351846817009397,2993.185156861186,0.04747690201255885,3024.1661399574587
