batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.00964000029489398,1782160161.702024,0.018601750023663044,7671.937014396186,7684.025508145613,2783.7188906487277,False,False,7673.9839853898575,7690.684532506037,2789.999965667725,False,False,7678.0398111073755,7686.432738331753,2809.304011875775,False,False,7688.094771831158,7697.582800990311,2815.999955749512,False,False,7700.688512088517,7712.261034019012,2831.5480992912067,False,False,7713.142662835836,7718.830351193568,2841.064850982016,False,False,7710.860583183055,7714.175332396002,2857.494637762509,False,False,7712.8444921600385,7721.205882263042,2863.9999374389654,False,False,7725.698072867317,7730.343449888438,2883.4227843082444,False,False,7731.664367148578,7739.966960601523,2897.246322378631,False,False,7727.406589846258,7728.127305376411,2908.170712382221,False,False,7725.393176330348,7731.307268392578,2918.007295656395,False,False,7691.173966133814,7701.499610294343,2930.9999118804935,False,False,7691.775228474493,7709.447504355534,2937.331413253914,False,False,7674.931292600178,7691.991314912736,2952.99990348816,False,False,7669.273124063942,7694.530756181802,2959.3247911153,False,False,0.1398770294488988,2786.655882639112,0.02920463560501155,2812.223772370389,-0.4750324220029214,2835.2493398809265,0.518230684270679,2860.6911281030016,-0.4328816643973925,2889.0042320558055,0.34084634503928335,2912.909217356738,0.21935667953231314,2934.0003122264675,0.2489417261733677,2956.082551877715
1,0.0768994593527168,1782160161.765302,0.01066899998113513,7668.53430632393,7684.025508145613,2783.7188906487277,False,False,7673.9839853898575,7690.684532506037,2789.999965667725,False,False,7678.0398111073755,7686.432738331753,2809.304011875775,False,False,7688.094771831158,7697.582800990311,2815.999955749512,False,False,7700.688512088517,7712.261034019012,2831.5480992912067,False,False,7713.142662835836,7718.830351193568,2841.064850982016,False,False,7710.860583183055,7714.175332396002,2857.494637762509,False,False,7712.8444921600385,7721.205882263042,2863.9999374389654,False,False,7725.698072867317,7730.343449888438,2883.4227843082444,False,False,7731.664367148578,7739.966960601523,2897.246322378631,False,False,7727.406589846258,7728.127305376411,2908.170712382221,False,False,7725.393176330348,7731.307268392578,2918.007295656395,False,False,7691.173966133814,7701.499610294343,2930.9999118804935,False,False,7691.775228474493,7709.447504355534,2937.331413253914,False,False,7674.931292600178,7691.991314912736,2952.99990348816,False,False,7669.273124063942,7694.530756181802,2959.3247911153,False,False,0.03635314491198221,2786.552358754575,0.02920463560501155,2812.223772370389,-0.4750324220029214,2835.2493398809265,0.518230684270679,2860.6911281030016,-0.4328816643973925,2889.0042320558055,0.34084634503928335,2912.909217356738,0.21935667953231314,2934.0003122264675,0.2489417261733677,2956.082551877715
2,0.1448625000193715,1782160161.834466,0.013074750080704689,7664.515299385642,7690.233970107283,2783.7188906487277,False,False,7671.168895375491,7694.618999297001,2789.999965667725,False,False,7676.2234556958165,7695.097803894001,2809.304011875775,False,False,7690.665811351896,7709.4959730415385,2815.999955749512,False,False,7707.052451325,7719.48554421249,2831.5480992912067,False,False,7715.228083259468,7723.805489500871,2841.064850982016,False,False,7711.877782192743,7718.426208087539,2857.494637762509,False,False,7711.147831402634,7720.613682489226,2863.9999374389654,False,False,7721.360269890271,7731.7100712167985,2883.4227843082444,False,False,7733.749929700156,7741.674313048263,2897.246322378631,False,False,7727.602636244155,7731.405886847817,2908.170712382221,False,False,7725.983578873369,7730.927320658984,2918.007295656395,False,False,7689.479249319926,7702.305171623315,2930.9999118804935,False,False,7689.344317938686,7704.536176911087,2937.331413253914,False,False,7667.6014197512,7683.400900143655,2952.99990348816,False,False,7659.915157257694,7688.667886725554,2959.3247911153,False,False,-0.06936933740975466,2786.4466362722533,-0.0021407155628716803,2812.192427019221,-0.3475710527994935,2835.37680125013,0.29959699653050387,2860.4724944152613,-1.3774433861988336,2888.059670334004,-0.02287226720243722,2912.5454987444964,0.0706789954610062,2933.8516345423964,0.3936002972915927,2956.2272104488334
3,0.2114981256891042,1782160161.899989,0.010850082617253065,7661.772610569429,7690.233970107283,2783.7188906487277,False,False,7671.168895375491,7694.618999297001,2789.999965667725,False,False,7676.2234556958165,7695.097803894001,2809.304011875775,False,False,7690.665811351896,7709.4959730415385,2815.999955749512,False,False,7707.052451325,7719.48554421249,2831.5480992912067,False,False,7715.228083259468,7723.805489500871,2841.064850982016,False,False,7711.877782192743,7718.426208087539,2857.494637762509,False,False,7711.147831402634,7720.613682489226,2863.9999374389654,False,False,7721.360269890271,7731.7100712167985,2883.4227843082444,False,False,7733.749929700156,7741.674313048263,2897.246322378631,False,False,7727.602636244155,7731.405886847817,2908.170712382221,False,False,7725.983578873369,7730.927320658984,2918.007295656395,False,False,7689.479249319926,7702.305171623315,2930.9999118804935,False,False,7689.344317938686,7704.536176911087,2937.331413253914,False,False,7667.6014197512,7683.400900143655,2952.99990348816,False,False,7659.915157257694,7688.667886725554,2959.3247911153,False,False,-0.15274545123576838,2786.3632601584272,-0.0021407155628716803,2812.192427019221,-0.3475710527994935,2835.37680125013,0.29959699653050387,2860.4724944152613,-1.3774433861988336,2888.059670334004,-0.02287226720243722,2912.5454987444964,0.0706789954610062,2933.8516345423964,0.3936002972915927,2956.2272104488334
4,0.28341381321661174,1782160161.971898,0.010832791682332754,7660.713992725495,7686.915302442156,2783.7188906487277,False,False,7668.238525842835,7690.6318060946915,2789.999965667725,False,False,7671.2802274047135,7690.926752147202,2809.304011875775,False,False,7686.061466515879,7706.9196931258975,2815.999955749512,False,False,7706.417394626648,7720.204448757528,2831.5480992912067,False,False,7719.1143533942595,7727.061576550417,2841.064850982016,False,False,7715.370327352753,7721.528078674695,2857.494637762509,False,False,7721.399833419933,7726.474872390501,2863.9999374389654,False,False,7727.751681083229,7735.414102760034,2883.4227843082444,False,False,7733.645199743252,7740.817021731823,2897.246322378631,False,False,7727.264542898187,7732.678005318337,2908.170712382221,False,False,7724.829104135465,7732.908763028395,2918.007295656395,False,False,7689.39249014274,7699.488530427608,2930.9999118804935,False,False,7687.502370327353,7704.0676238652695,2937.331413253914,False,False,7665.93117033958,7687.947259834337,2952.99990348816,False,False,7660.595241006204,7688.161154751353,2959.3247911153,False,False,-0.11614092700565107,2786.399864682657,0.03153745024880417,2812.226105185033,-0.47197213210104205,2835.2524001708284,-0.1115776262985948,2860.061319792432,-1.0761712641404508,2888.3609424560623,0.11397894844329151,2912.682349960142,0.1933945975261865,2933.9743501444614,0.16877180578548254,2956.0023819573275
5,0.3557726461440325,1782160162.044373,0.011063291691243649,7659.475870342636,7686.531708286212,2783.7188906487277,False,False,7668.443744842132,7692.651974508665,2789.999965667725,False,False,7672.177953357581,7691.5786196778445,2809.304011875775,False,False,7686.071528563132,7706.813463948408,2815.999955749512,False,False,7704.701019347738,7715.715106825199,2831.5480992912067,False,False,7717.119459302504,7727.734150441666,2841.064850982016,False,False,7713.564915793014,7719.7983861601,2857.494637762509,False,False,7720.030548338784,7726.0077497936845,2863.9999374389654,False,False,7727.46106458416,7734.018143472812,2883.4227843082444,False,False,7732.980299232816,7742.152558303023,2897.246322378631,False,False,7727.555766115476,7731.9860164440515,2908.170712382221,False,False,7726.902572057341,7730.437851881284,2918.007295656395,False,False,7687.257266864321,7700.080478038942,2930.9999118804935,False,False,7687.313292783569,7704.46584038879,2937.331413253914,False,False,7668.3463123146985,7686.0124766940735,2952.99990348816,False,False,7663.325234587524,7688.4385151450315,2959.3247911153,False,False,-0.08719307394708989,2786.4288125357157,0.03509326826273962,2812.2296610030467,-0.13180303341574862,2835.5925692695137,-0.026830052419808268,2860.146067366311,-0.5947981179047257,2888.842315602298,-0.20552304334989305,2912.362847968349,0.12931884332803617,2933.910274390263,0.2263162581682206,2956.05992640971
6,0.43225889652967453,1782160162.120683,0.010712875053286552,7662.6600819146015,7687.607511385519,2783.7188906487277,False,False,7666.460500657151,7690.5456016749695,2789.999965667725,False,False,7670.593951156891,7691.996566005441,2809.304011875775,False,False,7688.629366995752,7704.996743283309,2815.999955749512,False,False,7704.655086040897,7718.588458599505,2831.5480992912067,False,False,7719.236294586912,7728.278534095423,2841.064850982016,False,False,7716.2574670660515,7722.95647217043,2857.494637762509,False,False,7718.100071828101,7726.985038359262,2863.9999374389654,False,False,7730.360561787451,7736.7808708011125,2883.4227843082444,False,False,7734.620079775041,7741.981602836446,2897.246322378631,False,False,7726.690747929211,7730.309102301556,2908.170712382221,False,False,7724.2462756365185,7730.7466714552065,2918.007295656395,False,False,7688.3937356725855,7701.004092673533,2930.9999118804935,False,False,7688.949998471743,7705.723226457194,2937.331413253914,False,False,7667.0110248494675,7688.381685362348,2952.99990348816,False,False,7664.326365498059,7690.719731332336,2959.3247911153,False,False,-0.02650304406005581,2786.489502565603,-0.13663542579255075,2812.0579323089914,-0.41288052482101495,2835.3114917781086,0.22408021891983984,2860.3969776376507,-0.85396916473847,2888.5831445554645,0.13341679403957155,2912.701787805738,0.12430507115132368,2933.9052606180867,0.15251041422580902,2955.9861205657676
7,0.505226667271927,1782160162.19365,0.010711499955505133,7660.817668184735,7686.780071522451,2783.7188906487277,False,False,7667.310242381636,7693.048470214262,2789.999965667725,False,False,7673.509757924015,7693.281900846656,2809.304011875775,False,False,7686.3099749365765,7706.255049362716,2815.999955749512,False,False,7707.0395054558785,7719.193833481065,2831.5480992912067,False,False,7720.081712870985,7728.797719839839,2841.064850982016,False,False,7715.558209799186,7723.49478864199,2857.494637762509,False,False,7720.2846165601995,7726.206482868234,2863.9999374389654,False,False,7729.020351804871,7735.417594828376,2883.4227843082444,False,False,7733.418102209859,7741.011376348686,2897.246322378631,False,False,7727.51858208271,7729.838226304366,2908.170712382221,False,False,7725.2257710059,7729.632293608827,2918.007295656395,False,False,7687.034648653605,7698.074543815141,2930.9999118804935,False,False,7688.471675275851,7706.937180976251,2937.331413253914,False,False,7668.592916526575,7688.206759482838,2952.99990348816,False,False,7661.408078369044,7689.409200110034,2959.3247911153,False,False,-0.0074556828575785385,2786.5085499268052,0.0037602554503154604,2812.1983279902342,-0.3218118842879617,2835.4025604186418,-0.20716335440074155,2859.9657340643303,-0.8144799125079826,2888.622633807695,0.06209178092647196,2912.630462792625,0.22172904520616438,2934.0026845921416,0.2549531110972518,2956.088563262639
8,0.5793967500794679,1782160162.2692978,0.013504500035196543,7658.919271326832,7684.114030931933,2783.7188906487277,False,False,7667.84723385396,7688.125419506678,2789.999965667725,False,False,7668.1097793196195,7692.443240517163,2809.304011875775,False,False,7684.555871565241,7703.357846073906,2815.999955749512,False,False,7704.928810710027,7715.803414127213,2831.5480992912067,False,False,7716.653276584038,7727.070205092154,2841.064850982016,False,False,7713.291398966898,7722.19094201791,2857.494637762509,False,False,7718.155772228504,7726.236335849864,2863.9999374389654,False,False,7730.770090472844,7737.163048262371,2883.4227843082444,False,False,7733.137952746278,7738.237321575939,2897.246322378631,False,False,7723.025674725677,7729.15712167986,2908.170712382221,False,False,7723.236653727419,7728.913205672892,2918.007295656395,False,False,7688.227051685669,7700.16708897515,2930.9999118804935,False,False,7686.354622978879,7703.245036219702,2937.331413253914,False,False,7665.562750252162,7687.299356603599,2952.99990348816,False,False,7660.979099550692,7685.377695082067,2959.3247911153,False,False,-0.14990186476571926,2786.3661037448974,-0.1499930371120336,2812.044574697672,-0.13537250763637287,2835.588999795293,-0.08457386768721832,2860.0883235510437,-1.2000832519571398,2888.237030468246,-0.1660894286559555,2912.4022815830426,0.14800002586142452,2933.928955572797,0.08115545847614479,2955.914765610018
9,0.6766022716183215,1782160162.365081,0.010818874929100275,7661.195539016413,7689.067527585047,2783.7188906487277,False,False,7670.359091603755,7692.582275269737,2789.999965667725,False,False,7671.698075923833,7691.706838952227,2809.304011875775,False,False,7686.747747348471,7705.696255769171,2815.999955749512,False,False,7706.165232142312,7720.202261821073,2831.5480992912067,False,False,7717.4782651221085,7728.555640798362,2841.064850982016,False,False,7714.861703395788,7718.648039245652,2857.494637762509,False,False,7718.562209249013,7724.986205947978,2863.9999374389654,False,False,7726.711243390288,7735.832492282299,2883.4227843082444,False,False,7733.658426811749,7741.4220741510535,2897.246322378631,False,False,7727.477679799493,7729.209198581778,2908.170712382221,False,False,7725.732191215575,7728.793637864105,2918.007295656395,False,False,7684.694541064278,7700.541707674909,2930.9999118804935,False,False,7685.165624904483,7702.328766390562,2937.331413253914,False,False,7664.101627594218,7687.2465889293035,2952.99990348816,False,False,7660.608275514261,7688.091023015557,2959.3247911153,False,False,-0.17205508607954245,2786.3439505235833,-0.029543469268532747,2812.1650242655155,-0.29187257624998014,2835.4324997266795,0.2705670588280698,2860.443464477559,-1.2108121356449375,2888.226301584558,-0.005848140610208894,2912.5625228710883,0.039275922574807325,2933.82023146951,0.13185180585501116,2955.965461957397
