save_id,timestamp_epoch_s,n_channels,rank,condition_number,residual_norm_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,status
000000,0.0116047505289316,8,3,7.578249727084958,53.04036713839672,-9.851438183513434,11.773952240002927,-18.541903647755547,ok
000001,0.0921328125987201,8,3,7.578249727084958,56.98549597918641,-12.825282059107376,12.642930924682837,-19.86049550922805,ok
000002,0.1646154590416699,8,3,7.578249727084958,35.941481459806326,-2.6848337913260343,1.5231742604402279,-12.619981498297353,ok
000003,0.2353892296086996,8,3,7.578249727084958,63.7563149488499,-5.627015146398488,8.893900554079622,-17.16684819835248,ok
000004,0.3297786875627935,8,3,7.578249727084958,151.71986677010491,-25.445076214053447,23.630024436139077,-38.80333578981789,ok
000005,0.3968792506493628,8,3,7.578249727084958,84.32038872140045,1.4889849014488197,4.589030931177872,-11.928838524209434,ok
000006,0.4666777716483921,8,3,7.578249727084958,86.3292069686912,-0.05791017765869114,5.041044859081938,-12.614726333789097,ok
000007,0.5356311879586428,8,3,7.578249727084958,46.60182207884038,-1.948216039034896,4.508466723467011,-11.857623879894113,ok
000008,0.6043959590606391,8,3,7.578249727084958,42.780058929967986,0.5697369790053112,3.772702643967246,-10.741172413021182,ok
000009,0.6747449999675155,8,3,7.578249727084958,46.191339169926415,4.714909210938977,4.605143677601715,-9.430285898258443,ok
000010,0.7461917505133897,8,3,7.578249727084958,120.59258775932024,29.438577830725205,-24.999579275987436,63.08087349253917,ok
000011,0.8178757091518492,8,3,7.578249727084958,68.94871377486274,-6.706378209846127,0.22893388811636492,-13.99976009132618,ok
000012,0.891690542222932,8,3,7.578249727084958,61.192964046609724,-3.830409149485513,9.391667599127878,-15.863846302500594,ok
000013,0.9620178751647472,8,3,7.578249727084958,56.66194649503031,-2.627752842983402,7.011556790975785,-14.818271829011856,ok
000014,1.03276775078848,8,3,7.578249727084958,67.8774041332899,-1.0135058842137452,12.878943599937056,-19.82234467500608,ok
000015,1.1029868545010686,8,3,7.578249727084958,132.54485306590055,-26.28413540546059,27.928210437156416,-47.813731964590374,ok
000016,1.1732692506629974,8,3,7.578249727084958,136.65035307470865,28.381792578225436,-21.654585901342084,56.49636055915834,ok
000017,1.2459130005445331,8,3,7.578249727084958,55.612014090304,-14.399746143220023,8.774151681150684,-18.84079687318638,ok
000018,1.3181811466347426,8,3,7.578249727084958,66.57428417632924,-4.517677380204011,6.639206069484227,-12.648281433051231,ok
000019,1.4321381256449968,8,3,7.578249727084958,51.88133724335242,-2.308051910082186,3.585638562390008,-13.216132525981202,ok
000020,1.5095940423198044,8,3,7.578249727084958,35.20588192324885,3.480934654599453,3.5895418068671288,-6.207643468382868,ok
000021,1.584557021735236,8,3,7.578249727084958,57.127528953353064,-6.025139048082856,9.960122116159702,-16.674092427359025,ok
000022,1.6612464170902967,8,3,7.578249727084958,58.6276152689938,-1.4665774988980156,3.474814940557536,-12.6639892612583,ok
000023,1.7567355211358515,8,3,7.578249727084958,70.20449131701295,-2.8913353432171918,8.176840567188602,-11.589817537780535,ok
000024,1.8333905001636597,8,3,7.578249727084958,50.96017041698108,-1.9069950515624872,3.777275652272267,-8.972922709963825,ok
000025,1.9096361880656332,8,3,7.578249727084958,68.97711434465467,-1.1016061880694694,4.010397057921078,-13.150867123456424,ok
000026,1.987913167104125,8,3,7.578249727084958,51.74169173829569,-3.660425365419978,1.3512384226309981,-10.632706329984796,ok
000027,2.0659656459465623,8,3,7.578249727084958,41.26471795074366,0.12563856264326073,-1.6567288644650329,-1.590711676672466,ok
000028,2.138156625442207,8,3,7.578249727084958,64.7256688709272,-6.129785374555173,9.713350392017842,-15.040013804020022,ok
000029,2.2066137499641627,8,3,7.578249727084958,73.16792136884854,-1.7297556617032646,6.777960012081151,-13.190752118252838,ok
000030,2.3101984586101025,8,3,7.578249727084958,69.23123933696341,1.303593755257111,5.891593377922072,-11.845775710099108,ok
000031,2.3787843754980713,8,3,7.578249727084958,47.103883681628496,0.4516257905669381,-0.23182307587213077,-7.310047235923462,ok
000032,2.4490203545428813,8,3,7.578249727084958,41.80969858832469,5.086763048887973,-1.5862437000019727,-5.254843761460832,ok
000033,2.5176069585140795,8,3,7.578249727084958,87.44576009509726,-5.630471651578474,10.040112024263594,-19.664298593893264,ok
000034,2.586208729771897,8,3,7.578249727084958,81.11675664987698,-0.6747949547814421,8.592027458350904,-17.466969065563397,ok
000035,2.6549048335291445,8,3,7.578249727084958,51.41877460076508,1.2242660344681249,4.325028388087543,-12.417371809187172,ok
000036,2.724537334172055,8,3,7.578249727084958,47.182697308527196,7.556586413258014,2.474678583616511,-9.609643338895102,ok
000037,2.795888625551015,8,3,7.578249727084958,63.53379641793383,-11.530518910516246,6.754764319528073,-16.245665184720703,ok
000038,2.865520042134449,8,3,7.578249727084958,126.63053170823302,-16.10774222297324,15.9689968507837,-34.013286596074096,ok
000039,2.9437138338107616,8,3,7.578249727084958,119.24508984939847,-11.632851437073942,14.66140140465747,-32.029135840988936,ok
000040,3.0221261670812964,8,3,7.578249727084958,64.4065166684845,-5.664389949248223,9.226697394114844,-15.796647694184845,ok
000041,3.113467541988939,8,3,7.578249727084958,58.531657386542484,5.3769601075263544,-0.18096490118234537,-3.750468141616961,ok
000042,3.1964996671304107,8,3,7.578249727084958,42.03069861090063,2.1763562414017352,2.500432981378355,-6.002727683726315,ok
000043,3.2706885836087167,8,3,7.578249727084958,56.61579395031806,-0.20656512116502346,5.733460359760769,-12.046523223920122,ok
000044,3.3443193547427654,8,3,7.578249727084958,76.2917100217491,-3.302318299655274,4.0960973192592425,-11.284828721818158,ok
000045,3.4204101467039436,8,3,7.578249727084958,71.95248430509697,-12.074091984104887,8.982676377343763,-20.809320405594928,ok
000046,3.4989496048074216,8,3,7.578249727084958,66.25663010678598,-7.099688426764845,7.366796211661658,-17.284290966184866,ok
000047,3.5744442506693304,8,3,7.578249727084958,71.2984073076037,-7.11745466440899,2.6099314219899927,-14.631004774178681,ok
000048,3.652446458581835,8,3,7.578249727084958,59.442767938091336,-4.815403811646586,2.02248414798209,-11.82642569318282,ok
000049,3.72693895874545,8,3,7.578249727084958,54.00266689464576,-0.6187797951811412,3.6248790876863235,-12.6281837918024,ok
000050,3.802259063115343,8,3,7.578249727084958,66.9200827004098,-3.8733818209534165,1.2549610960402855,-9.942914008245754,ok
000051,3.876894604647532,8,3,7.578249727084958,54.565097643766016,2.1959200332824995,6.135763743873217,-7.972601253104103,ok
000052,3.95447758352384,8,3,7.578249727084958,44.8752635396487,-5.082782815857687,7.049511993720699,-14.975257329729416,ok
000053,4.058006042148918,8,3,7.578249727084958,64.48033233224822,0.05159194212244877,-0.8631777331136598,-12.875001901816383,ok
000054,4.134739813162014,8,3,7.578249727084958,24.74896205304226,1.1974423836177648,1.3987219048209392,-6.839012810734681,ok
000055,4.209088646573946,8,3,7.578249727084958,36.59677817012028,2.2748418004272453,2.3470864762269663,-9.564173231769045,ok
000056,4.281749583547935,8,3,7.578249727084958,49.449115864730416,-8.627259019886385,8.140967667451372,-17.57961550848592,ok
000057,4.355015479726717,8,3,7.578249727084958,74.41887344988427,-4.8091309614208235,8.703307138051795,-13.710025327303914,ok
000058,4.429522313177586,8,3,7.578249727084958,34.57728108043678,-1.2099774332078126,-0.4907232929471286,-9.715122095438211,ok
000059,4.504411229630932,8,3,7.578249727084958,64.12415127541577,-4.1203480082735435,6.438915689716848,-12.337199196556735,ok
000060,4.577349333791062,8,3,7.578249727084958,42.72938539667705,2.910771680471734,1.5345451209933378,-4.58078364905971,ok
000061,4.6517604377586395,8,3,7.578249727084958,57.190207707932835,1.4649451132568334,3.1936745887632942,-8.665357741398076,ok
000062,4.726088417228311,8,3,7.578249727084958,75.76387232498317,-1.8808296422626778,1.8989145738176978,-11.174733777202876,ok
000063,4.82937129214406,8,3,7.578249727084958,67.0312891945346,-8.542091994622501,6.45732469025484,-14.528291728619061,ok
000064,4.904377771308646,8,3,7.578249727084958,33.08583031871663,3.1670192719699672,-0.40969418697835114,-5.081521050107155,ok
000065,4.979759396519512,8,3,7.578249727084958,60.68094148241389,-2.771982550650908,8.553305499421244,-16.612196152195786,ok
000066,5.0590089375618845,8,3,7.578249727084958,89.88384809631991,-9.494086972466034,7.203640364598624,-16.603973908388706,ok
000067,5.132510646013543,8,3,7.578249727084958,60.21434957863868,-3.8953848131275763,2.4305163944258292,-13.550835456925947,ok
000068,5.207396208541468,8,3,7.578249727084958,33.31886298563088,-4.355375723943133,9.20333410676769,-20.511257456401975,ok
000069,5.2818906251341105,8,3,7.578249727084958,23.57819773599411,4.741048186829108,-1.1228893972270009,-7.413840251799321,ok
000070,5.357154521159828,8,3,7.578249727084958,36.28062997627899,1.059444031108753,3.3082368175529266,-10.617302452315561,ok
000071,5.433285500621423,8,3,7.578249727084958,48.050202447535796,0.3622295287749014,3.6500673357581945,-11.023827359571586,ok
000072,5.5085812921170145,8,3,7.578249727084958,77.01611377471075,2.493145487153072,3.8355365232564775,-7.632972637469214,ok
000073,5.5857565007172525,8,3,7.578249727084958,58.767059346475016,-3.261141296273703,1.2342702935716763,-8.893801869372034,ok
000074,5.686480125645176,8,3,7.578249727084958,85.7811605845945,-9.403041050863868,7.970791198388487,-15.73096214665266,ok
000075,5.764272125670686,8,3,7.578249727084958,76.99486612682703,-0.966868900073953,0.12428082547729638,-7.872609343829499,ok
000076,5.841942271217704,8,3,7.578249727084958,63.196979373402826,-6.336246010650601,9.0442769437286,-15.219375800253314,ok
000077,5.918571813032031,8,3,7.578249727084958,54.86481316319669,-3.6315407951508827,9.51587474075782,-16.713105039537755,ok
000078,5.9953846875578165,8,3,7.578249727084958,50.272776946769184,-4.571777682975384,3.7591443853984203,-10.811099640376021,ok
000079,6.071942354785278,8,3,7.578249727084958,64.50140753491631,-10.28499140677291,8.488210094620928,-19.26532385424633,ok
000080,6.1485084381420165,8,3,7.578249727084958,85.79403362053316,-8.082041629382568,3.834028012208249,-12.05420394226289,ok
000081,6.224604521179572,8,3,7.578249727084958,62.98762098105411,-2.303678539918862,6.776140670515033,-12.44610060504724,ok
000082,6.300763834267855,8,3,7.578249727084958,52.93863923131057,-4.058823578564057,3.8032730313922607,-13.019939633897456,ok
000083,6.407183625269681,8,3,7.578249727084958,53.99154705943621,-5.82133348376296,5.438944310320995,-21.027834825909878,ok
000084,6.483496063156053,8,3,7.578249727084958,65.43162299100966,-2.7161159278896263,6.093068467398452,-12.846036070600407,ok
000085,6.560177771607414,8,3,7.578249727084958,39.052109300348675,9.49989817478298,0.30673634137091477,-4.586849094101318,ok
000086,6.637685896130279,8,3,7.578249727084958,55.619020072351965,-1.6541670200029857,4.642165431936383,-13.252533415690094,ok
000087,6.7140210419893265,8,3,7.578249727084958,96.6032499845491,-6.17129843810081,2.877172276752305,-12.937113963886414,ok
000088,6.790647833608091,8,3,7.578249727084958,61.85981889132103,-2.49671385774429,6.668100901284855,-13.227032795772516,ok
000089,6.8680881462059915,8,3,7.578249727084958,68.7822053577536,-0.8975865273231549,6.544335712450527,-12.8015100623583,ok
000090,6.944726563291624,8,3,7.578249727084958,44.26353919725114,-1.9893202049658874,3.3887836436730563,-14.985932116501191,ok
000091,7.021664396626875,8,3,7.578249727084958,49.17704108371803,2.7508258940866264,4.303550362742192,-10.140071546149766,ok
000092,7.132691500009969,8,3,7.578249727084958,41.628193022719685,1.2281253893730146,-2.2885069011960075,-3.2143093033060333,ok
000093,7.211863396689296,8,3,7.578249727084958,32.313064902951616,-4.497033828401895,2.5744654316320323,-12.187266364032217,ok
000094,7.289544292027131,8,3,7.578249727084958,63.272700372497894,-0.7158062684266999,3.680180989462079,-9.880015115639093,ok
000095,7.36628756322898,8,3,7.578249727084958,44.90272996585605,-2.5637121375170073,6.250852098703906,-12.997373458732042,ok
000096,7.443291625706479,8,3,7.578249727084958,53.4387238368871,-1.831567010795957,3.072214756161741,-8.912929240961168,ok
000097,7.525853437604383,8,3,7.578249727084958,50.826128334648914,-4.402882562958506,5.763965018170405,-18.60301575982334,ok
000098,7.603903437731788,8,3,7.578249727084958,86.27196598242851,-4.385514870296047,6.203002065139799,-17.912335698393466,ok
000099,7.684067395981401,8,3,7.578249727084958,70.94021193759102,-4.29428743292773,6.591703645354467,-12.92623968730729,ok
000100,7.764793917071074,8,3,7.578249727084958,36.06255024026526,2.0759154817669376,7.349961505043585,-8.98697339815996,ok
000101,7.880274167051539,8,3,7.578249727084958,58.799273704994924,-1.4620843997279407,2.377807713793753,-13.594384403071675,ok
000102,7.959818979725242,8,3,7.578249727084958,48.928983333291114,1.2380053185803457,1.5335725749093787,-9.17609705044631,ok
000103,8.039545792154968,8,3,7.578249727084958,58.33962889605873,-2.386967692269535,5.958873516961291,-11.246376933642185,ok
000104,8.118527417071164,8,3,7.578249727084958,43.07104105667803,-4.609564938554939,2.038489119936481,-11.55252136857905,ok
000105,8.196540688164532,8,3,7.578249727084958,72.43167220847141,0.05100950546570431,0.01838887498959211,-10.454398846148278,ok
000106,8.27356752124615,8,3,7.578249727084958,43.59924497178501,-0.4196706761989983,9.361675164613892,-12.523699311163028,ok
000107,8.350898354547098,8,3,7.578249727084958,61.94699584148681,-3.5340200644124735,2.775553398418903,-10.587677664092869,ok
000108,8.426563396118581,8,3,7.578249727084958,85.84295956513752,-7.20371298328268,10.536005697873625,-18.865782049153896,ok
000109,8.50186595856212,8,3,7.578249727084958,41.231093834113985,-2.1620909109319983,2.581291966300867,-8.509200438384507,ok
000110,8.591849875636399,8,3,7.578249727084958,59.4443370142395,-3.823343030020177,9.03884095094551,-16.60177245907716,ok
000111,8.678470354527235,8,3,7.578249727084958,70.32711304708863,-0.7904110269344169,1.480445407394236,-8.054788750059235,ok
000112,8.754486000631005,8,3,7.578249727084958,40.27017209569919,1.7511092947617959,5.948896971669338,-8.027318089914345,ok
000113,8.83214154210873,8,3,7.578249727084958,57.51028309041688,-4.641717745865182,1.7286616300952102,-11.938981271727025,ok
000114,8.909459396032616,8,3,7.578249727084958,45.26241873165494,-1.5230412255533343,4.035573229146641,-12.547485128872394,ok
000115,8.984457687707618,8,3,7.578249727084958,64.15962309586625,3.322587568261039,-0.41849072120180136,-3.5045872190920395,ok
000116,9.060913437511772,8,3,7.578249727084958,40.81888121199367,-2.961295987288627,6.766686973137842,-11.444617325974557,ok
000117,9.137211354682222,8,3,7.578249727084958,90.94086580650787,-5.335565919972308,1.5732634904453024,-12.232192796307942,ok
000118,9.21228722948581,8,3,7.578249727084958,41.99473121992169,-0.6094262579629129,1.6239682582112096,-8.623435063473542,ok
000119,9.288657021475956,8,3,7.578249727084958,84.94965472760268,-1.9290529919364858,4.839142159767148,-11.826931347978464,ok
000120,9.399867792148145,8,3,7.578249727084958,47.61733423206677,-1.7745242473819383,9.1327749232049,-12.684187989134076,ok
