batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.011099624447524548,1782160289.870869,0.02152491733431816,7676.459952012716,7698.627921264175,2783.7188906487277,False,False,7688.5086713329465,7708.206540942017,2789.999965667725,False,False,7697.091796313842,7709.20901519088,2809.304011875775,False,False,7707.601062138948,7720.72036555919,2815.999955749512,False,False,7723.447872665585,7736.964622367576,2831.5480992912067,False,False,7736.233754622978,7744.218381880979,2841.064850982016,False,False,7734.918170981447,7735.6738667970785,2857.494637762509,False,False,7734.6986444356135,7738.976606962742,2863.9999374389654,False,False,7740.764330470398,7737.591386740838,2883.4227843082444,False,False,7738.907739095883,7740.46919491396,2897.246322378631,False,False,7733.765915273405,7726.505634685333,2908.170712382221,False,False,7726.135493779993,7729.3704648959265,2918.007295656395,False,False,7698.195840083137,7706.458329003271,2930.9999118804935,False,False,7697.2948956200125,7712.106675428678,2937.331413253914,False,False,7681.147570070605,7696.508758443623,2952.99990348816,False,False,7672.264079836171,7697.451373903474,2959.3247911153,False,False,-0.07575098631087553,2786.440254623352,0.026456985039156652,2812.221024719823,-0.45197301042389265,2835.2723992925057,0.3610479043477818,2860.5339453230786,-0.2647681426717759,2889.172345577531,0.8172266032596663,2913.3855976149584,0.19558508080378925,2933.9765406277393,0.2984299450049614,2956.132040096547
1,0.08371377037838101,1782160289.9383109,0.011188958771526814,7675.3499526240175,7698.627921264175,2783.7188906487277,False,False,7688.5086713329465,7708.206540942017,2789.999965667725,False,False,7697.091796313842,7709.20901519088,2809.304011875775,False,False,7707.601062138948,7720.72036555919,2815.999955749512,False,False,7723.447872665585,7736.964622367576,2831.5480992912067,False,False,7736.233754622978,7744.218381880979,2841.064850982016,False,False,7734.918170981447,7735.6738667970785,2857.494637762509,False,False,7734.6986444356135,7738.976606962742,2863.9999374389654,False,False,7740.764330470398,7737.591386740838,2883.4227843082444,False,False,7738.907739095883,7740.46919491396,2897.246322378631,False,False,7733.765915273405,7726.505634685333,2908.170712382221,False,False,7726.135493779993,7729.3704648959265,2918.007295656395,False,False,7698.195840083137,7706.458329003271,2930.9999118804935,False,False,7697.2948956200125,7712.106675428678,2937.331413253914,False,False,7681.147570070605,7696.508758443623,2952.99990348816,False,False,7672.264079836171,7697.451373903474,2959.3247911153,False,False,-0.10945751864334319,2786.4065480910194,0.026456985039156652,2812.221024719823,-0.45197301042389265,2835.2723992925057,0.3610479043477818,2860.5339453230786,-0.2647681426717759,2889.172345577531,0.8172266032596663,2913.3855976149584,0.19558508080378925,2933.9765406277393,0.2984299450049614,2956.132040096547
2,0.18573852046392858,1782160290.0399091,0.010342625435441732,7675.791632790291,7702.141155973959,2783.7188906487277,False,False,7683.729985940032,7709.685640492709,2789.999965667725,False,False,7686.534494299599,7708.344883393953,2809.304011875775,False,False,7700.0357826206555,7720.542211999877,2815.999955749512,False,False,7720.953268942751,7728.000212427789,2831.5480992912067,False,False,7728.6097013784865,7740.772207109454,2841.064850982016,False,False,7728.261237277256,7732.827222850506,2857.494637762509,False,False,7733.315747165082,7739.440792248677,2863.9999374389654,False,False,7739.963330990005,7749.478479078156,2883.4227843082444,False,False,7750.148523703274,7757.064611669775,2897.246322378631,False,False,7742.1584543203835,7742.491200293424,2908.170712382221,False,False,7741.064246416236,7746.029917168444,2918.007295656395,False,False,7705.0352018828125,7716.39859247486,2930.9999118804935,False,False,7703.490133569704,7719.2350994895605,2937.331413253914,False,False,7678.885024604945,7699.5903414127215,2952.99990348816,False,False,7675.922778677753,7703.876451080478,2959.3247911153,False,False,-0.012725798082691165,2786.5032798115803,-0.03598887630444588,2812.1585788584794,0.21311187026159178,2835.937484173191,0.15941524171771748,2860.3323126604487,-1.4029444501111954,2888.0341692700918,0.28976498377913096,2912.858135995478,0.1307248104377284,2933.911680357373,0.2196494497734317,2956.0532596013154
3,0.25174474949017167,1782160290.109096,0.01670191716402769,7675.500217012562,7691.979911055416,2783.7188906487277,False,False,7680.9369502093705,7696.104532811687,2789.999965667725,False,False,7684.881009872543,7699.79171225968,2809.304011875775,False,False,7698.451450316349,7712.467367118012,2815.999955749512,False,False,7714.5623391509,7720.5867209707485,2831.5480992912067,False,False,7723.470059907692,7736.455613289727,2841.064850982016,False,False,7726.281792340375,7730.759666228565,2857.494637762509,False,False,7729.350883332823,7737.761361066111,2863.9999374389654,False,False,7738.506542470275,7744.830789803467,2883.4227843082444,False,False,7745.158556713637,7749.589804994345,2897.246322378631,False,False,7737.448655133417,7742.890046459026,2908.170712382221,False,False,7737.01534828988,7742.652498700981,2918.007295656395,False,False,7702.593616468503,7713.069072653362,2930.9999118804935,False,False,7702.924036433658,7719.39237399517,2937.331413253914,False,False,7686.585397499771,7700.605932695541,2952.99990348816,False,False,7678.546582816273,7699.546703548613,2959.3247911153,False,False,-0.04012541246979609,2786.475880197193,-0.024744919658006098,2812.169822815126,0.32860574420100347,2836.0529780471306,0.402793700214143,2860.575691118945,-1.2931122055652327,2888.1440015146377,-0.10770473086516574,2912.4606662808337,0.1787088238941634,2933.9596643708296,0.21201937084834394,2956.0456295223903
4,0.3195727705024183,1782160290.174104,0.011059708893299103,7675.726212672312,7691.979911055416,2783.7188906487277,False,False,7680.9369502093705,7696.104532811687,2789.999965667725,False,False,7684.881009872543,7699.79171225968,2809.304011875775,False,False,7698.451450316349,7712.467367118012,2815.999955749512,False,False,7714.5623391509,7720.5867209707485,2831.5480992912067,False,False,7723.470059907692,7736.455613289727,2841.064850982016,False,False,7726.281792340375,7730.759666228565,2857.494637762509,False,False,7729.350883332823,7737.761361066111,2863.9999374389654,False,False,7738.506542470275,7744.830789803467,2883.4227843082444,False,False,7745.158556713637,7749.589804994345,2897.246322378631,False,False,7737.448655133417,7742.890046459026,2908.170712382221,False,False,7737.01534828988,7742.652498700981,2918.007295656395,False,False,7702.593616468503,7713.069072653362,2930.9999118804935,False,False,7702.924036433658,7719.39237399517,2937.331413253914,False,False,7686.585397499771,7700.605932695541,2952.99990348816,False,False,7678.546582816273,7699.546703548613,2959.3247911153,False,False,-0.033256837806806765,2786.482748771856,-0.024744919658006098,2812.169822815126,0.32860574420100347,2836.0529780471306,0.402793700214143,2860.575691118945,-1.2931122055652327,2888.1440015146377,-0.10770473086516574,2912.4606662808337,0.1787088238941634,2933.9596643708296,0.21201937084834394,2956.0456295223903
5,0.38799422909505665,1782160290.2439418,0.01389670791104436,7673.234168780757,7700.367299874682,2783.7188906487277,False,False,7685.657927071552,7706.485878900878,2789.999965667725,False,False,7689.761246446802,7710.725417978421,2809.304011875775,False,False,7708.3389369440965,7724.390662346792,2815.999955749512,False,False,7719.6745025521905,7731.336424488797,2831.5480992912067,False,False,7734.499760063576,7741.922934560015,2841.064850982016,False,False,7725.750039734696,7733.800527248832,2857.494637762509,False,False,7730.073824005868,7739.243032674143,2863.9999374389654,False,False,7737.862227588103,7746.070096585873,2883.4227843082444,False,False,7741.738593086164,7747.453816058931,2897.246322378631,False,False,7739.093379588592,7743.708657578629,2908.170712382221,False,False,7739.824912125196,7747.316595347986,2918.007295656395,False,False,7701.239155484916,7713.976415930556,2930.9999118804935,False,False,7704.526906501208,7720.735732188157,2937.331413253914,False,False,7678.045575694593,7702.344444784057,2952.99990348816,False,False,7678.6612968793,7702.9653788550295,2959.3247911153,False,False,-0.19192351237129235,2786.3240820972915,-0.13301873470713668,2812.061549000077,-0.3714947137925734,2835.352877589137,0.11409966118091826,2860.2869970799115,-1.3857391873445466,2888.0513745328585,0.132184425828381,2912.700555437527,0.10331999817905502,2933.884275545114,9.877591195437935e-05,2955.8337089274537
6,0.4594169375486672,1782160290.3147058,0.012572875246405602,7671.136701103402,7700.367299874682,2783.7188906487277,False,False,7685.657927071552,7706.485878900878,2789.999965667725,False,False,7689.761246446802,7710.725417978421,2809.304011875775,False,False,7708.3389369440965,7724.390662346792,2815.999955749512,False,False,7719.6745025521905,7731.336424488797,2831.5480992912067,False,False,7734.499760063576,7741.922934560015,2841.064850982016,False,False,7725.750039734696,7733.800527248832,2857.494637762509,False,False,7730.073824005868,7739.243032674143,2863.9999374389654,False,False,7737.862227588103,7746.070096585873,2883.4227843082444,False,False,7741.738593086164,7747.453816058931,2897.246322378631,False,False,7739.093379588592,7743.708657578629,2908.170712382221,False,False,7739.824912125196,7747.316595347986,2918.007295656395,False,False,7701.239155484916,7713.976415930556,2930.9999118804935,False,False,7704.526906501208,7720.735732188157,2937.331413253914,False,False,7678.045575694593,7702.344444784057,2952.99990348816,False,False,7678.6612968793,7702.9653788550295,2959.3247911153,False,False,-0.25560137857226417,2786.2604042310904,-0.13301873470713668,2812.061549000077,-0.3714947137925734,2835.352877589137,0.11409966118091826,2860.2869970799115,-1.3857391873445466,2888.0513745328585,0.132184425828381,2912.700555437527,0.10331999817905502,2933.884275545114,9.877591195437935e-05,2955.8337089274537
7,0.5274869161657989,1782160290.383382,0.01378674991428852,7674.510998869089,7702.333610966775,2783.7188906487277,False,False,7685.141701561881,7709.147510468564,2789.999965667725,False,False,7689.754242442768,7707.669673258552,2809.304011875775,False,False,7705.854309686096,7723.367636091329,2815.999955749512,False,False,7721.404276064432,7733.453970412935,2831.5480992912067,False,False,7731.034469847478,7740.334043463643,2841.064850982016,False,False,7729.44164654461,7738.003756456889,2857.494637762509,False,False,7728.716535745943,7740.904508359567,2863.9999374389654,False,False,7738.624812788458,7749.44227160192,2883.4227843082444,False,False,7742.896292447353,7748.777177002781,2897.246322378631,False,False,7732.080481095453,7738.7572867316685,2908.170712382221,False,False,7735.422404254668,7743.864487880918,2918.007295656395,False,False,7701.197158969342,7711.716839869182,2930.9999118804935,False,False,7702.082617599413,7720.228650242992,2937.331413253914,False,False,7679.355683589572,7700.648563437967,2952.99990348816,False,False,7674.415276461778,7703.120694134547,2959.3247911153,False,False,-0.116490287267906,2786.399515322395,-0.011788570882739964,2812.182779163901,-0.2782196192897666,2835.44615268364,0.371279470741144,2860.544176889472,-1.7639472067606927,2887.673166513442,0.0325282442049655,2912.6008992559036,0.2273742010832878,2934.0083297480187,0.22479705743302975,2956.058407208975
8,0.5906722494401038,1782160290.4450738,0.010805167257785797,7672.129681816793,7702.333610966775,2783.7188906487277,False,False,7685.141701561881,7709.147510468564,2789.999965667725,False,False,7689.754242442768,7707.669673258552,2809.304011875775,False,False,7705.854309686096,7723.367636091329,2815.999955749512,False,False,7721.404276064432,7733.453970412935,2831.5480992912067,False,False,7731.034469847478,7740.334043463643,2841.064850982016,False,False,7729.44164654461,7738.003756456889,2857.494637762509,False,False,7728.716535745943,7740.904508359567,2863.9999374389654,False,False,7738.624812788458,7749.44227160192,2883.4227843082444,False,False,7742.896292447353,7748.777177002781,2897.246322378631,False,False,7732.080481095453,7738.7572867316685,2908.170712382221,False,False,7735.422404254668,7743.864487880918,2918.007295656395,False,False,7701.197158969342,7711.716839869182,2930.9999118804935,False,False,7702.082617599413,7720.228650242992,2937.331413253914,False,False,7679.355683589572,7700.648563437967,2952.99990348816,False,False,7674.415276461778,7703.120694134547,2959.3247911153,False,False,-0.18876719487634727,2786.3272384147867,-0.011788570882739964,2812.182779163901,-0.2782196192897666,2835.44615268364,0.371279470741144,2860.544176889472,-1.7639472067606927,2887.673166513442,0.0325282442049655,2912.6008992559036,0.2273742010832878,2934.0083297480187,0.22479705743302975,2956.058407208975
9,0.6586427914444357,1782160290.514124,0.012963667046278715,7677.000059602042,7700.825376715469,2783.7188906487277,False,False,7681.481685362351,7706.496819696183,2789.999965667725,False,False,7688.641765748694,7706.769503621969,2809.304011875775,False,False,7707.293385701623,7720.784897759574,2815.999955749512,False,False,7720.501832380719,7732.037109148148,2831.5480992912067,False,False,7733.11597181893,7742.0527646177825,2841.064850982016,False,False,7724.214816456277,7732.226542775927,2857.494637762509,False,False,7728.366139927255,7739.750985726074,2863.9999374389654,False,False,7734.816820001834,7745.509750282728,2883.4227843082444,False,False,7743.462814438976,7750.018336033255,2897.246322378631,False,False,7736.040310847571,7741.517585658832,2908.170712382221,False,False,7737.149593483509,7745.987911483328,2918.007295656395,False,False,7699.352498700982,7711.468378824464,2930.9999118804935,False,False,7699.715465965707,7716.246326069016,2937.331413253914,False,False,7675.970185224808,7698.4810817006455,2952.99990348816,False,False,7675.482104104902,7700.663641226274,2959.3247911153,False,False,0.0355611267774153,2786.5515667364402,-0.12554149796357733,2812.0690262368203,-0.26897366563929476,2835.4553986372903,0.34495756964138713,2860.517854988372,-1.6411354897695791,2887.7959782304333,0.17555467638142322,2912.7439256880803,0.1316739369548625,2933.91262948389,0.08089828547779648,2955.91450843702
