time_s,peak_01,peak_02,peak_03,peak_04,peak_05,peak_06,peak_07,peak_08,peak_09,peak_10,peak_11,peak_12,peak_13,peak_14,peak_15,peak_16
0.0069955500075593,0.9663090943439,0.9711964814449361,0.9482850942643338,0.9580532081973026,0.9743123971554446,0.9701528809874943,0.9860401079786534,0.9787114961671977,0.9812214658866285,0.983290661525652,0.9785494839243676,0.9766401173834073,0.9504469685703115,0.9485718147285027,0.9688083683925769,0.9690868215013244
0.1096808000002056,0.9613798487171192,0.9679070350893623,0.9481453395064207,0.949863720857798,0.9751056055286442,0.9720135710449562,0.9941073378209302,0.9779032101626927,0.979120690383189,0.9843008201704496,0.9775188538049772,0.9809012031374503,0.9498593895599249,0.9487527516710931,0.9726010624338612,0.9587182334109193
0.2185045499936677,0.9627005489377234,0.9730523377791764,0.9458972911490606,0.9454143489573019,0.9750045135917478,0.9769973729612771,0.9855843984728483,0.9816234854402609,0.978763631819295,0.9797836827139169,0.9802978575154974,0.9809940969348141,0.952855106207845,0.94851960557153,0.9656892442000168,0.9609985522632349
0.3216575999977067,0.9547620369903904,0.968272897986304,0.9439072663274294,0.9496053174070165,0.9765000858469638,0.9728520578836833,0.9853266647384445,0.9748998049158654,0.9781010899864843,0.9845858473139266,0.9763300590109188,0.9851819247871141,0.9513847094823515,0.9507465729508622,0.9688111156110889,0.9636994579550008
0.426026200002525,0.9587805060146972,0.9664983317215321,0.9489786728784052,0.9508087857571728,0.9752556592566465,0.9745504736214364,0.9818968926056951,0.977648310501366,0.974616646712421,0.9839113722431861,0.9793970800833215,0.9838317445165996,0.9493182487141146,0.9479658173379333,0.9655898448138821,0.9611489266091648
0.5336649499949999,0.963498069342098,0.969614418168668,0.9478784691153329,0.9568337053591359,0.9738954897657521,0.970270085281787,0.984847331263901,0.9809901663348338,0.9816129613504596,0.9829003811245429,0.9789200422655105,0.9762894825998569,0.9537876260765599,0.9499644435833475,0.9680765607697203,0.9591261378154973
0.6394881500164047,0.9631940169516888,0.9729588468406719,0.9470091166369,0.953463226029236,0.9772875438267297,0.9728152264633141,0.983536613512154,0.9777650499735904,0.978390704871509,0.9845868765485996,0.9740467956895281,0.9791450543938458,0.9524771440535296,0.9466549287526854,0.9699817772039593,0.9590593793018772
0.7473033000133,0.9616213327446984,0.9667347805505905,0.94927357620968,0.9501536225039623,0.9764020850784004,0.9770599456838751,0.9844448111078321,0.9780208591363767,0.9760659343438015,0.9889026958004896,0.9815307222781956,0.9779576676741153,0.9534720579481635,0.9459784093835022,0.9692366942600025,0.965651057107876
0.8534325499786064,0.959214123386186,0.974500220607137,0.9501677046745608,0.9486411295630005,0.9746024626013503,0.9727194406782573,0.9799268367070271,0.9813092065033199,0.9823238782918102,0.9806046177005855,0.9786156992321613,0.9807182285681632,0.9485995296188052,0.9450377483901546,0.9616415875010837,0.9614806332463586
0.9545831000141334,0.9602351434974203,0.9646682243395289,0.949485243472772,0.9569990690370391,0.9776701532755333,0.9699513992193207,0.9818835395061652,0.9825737718141995,0.981896785533647,0.9833041867702798,0.9797255026156535,0.9769833408560535,0.9477653655533114,0.9475310968363618,0.9722836083858875,0.9582138050238977
