save_id,timestamp_epoch_s,block_index,frequency_minus_mhz,frequency_plus_mhz,intensity_minus,intensity_plus,delta_B_projection_mT,delta_B_projection_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,measurement_axis_x,measurement_axis_y,measurement_axis_z,sensitivity_norm_mhz_per_mT,slope_denom_abs,transition_index
000000,0.0069955500075593,1,2753.999971389771,2760.8635341430245,0.9663090943439,0.9711964814449361,-0.010710804165150618,-10.710804165150618,0.18105635091467,9.069660542094066,5.694717035391947,-0.016904085643145914,-0.846776806134101,-0.5316796897398849,28.06965911933751,0.016256143373011542,0
000000,0.0069955500075593,2,2794.61998739598,2800.9999534606936,0.9482850942643338,0.9580532081973026,-0.009455755804802153,-9.455755804802154,-8.122501533575479,-0.6040744738054181,4.803267711382568,0.8590007717257699,0.06388431409138504,-0.5079729014303864,28.153854064832217,0.03669244174054018,1
000000,0.0069955500075593,3,2822.99994506836,2828.7440316308603,0.9743123971554446,0.9701528809874943,0.01128052577618795,11.28052577618795,-9.79229635699556,0.7115089274589441,-5.554723115525963,-0.8680709171966176,0.06307409260664672,-0.49241704028117395,28.169969605536227,0.01308962172434111,2
000000,0.0069955500075593,4,2860.99993057251,2867.9402628838575,0.9860401079786534,0.9787114961671977,0.023381329893728275,23.381329893728275,-0.3679586079279092,20.5789338218694,-11.093181546216709,-0.01573728310580867,0.8801438547509405,-0.4744461327322662,27.492630679299705,0.011400823194674132,3
000000,0.0069955500075593,5,2885.29421064284,2891.9999187469484,0.9812214658866285,0.983290661525652,-0.006099007642861737,-6.099007642861737,0.11093690150825389,4.438720750439928,-4.181309045165596,-0.018189336364923918,-0.7277775353560995,0.6855720290922065,27.56367971549803,0.012308501473737257,4
000000,0.0069955500075593,6,2921.1994142829058,2927.999905014038,0.9785494839243676,0.9766401173834073,0.0058896140936716065,5.889614093671606,4.430522450095619,0.3787934802466944,3.861934811839336,0.7522602295549751,0.06431550084982787,0.6557195005338273,28.182349993112663,0.011503374651082546,5
000000,0.0069955500075593,7,2943.999898910523,2950.162809336516,0.9504469685703115,0.9485718147285027,0.001869655652907913,1.8696556529079131,-1.4309899907569084,0.11918143148902285,1.197361972501334,-0.7653762277193988,0.06374512403054411,0.6404184485196796,28.158453965872443,0.03561774913856678,6
000000,0.0069955500075593,8,2978.9998855590825,2985.7750850130146,0.9688083683925769,0.9690868215013244,-0.0005179887633098094,-0.5179887633098094,0.008557647516487897,-0.4062629276583809,-0.32123131726942566,-0.01652091343025826,0.7843083797078332,0.6201511307250058,28.069935726796704,0.01915094962614247,7
000001,0.1096808000002056,1,2753.999971389771,2760.8635341430245,0.9613798487171192,0.9679070350893623,-0.014304456253876094,-14.304456253876094,0.24180375359415565,12.112681780142166,7.6053888629585975,-0.016904085643145914,-0.846776806134101,-0.5316796897398849,28.06965911933751,0.016256143373011542,0
000001,0.1096808000002056,2,2794.61998739598,2800.9999534606936,0.9481453395064207,0.949863720857798,-0.001663432116956549,-1.6634321169565491,-1.4288894721791068,-0.10626721982934971,0.8449784387829081,0.8590007717257699,0.06388431409138504,-0.5079729014303864,28.153854064832217,0.03669244174054018,1
