frequency_MHz,photoluminescence_mw_on_ADC,photoluminescence_mw_off_ADC,contrast_ADC,contrast_percent
2700.0000000000005,-2372.026334635417,-2372.2984505208337,0.27211588541663334,-0.010543589530728403
2700.9999996185306,-2387.927783203125,-2385.9633072916668,-1.964475911458294,0.08573051331241235
2701.999999237061,-2379.257945963542,-2374.1257161458334,-5.1322298177083665,0.21553138851068304
2702.9999988555915,-2380.8959375000004,-2383.5681184895834,2.6721809895832846,-0.11170413312246745
2703.9999984741216,-2377.1444986979172,-2393.508134765625,16.363636067708377,-0.682261759740966
2704.999998092652,-2388.5579720052087,-2381.729755859375,-6.828216145833267,0.2869625432502545
2705.999997711182,-2382.1508072916668,-2382.439934895833,0.28912760416660604,-0.010914767165363071
2706.999997329712,-2376.978128255208,-2368.286458333333,-8.691669921875018,0.3808960372954
2707.999996948243,-2382.357919921875,-2369.9081282552083,-12.44979166666667,0.5313513090259561
2708.999996566773,-2371.4815169270832,-2375.7728906250004,4.291373697916606,-0.17418096718759643
2709.999996185303,-2374.381591796875,-2375.683955078125,1.3023632812501091,-0.05376532067998002
2710.9999958038334,-2362.816162109375,-2364.229407552083,1.4132454427084213,-0.05776843742852884
2711.9999954223636,-2361.8475358072915,-2356.1508658854173,-5.696669921874945,0.2493578983335373
2712.999995040894,-2370.2030631510415,-2367.03154296875,-3.17152018229167,0.13674541862621023
2713.9999946594244,-2368.0485546875,-2368.2828092447917,0.23425455729161512,-0.011045965509215838
2714.9999942779546,-2376.793811848958,-2377.9311197916663,1.1373079427082757,-0.04593750485603652
2715.9999938964847,-2378.1634570312503,-2374.0352441406253,-4.1282128906249,0.18758715315025362
2716.999993515015,-2368.2118880208336,-2375.3473828124997,7.135494791666678,-0.29424560818345136
2717.9999931335456,-2356.8609049479173,-2368.962034505208,12.101129557291733,-0.509200135613628
2718.9999927520757,-2365.0112076822916,-2361.4959049479166,-3.5153027343749725,0.1524048971574457
2719.999992370606,-2365.581575520833,-2365.8429296875,0.2613541666667061,-0.01054753174815446
2720.999991989136,-2363.468583984375,-2375.8605794270834,12.391995442708275,-0.5179795555324379
2721.9999916076663,-2363.739466145834,-2364.547770182292,0.8083040364583212,-0.032894477821582314
2722.999991226197,-2358.7495442708337,-2356.9230305989577,-1.8265136718751365,0.07863837798909253
2723.999990844727,-2358.122900390625,-2365.887294921875,7.764394531249854,-0.3278601109359046
2724.9999904632573,-2354.146744791666,-2368.064127604167,13.917382812499955,-0.5849372278658814
2725.9999900817875,-2362.8818652343753,-2359.4639192708337,-3.4179459635415244,0.14860984404543645
2726.9999897003177,-2359.04060546875,-2353.6928906250005,-5.347714843749964,0.22986971347634558
2727.9999893188483,-2358.1724381510417,-2363.9269303385418,5.754492187499954,-0.2407120672447173
2728.9999889373785,-2360.3775846354165,-2358.2442350260417,-2.133349609375,0.09405557143526802
2729.9999885559087,-2361.2759309895837,-2359.85193359375,-1.4239973958332939,0.06161008245060251
2730.999988174439,-2356.5591406249996,-2363.598232421875,7.0390917968748905,-0.2948246371527895
2731.999987792969,-2362.15248046875,-2368.9466959635415,6.7942154947918425,-0.28231997258120395
2732.9999874114997,-2370.1203385416666,-2361.313037109375,-8.807301432291661,0.37853801248078234
2733.99998703003,-2361.886376953125,-2365.865992838542,3.979615885416661,-0.16432749393977408
2734.99998664856,-2364.2452897135413,-2361.8075813802084,-2.4377083333333305,0.1072870595303705
2735.99998626709,-2358.0848632812504,-2363.4071451822915,5.322281901041697,-0.2228970179563916
2736.9999858856204,-2362.8322591145834,-2361.082490234375,-1.7497688802083302,0.0757768166417918
2737.999985504151,-2362.3698144531254,-2366.5946516927083,4.224837239583349,-0.17732537469440549
2738.999985122681,-2366.44779296875,-2364.180625,-2.2671679687500275,0.09911513170328842
2739.9999847412114,-2352.922063802083,-2353.6820865885416,0.7600227864583757,-0.026686083949846652
2740.9999843597416,-2361.6050325520837,-2359.66623046875,-1.938802083333303,0.08683733439771989
2741.9999839782718,-2360.4079459635414,-2354.0804524739583,-6.327493489583276,0.27688745870224024
2742.9999835968024,-2357.9205729166665,-2361.9572102864586,4.036637369791606,-0.1681674450344261
2743.9999832153326,-2358.3002180989583,-2360.5491569010414,2.248938802083194,-0.08774697576066316
2744.9999828338628,-2357.7756835937503,-2357.7664322916667,-0.009251302083293922,0.0039015339954973304
2745.999982452393,-2357.7287695312502,-2354.1200846354172,-3.6086848958333575,0.15655102481323344
2746.999982070923,-2344.6265885416665,-2357.9535872395827,13.326998697916725,-0.5592227376034288
2747.9999816894538,-2350.8981412760418,-2359.983649088542,9.085507812500055,-0.38158784660515127
2748.999981307984,-2352.9939192708334,-2353.0499967447918,0.05607747395824845,0.002140924433946134
2749.999980926514,-2357.8287825520833,-2354.387854817708,-3.440927734375009,0.15089804097709983
2750.9999805450443,-2352.042180989583,-2359.164899088542,7.122718098958421,-0.29536746205023573
2751.9999801635745,-2354.51,-2360.773564453125,6.263564453125037,-0.2608961191620847
2752.999979782105,-2351.8674511718755,-2364.2261067708337,12.35865559895833,-0.5163701079132483
2753.9999794006353,-2357.240247395833,-2365.594928385417,8.354680989583358,-0.34438316964707283
2754.9999790191655,-2360.9270735677082,-2358.8968652343747,-2.030208333333212,0.08883602364772555
2755.9999786376957,-2364.818681640625,-2357.9160416666664,-6.902639973958321,0.2949930935186142
2756.999978256226,-2364.552633463542,-2373.7585709635414,9.205937499999981,-0.38091370044741624
2757.9999778747565,-2359.206474609375,-2364.172884114583,4.9664095052084125,-0.20755225439354757
2758.9999774932867,-2369.0174837239583,-2360.862340494791,-8.155143229166606,0.35016282553323147
2759.999977111817,-2369.4703580729165,-2367.1439615885415,-2.326396484374982,0.10452609304006955
2760.999976730347,-2358.7682845052086,-2366.9856608072914,8.217376302083357,-0.34303920747427796
2761.999976348877,-2358.034908854167,-2366.251025390625,8.216116536458276,-0.34403841562018844
2762.999975967408,-2354.8535807291673,-2362.843238932292,7.989658203125055,-0.3382835275039645
2763.999975585938,-2365.760699869792,-2359.8862890624996,-5.874410807291724,0.2502133069490723
2764.9999752044682,-2373.204811197917,-2371.8709570312503,-1.3338541666666515,0.057934058535092904
2765.9999748229984,-2369.281901041667,-2374.0566145833336,4.774713541666597,-0.19486227538263096
2766.9999744415286,-2372.4661360677082,-2386.212867838542,13.746731770833412,-0.5737292211234537
2767.9999740600592,-2366.758138020833,-2370.991650390625,4.233512369791697,-0.17495865150260428
2768.9999736785894,-2378.0068684895837,-2377.7088313802083,-0.2980371093749909,0.017459157100256206
2769.9999732971196,-2380.7480989583337,-2380.1686100260417,-0.5794889322917243,0.02697917231106345
2770.99997291565,-2383.359876302083,-2384.5585026041663,1.1986263020834032,-0.047735466869609666
2771.99997253418,-2386.0821875,-2387.0375716145836,0.9553841145833758,-0.03967917392179509
2772.9999721527106,-2378.4457356770836,-2373.8945052083336,-4.551230468749964,0.19868578658747024
2773.999971771241,-2371.3111555989585,-2377.5784765625003,6.267320963541761,-0.2564471886441069
2774.999971389771,-2380.611171875,-2384.3497623697917,3.7385904947916515,-0.15271893135548734
2775.999971008301,-2372.920611979167,-2378.4004296875,5.479817708333303,-0.22904023150398195
2776.9999706268313,-2367.75751953125,-2382.7163053385416,14.958785807291633,-0.6261713750649973
