save_id,timestamp_epoch_s,n_channels,rank,condition_number,residual_norm_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,status
000000,0.2875830417033285,8,3,9.350192616569638,20.191956508796785,0.32116247312349083,5.644510660558247,1.0330759811851438,ok
000001,0.6650605830363929,8,3,9.350192616569638,20.23400595925049,-0.10927851899025925,6.659345387408949,1.0655150955990202,ok
000002,1.012459562625736,8,3,9.350192616569638,22.213966228009653,-0.13705204065470247,2.3496684967742913,1.5864887079561527,ok
000003,1.3934406042099,8,3,9.350192616569638,22.700004728068443,-0.04147795954984959,2.0038737785645475,1.523765080012259,ok
000004,1.7840385211165994,8,3,9.350192616569638,20.254215020811564,0.5098027198321345,-1.1814007615414666,-1.1535237954041877,ok
000005,2.1126338753383607,8,3,9.350192616569638,21.259545959392913,1.0722505422962458,-2.688095836319062,-2.706118322270504,ok
000006,2.4622190836817026,8,3,9.350192616569638,22.30143002884105,0.4406391961593425,-2.8008868674093157,0.08624533108349286,ok
000007,2.848779146093875,8,3,9.350192616569638,22.58812685733209,0.3456027883484807,-2.6526198953230504,0.7123920826790375,ok
000008,3.1996353548020124,8,3,9.350192616569638,15.664760098087097,-0.5068073761635709,2.0306058435512955,1.1279011894267699,ok
000009,3.5704150423407555,8,3,9.350192616569638,15.93573288707387,-0.8123428797329805,1.8859258935570196,1.301535139642365,ok
000010,3.9187886875588447,8,3,9.350192616569638,18.280010055985784,-0.26928636050918336,-1.0760178543341057,-0.8493240319279358,ok
000011,4.300652687670663,8,3,9.350192616569638,18.74800557598057,-0.06549226094958849,-1.500228360000332,-1.3407858697060613,ok
000012,4.652031645644456,8,3,9.350192616569638,21.33723903349772,0.1754911194521075,-0.5350908899873189,0.40993822627527093,ok
000013,5.0314591666683555,8,3,9.350192616569638,22.32221231702318,0.2670374769525319,-0.7420445274738292,0.9535451498229442,ok
000014,5.379233458312228,8,3,9.350192616569638,15.975607847230705,0.4303994014428793,3.6623420368971558,1.2758221096263576,ok
000015,5.763876146171242,8,3,9.350192616569638,15.014659489879062,0.758110837783167,3.650615095295855,0.9997407772412391,ok
000016,6.11474912520498,8,3,9.350192616569638,23.346417783170445,-2.6341553625017156,5.51959301992359,-1.2948717526188722,ok
000017,6.470928041497245,8,3,9.350192616569638,24.564409982522825,-3.2030244777351515,6.022542761129447,-1.5433755792500412,ok
000018,6.818204729584977,8,3,9.350192616569638,14.57482917624318,2.060753035453008,-0.5841693094714112,-0.3607406815067945,ok
000019,7.191585145657882,8,3,9.350192616569638,15.457980780921456,2.9477785228368067,-0.9640819009917765,-0.2453836486218118,ok
000020,7.539852083660662,8,3,9.350192616569638,17.520372414727692,1.3185230433923893,2.3747309806859183,-0.9241627364344577,ok
000021,7.922313167247921,8,3,9.350192616569638,19.502100212704175,1.0862450284788578,1.718401152635445,-1.0770752449893168,ok
000022,8.300511291716248,8,3,9.350192616569638,17.860326249033548,-0.0023309715958259153,0.8916548481430564,-1.0697433245018877,ok
000023,8.655275125056505,8,3,9.350192616569638,18.11553803283366,-0.28125922989892094,0.9822878410654311,-1.3186985598256251,ok
000024,9.005180166568607,8,3,9.350192616569638,19.771915339814214,0.12619473301452827,2.879062804168531,1.417558484842291,ok
000025,9.38492300012149,8,3,9.350192616569638,19.698576163861862,0.2601391715800799,3.2989152215133384,1.9624872180828632,ok
000026,9.733501645736396,8,3,9.350192616569638,29.61566513779065,-0.5234043270060192,7.934978322056533,3.4983998913168337,ok
000027,10.121256729122251,8,3,9.350192616569638,32.20408127462711,-0.8582042808589768,8.76854658450621,3.8453438423824156,ok
000028,10.468212187523022,8,3,9.350192616569638,17.017090999235677,-1.2936191952042835,2.936738274928264,1.7708039077773685,ok
000029,10.84641110431403,8,3,9.350192616569638,16.896784771333184,-1.1034906918805982,1.7919233909812158,1.1179530101556325,ok
000030,11.190902666654438,8,3,9.350192616569638,19.344804720206685,-0.006179512692013772,5.250821089182055,1.2557195423364953,ok
000031,11.546590292127805,8,3,9.350192616569638,18.85393571756851,0.20020452101882627,5.533383213749212,1.153228032563746,ok
000032,11.89460568758659,8,3,9.350192616569638,14.47029331101439,2.577788583317495,1.156610445301168,-0.21211910635379733,ok
000033,12.271929604234174,8,3,9.350192616569638,16.02556820218446,2.889189509975302,0.31476829413386787,-0.2100105040743935,ok
000034,12.61901070876047,8,3,9.350192616569638,20.800150596363117,-2.659002110355595,3.2600367183471874,-0.9832630776016432,ok
000035,12.982902250252664,8,3,9.350192616569638,25.004489677802912,-3.4967842251295496,4.223290324137262,-1.2173087637427542,ok
000036,13.330697875237092,8,3,9.350192616569638,13.802090967799268,0.19717318146360355,2.0016384527422244,1.2751217936202972,ok
000037,13.711412687553093,8,3,9.350192616569638,11.609326609874891,0.8685481532632948,1.7347322734231796,1.5213831271849534,ok
000038,14.060338541632518,8,3,9.350192616569638,28.994653796913948,-0.754358023451624,10.315051965880583,3.5971327003701927,ok
000039,14.440477167256176,8,3,9.350192616569638,31.895530211591847,-0.8315772131990056,11.156425779722516,3.686286232568171,ok
000040,14.789747583447024,8,3,9.350192616569638,25.706027685388623,-0.11904667186447417,1.0118804535838377,0.7690092733989519,ok
000041,15.174813146237284,8,3,9.350192616569638,25.09493737121506,-0.010009662158354412,-0.5668043211316913,0.2345886601007521,ok
000042,15.52377206273377,8,3,9.350192616569638,18.71192610433418,0.40840078106063515,4.882563770020249,0.2584740767700788,ok
000043,15.909551667049527,8,3,9.350192616569638,18.450795155938362,0.5967962612898502,5.924660859570316,0.3100704727244878,ok
000044,16.262256666552275,8,3,9.350192616569638,24.21235343806185,-0.1614426271026639,-0.9460562673743794,1.0915902726718079,ok
000045,16.619565604487434,8,3,9.350192616569638,24.26545189364471,-0.12159154973015229,-2.4680255627062904,1.001806250045332,ok
000046,16.96909883362241,8,3,9.350192616569638,23.47049018131457,0.23578068158183108,-1.8686484882753496,0.42559900797503575,ok
000047,17.348569916561246,8,3,9.350192616569638,24.70219612816025,0.24070549458104404,-1.8214933327560914,0.2832094591341451,ok
000048,17.70517804217525,8,3,9.350192616569638,27.614455182949456,-3.1106996941654512,-1.8798425290139902,0.9128535662827355,ok
000049,18.07891735411249,8,3,9.350192616569638,28.626817485664933,-3.661468295283553,-2.3256901657674574,0.9378771352614268,ok
000050,18.42762783379294,8,3,9.350192616569638,17.656927478890513,1.03330653705371,16.160553633670293,-1.7228477259589239,ok
000051,18.809373500291255,8,3,9.350192616569638,16.548821704537765,1.908990671334459,18.829428100947755,-2.078772297824401,ok
000052,19.158309291582555,8,3,9.350192616569638,18.413339571782355,0.940691385297648,-2.4567601303343674,-3.158182691688207,ok
000053,19.543032166548073,8,3,9.350192616569638,20.378450351208837,0.8299430463137477,-5.715058493980599,-3.4696951926678046,ok
000054,19.893800979247317,8,3,9.350192616569638,19.36545804473724,0.3071015028518262,3.292219181900275,0.5879335778278626,ok
000055,20.271570354234427,8,3,9.350192616569638,19.421142866921425,0.3618634583419807,5.009025557137248,1.0664559398096016,ok
000056,20.621873771073297,8,3,9.350192616569638,28.067554234634574,1.8912443787811462,-3.786666080688291,-2.004403521540447,ok
000057,21.028523083543405,8,3,9.350192616569638,30.28594120642262,2.210623858255625,-5.506440542048794,-2.44569110881851,ok
000058,21.38501162524335,8,3,9.350192616569638,30.90890392449827,2.2697803490506576,-3.356416516495591,-2.185486374568106,ok
000059,21.749936062609777,8,3,9.350192616569638,30.339543382786278,2.152878436357075,-3.5316989447491176,-2.243535846893995,ok
000060,22.0972604167182,8,3,9.350192616569638,21.60066729481201,1.3395736508021676,2.258414224864521,-0.9513027487666639,ok
000061,22.477587750181556,8,3,9.350192616569638,21.257070381430438,1.5031008616020678,3.051039047096086,-1.02688443444362,ok
000062,22.830457812640816,8,3,9.350192616569638,20.97629221110157,1.1371322999948734,-4.437634268947389,-3.3794814187815843,ok
000063,23.200653271051124,8,3,9.350192616569638,21.311037202538675,1.012830934456865,-5.5213134293824515,-3.673748897319091,ok
000064,23.549676187569275,8,3,9.350192616569638,21.439631316134907,0.8143587384703541,-5.193636180630107,-2.9199705471747546,ok
000065,23.927088187541813,8,3,9.350192616569638,21.346057738964213,0.8319145392933758,-5.036860169854612,-3.0919450734055327,ok
000066,24.276451708748937,8,3,9.350192616569638,32.12653822631489,2.2078796611953053,-6.873957504191472,-0.06666409400804475,ok
000067,24.650235312525183,8,3,9.350192616569638,36.36837324611385,2.642066636389472,-7.27553879184135,0.15328833862652191,ok
000068,24.99711462506093,8,3,9.350192616569638,21.675360286141924,0.8646124776404793,3.038694503670556,1.0785140660982993,ok
000069,25.38416939601302,8,3,9.350192616569638,19.25942339848222,0.5496247914230665,4.716872058777027,1.336201113470411,ok
000070,25.732351562706754,8,3,9.350192616569638,27.342693300819437,-0.9167838659458877,-12.529191570332106,2.101443780202612,ok
000071,26.11242708307691,8,3,9.350192616569638,29.14549055452062,-1.185195762982702,-14.928279035529478,2.198291418281358,ok
000072,26.460327916778624,8,3,9.350192616569638,15.681537016609626,0.305923012682438,0.744654643096936,1.773978693967673,ok
000073,26.83562883362174,8,3,9.350192616569638,13.880253430837408,0.748095078601719,2.0125379631561384,1.4614196148710765,ok
000074,27.184825270669535,8,3,9.350192616569638,17.539155672597662,1.3148723787988599,1.7223853826552007,-0.8312071285526548,ok
000075,27.558552792295817,8,3,9.350192616569638,17.742106286130806,1.2686853962290792,1.6754599985367766,-0.9757428085019172,ok
000076,27.909620333230123,8,3,9.350192616569638,18.92731637807026,3.4702672166430286,5.5357426139897825,-0.08769582005246701,ok
000077,28.291211291681975,8,3,9.350192616569638,20.89398220117743,4.034562307150843,6.29739537931794,-0.38896979849322316,ok
000078,28.64301637513563,8,3,9.350192616569638,16.835313412171693,0.9760577224910446,6.3438421696634695,-0.6652001094315275,ok
000079,29.024585729232054,8,3,9.350192616569638,16.97800789829017,0.4705236708613445,5.617328396502675,-0.605079995787045,ok
000080,29.37217027065344,8,3,9.350192616569638,23.11172635513014,-0.11143572097660698,3.4779810831597775,1.9061174778270003,ok
