block,n_samples,delta_f_mean_mhz,delta_f_std_mhz,delta_f_min_mhz,delta_f_max_mhz,f_new_mean_mhz,f_new_std_mhz,delta_B_proj_std_uT
1,165,0.00830564864015128,0.06335764662830054,-0.1793349218517138,0.1903149275005482,2722.0926679238446,0.0633576466283046,2.253948542499773
2,165,0.012096715307662155,0.048211632313507224,-0.1004859265336416,0.1282473459705126,2762.8322938915303,0.04821163231350511,1.7079820934239436
3,165,-0.16143660279016983,0.1768250072260079,-0.6017228334543395,0.2974956418397125,2837.7224953994973,0.17682500722599556,6.266103976138783
4,165,-0.29464839715020336,0.1600856822466978,-0.7615744364241165,0.119355391612704,2873.3834489331452,0.16008568224668748,6.291942501311115
5,165,-0.368667298415994,0.16521762098185408,-0.7605671574553672,0.0470791551046389,2895.789224494828,0.16521762098184184,6.423061899397357
6,165,-0.19678752639900385,0.18154610939145505,-0.6279096849349978,0.2081843487666166,2929.6859227059817,0.18154610939145766,6.4211923872056955
7,165,0.004032641058911328,0.05387481683972585,-0.1338410208981968,0.1380942218129283,2993.322707970415,0.053874816839731665,1.9081169725793334
8,165,0.003069658332692256,0.06429760274166973,-0.1887619847499451,0.1907552070714485,3024.121732713779,0.06429760274166113,2.2873197680428947
