block,n_samples,delta_f_mean_mhz,delta_f_std_mhz,delta_f_min_mhz,delta_f_max_mhz,f_new_mean_mhz,f_new_std_mhz,delta_B_proj_std_uT
1,184,-0.008307431019266618,0.06624357941174927,-0.212934804790709,0.1371258927835272,2722.0760548441845,0.0662435794117662,2.3566156132823712
2,184,0.007953229007306184,0.05216377699682403,-0.1372332218606941,0.1377617516950584,2762.8281504052297,0.05216377699680167,1.8479937882330109
3,184,-0.1632644414132244,0.139979410302864,-0.5897932578733084,0.2704566910049917,2837.7206675608745,0.139979410302859,4.96041568574769
4,184,-0.21188595360744875,0.1822667947633704,-0.680627750508152,0.2744668987884053,2873.4662113766876,0.18226679476336735,7.163739920114289
5,184,-0.35111426636042703,0.14605240427083657,-0.7481348340070311,0.0160860216086535,2895.8067775268837,0.1460524042708342,5.67798778128165
6,184,-0.2121330903002346,0.18050127026384535,-0.7777841920390955,0.2428640362623872,2929.6705771420807,0.18050127026384435,6.384236965387233
7,184,-0.011047868217778915,0.04607388687664471,-0.1632997275534511,0.1364950277976232,2993.307627461138,0.046073886876647215,1.6318267179184225
8,184,-0.022117653507590235,0.06404585922745587,-0.2340558552837324,0.2047698674039266,3024.0965454019383,0.0640458592274676,2.2783642566087994
