time_s,PL_C,PL_D
0.00024813425843603907,28.674937056534677,4879.232684824903
0.0004961025086231529,30.114885175860227,4883.209658960861
0.0007440707588102668,33.818081940947586,4883.342748149844
0.0009920390089973806,33.402487220569164,4883.596765087358
0.0012400072591844946,30.861188677805753,4886.014862287328
0.0014879755093716084,33.034317540245674,4883.384344243534
0.0017359437595587221,30.096925307087815,4881.729854276341
0.001983912009745836,32.444235904478525,4885.829373617151
0.00223188025993295,30.062790875104906,4877.645868619821
0.002479848510120064,31.620584420538645,4883.2576791027695
0.0027278167603071776,30.935957885099565,4886.208606088349
0.0029757850104942915,34.79238574807355,4877.637064164187
0.0032237532606814055,31.309391927977416,4884.981109330892
0.003471721510868519,30.93090714885176,4888.52179751278
0.003719689761055633,32.064271000228885,4888.001251239795
0.003967658011242747,29.817196917677578,4880.854200045777
0.0042156262614298605,30.61631189440757,4884.310597390708
0.004463594511616975,30.032715342946517,4884.334477759976
0.004711562761804088,29.79021896696422,4865.452582589456
0.004959531011991203,29.622858014801253,4875.929793240253
0.005207499262178316,31.861234454871443,4876.301762417029
0.00545546751236543,32.269169146257724,4873.010666056306
0.005703435762552544,30.14905012588693,4878.79766536965
0.005951404012739658,28.699671931029222,4880.96049439231
0.006199372262926771,28.76023498893721,4883.6442511635005
0.006447340513113886,29.440100709544517,4878.648020141909
0.006695308763300999,30.984649423971923,4881.188281071183
0.006943277013488113,31.174944686045624,4883.582452124819
0.007191245263675227,32.6175478751812,4885.72614633402
0.007439213513862341,35.752208743419544,4878.32164492256
0.007687181764049455,33.41370260166323,4882.051377126726
0.007935150014236569,33.65610742351415,4870.977889677271
0.008183118264423682,33.01025406271458,4878.317418173495
0.008431086514610796,35.596429388876174,4880.290272373541
0.008679054764797911,33.870130464637214,4873.781277180133
0.008927023014985025,31.349660486762797,4879.115434500649
0.009174991265172138,29.19865720607309,4883.017044327458
0.009422959515359252,32.305058365758754,4880.38423743038
0.009670927765546365,30.224551766231784,4878.053162432288
0.00991889601573348,29.035187304493782,4876.939147020676
0.010166864265920594,32.52043945983063,4874.930418860151
0.010414832516107708,32.77787441824979,4878.048447394522
0.010662800766294821,29.61239032578012,4877.538323033494
0.010910769016481935,31.969893949797818,4872.7642328526745
0.011158737266669048,31.21052872510872,4871.89042496376
0.011406705516856163,30.227786678873883,4875.036072327764
0.011654673767043277,30.62800030518044,4877.161318379492
0.01190264201723039,30.8314183260853,4879.455756466011
0.012150610267417504,31.700617990386817,4872.2
0.012398578517604618,29.307728694590676,4877.191851682307
0.012646546767791733,32.85552758068208,4872.906080720226
0.012894515017978846,31.572121766994737,4875.889692530709
0.01314248326816596,31.2637369344625,4879.896559090563
0.013390451518353073,30.773876554512857,4878.818570229649
0.013638419768540187,31.14467078660258,4879.030365453575
0.0138863880187273,32.953261615930415,4874.219089036393
0.014134356268914416,34.559731441214616,4878.304493781949
0.01438232451910153,33.67826352330815,4876.866269932098
0.014630292769288643,35.27147325856413,4880.244312199588
0.014878261019475756,35.06674296177615,4880.093705653468
0.01512622926966287,34.796551461051344,4878.659647516594
0.015374197519849985,34.75674067292287,4869.968566414893
0.015622165770037099,33.58701457236591,4874.923994811933
0.015870134020224212,34.03617914091707,4867.579278248264
0.016118102270411327,36.40712596322576,4875.109025711452
0.01636607052059844,34.94439612420844,4873.56548409247
0.016614038770785555,32.18664835584039,4874.281544213016
0.016862007020972666,36.011490043488216,4877.97578393225
0.01710997527115978,34.9671931029221,4877.771297779812
0.017357943521346897,35.872953383688106,4875.205508506905
0.01760591177153401,33.55629816128786,4876.955336842909
0.017853880021721124,33.563515678645,4874.3679865720605
0.018101848271908236,31.71404592965591,4874.405203326467
0.01834981652209535,31.770641641870757,4876.38367284657
0.018597784772282466,33.364797436484324,4875.9304798962385
0.018845753022469578,31.80051880674449,4870.95550469215
0.019093721272656693,32.122392614633405,4874.707362478065
0.019341689522843805,32.283131151293205,4878.1473716334785
0.01958965777303092,29.658548867017625,4879.438651102464
0.019837626023218036,33.34097810330358,4876.502189669643
0.020085594273405147,35.5658045319295,4880.638910505837
0.020333562523592263,34.701411459525445,4879.643350881209
0.020581530773779375,35.83390554665446,4879.129671168078
0.02082949902396649,35.20347905699245,4877.7417410543985
0.0210774672741536,33.41043717097734,4878.443579766537
0.021325435524340717,35.242755779354546,4880.750255588617
0.021573403774527832,32.501274128328376,4881.552346074616
0.021821372024714944,34.06984054322118,4881.058030060273
0.02206934027490206,34.83384451056687,4880.453009842069
0.02231730852508917,31.493919279774165,4882.539711604486
0.022565276775276286,33.825604638742654,4867.554970626383
0.0228132450254634,31.781094071869994,4872.755138475623
0.023061213275650513,32.16163881895171,4876.865430685893
0.02330918152583763,30.918120088502327,4879.883192187381
0.02355714977602474,31.896269169146258,4874.4170901045245
0.023805118026211856,31.848371099412528,4878.8298466468295
0.02405308627639897,32.10481422140841,4878.802426184481
0.024301054526586083,32.17332722972458,4879.142778667888
0.024549022776773198,29.771053635461968,4880.172671091783
0.02479699102696031,31.63839169909209,4874.2431677729455
0.025044959277147425,30.875867856870375,4879.840253299763
0.02529292752733454,32.718043793392845,4880.0165865568015
0.025540895777521652,32.515922789349204,4879.33379110399
0.025788864027708767,30.99658197909514,4880.391897459373
0.02603683227789588,32.57299153124285,4877.97064164187
0.026284800528082995,34.7754940108339,4878.519661249714
0.02653276877827011,35.22471961547265,4880.128068970779
0.02678073702845722,35.673411154345004,4883.070267795834
0.027028705278644337,33.67457084000915,4881.916029602503
0.02727667352883145,35.44119935912108,4883.678507667659
0.027524641779018564,34.86669718471046,4882.932066834516
0.027772610029205676,35.197756923781185,4882.804089417868
0.02802057827939279,32.17254901960784,4881.823041123064
0.028268546529579906,33.229343099107346,4880.390432593271
0.028516514779767018,31.32277409018082,4880.43756771191
0.028764483029954133,30.88337529564355,4880.543358510719
0.029012451280141245,31.396093690394444,4885.526207370108
0.02926041953032836,31.57128252079042,4880.714778362707
0.029508387780515476,32.50475318532082,4880.423285267414
0.029756356030702587,34.19293507286183,4875.550728618296
0.030004324280889703,30.918364232852674,4876.577935454337
0.030252292531076815,33.00514229037919,4877.428885328451
0.03050026078126393,30.776668955519952,4877.878690775921
0.030748229031451045,32.20759899290456,4879.085725185016
0.030996197281638157,31.00535591668574,4876.626672770275
0.031244165531825272,32.89481956206607,4879.103257801175
0.031492133782012384,31.316594186312656,4884.334309910735
0.0317401020321995,30.303120469977873,4882.6217593652245
0.031988070282386614,33.004379339284355,4881.301960784313
0.03223603853257373,32.76105897611963,4883.132036316472
0.03248400678276084,31.09584191653315,4877.222049286641
0.03273197503294795,33.51166552224002,4881.541283283742
0.03297994328313507,30.282475013351643,4882.916243228809
0.033227911533322184,32.20537117570764,4881.442298008697
0.0334758797835093,28.56620126649882,4882.116899366751
0.03372384803369641,32.099092088197146,4878.813504234378
0.03397181628388352,32.285999847409784,4878.449469748989
0.03421978453407064,29.848523689631495,4880.376928358892
0.03446775278425775,34.77657740138857,4877.386800946059
0.03471572103444487,31.863630121309225,4879.940733958953
0.03496368928463198,31.385915922789348,4883.433936064698
0.03521165753481909,31.877424277103838,4884.270267795834
0.03545962578500621,32.14898908979934,4886.632974746319
0.03570759403519332,30.584695201037615,4885.271305409323
0.03595556228538044,31.95233081559472,4884.7887083237965
0.036203530535567546,29.508064393072406,4885.338429846647
0.03645149878575466,29.332585641260394,4883.676310368505
0.03669946703594178,33.08772411688411,4875.7795986877245
0.03694743528612889,32.36556038757916,4874.170748455024
0.03719540353631601,32.907408255130846,4878.468451972229
0.037443371786503116,31.58550392919814,4882.783138780804
0.03769134003669023,28.851346608682384,4874.8342565041585
0.037939308286877346,27.32040894178683,4877.387136644541
0.03818727653706446,29.118211642633707,4881.6856641489285
0.03843524478725158,26.309315632867932,4876.924559395743
0.038683213037438685,27.754116121156635,4882.642206454566
0.0389311812876258,29.061676966506447,4884.251483939879
0.039179149537812916,32.29306477454795,4885.96395819028
0.03942711778800003,35.69532310978866,4883.004455634394
0.039675086038187146,31.972777904936294,4877.480109864958
0.039923054288374255,36.38033112077516,4882.245075150683
0.04017102253856137,33.32968642710002,4886.454901960784
0.040418990788748485,31.203402761882963,4880.985580224307
0.0406669590389356,31.986541542687114,4882.2905622949565
0.04091492728912271,33.67542534523537,4882.462378881513
0.041162895539309824,29.860486762798505,4884.014175631342
0.04141086378949694,30.704280155642024,4877.697413595789
0.041658832039684054,33.59298084992752,4879.898329137102
0.04190680028987117,33.27316700999466,4882.68093385214
0.04215476854005828,31.68120851453422,4880.344182497902
0.04240273679024539,31.918486305027848,4884.914366369116
0.04265070504043251,30.29001297016861,4881.657785915922
0.042898673290619624,31.9986114290074,4884.358907454032
0.04314664154080674,28.20881971465629,4878.883237964446
0.04339460979099385,29.213977264057373,4879.50426489662
0.04364257804118096,28.618448157473107,4880.812207217517
0.04389054629136808,29.129442282749675,4880.144136720836
0.04413851454155519,31.50679789425498,4877.096726939803
0.04438648279174231,32.0462043183032,4881.010482948043
0.04463445104192942,32.64792858777752,4880.869947356375
0.04488241929211653,33.094056610971236,4883.211688410773
0.04513038754230365,34.09983978027009,4882.58937972076
0.04537835579249076,36.33577477683681,4879.465079728389
0.04562632404267788,33.411932555123215,4879.353673609522
0.045874292292864986,34.49311055161364,4880.0467536430915
0.0461222605430521,37.16310368505379,4878.515175097276
0.04637022879323922,35.407797360189214,4872.087403677424
0.04661819704342633,33.64855420767529,4872.422781719692
0.04686616529361345,31.94720378423743,4879.056900892653
0.047114133543800556,33.83852903028916,4880.171969176776
0.04736210179398767,31.225787747005416,4881.310902571146
0.047610070044174786,30.736827649347678,4886.597894254978
0.0478580382943619,30.36124208438239,4883.656137941558
0.04810600654454902,31.884260318913558,4884.030029755093
0.048353974794736125,33.47519645990692,4873.431418326085
0.04860194304492324,33.556923781185624,4878.065659571222
0.048849911295110356,34.774792095826655,4879.803555352102
0.04909787954529747,33.3168841077287,4880.6855268177305
0.049345847795484586,34.89427023727779,4875.709361409934
0.049593816045671694,32.79797055008774,4874.658426794843
0.04984178429585881,31.29436179140917,4876.270649271381
0.050089752546045925,30.76050965133135,4882.804287785153
0.05033772079623304,31.737804226749066,4883.935194934004
0.050585689046420156,33.04542610818647,4884.274830243381
0.050833657296607264,31.096086060883497,4882.500816357671
0.05108162554679438,30.016693369954986,4877.150743877318
0.051329593796981494,30.369710841535056,4882.815716792554
0.05157756204716861,33.535728999771116,4883.3432211795225
0.051825530297355725,30.891020065613795,4881.0366521705955
0.05207349854754283,32.72544441901274,4880.004135194934
0.05232146679772995,31.970153353170062,4882.931548027771
0.052569435047917064,33.85291828793774,4881.24287785153
0.05281740329810418,34.323064011596855,4884.06701762417
0.053065371548291294,35.765789272907604,4885.969085221637
0.0533133397984784,35.22752727550164,4883.417105363546
0.05356130804866552,35.39624628061341,4884.503746089876
0.05380927629885263,34.13923857480736,4884.706904707408
0.05405724454903975,34.60630197604333,4885.700526436255
0.054305212799226864,35.6438849469749,4885.739192797741
0.05455318104941397,34.268116273746855,4881.161257343404
0.05480114929960109,35.725230792706185,4881.693705653468
0.0550491175497882,31.70370031280995,4881.361745632105
0.05529708579997532,33.344914930952925,4884.441245136187
0.055545054050162426,32.38284885938811,4884.127183947509
0.05579302230034954,33.06843671320669,4884.262211032273
0.05604099055053666,33.90083161669337,4883.535973144121
0.05628895880072377,34.22954146639201,4879.645746547646
0.05653692705091089,32.80752269779507,4879.900267032883
0.056784895301097996,31.62758831158923,4883.3880674448765
0.05703286355128511,32.31221484702831,4881.183367666133
0.057280831801472226,32.0314030670634,4880.183230334936
0.05752880005165934,32.03080796520943,4878.579827573052
0.05777676830184646,30.80106813153277,4877.124361028458
0.058024736552033565,30.905195696955825,4877.692851148241
0.05827270480222068,30.618829633020525,4881.341618982223
0.058520673052407796,32.37219806210422,4881.614984359502
0.05876864130259491,35.484962233920804,4885.188906691081
0.059016609552782026,35.91348134584573,4877.397802700847
0.059264577802969134,36.711207751583125,4878.455603875792
0.05951254605315625,34.632303349355304,4879.214068818189
0.059760514303343365,33.22545204852369,4881.738170443275
0.06000848255353048,33.415808346684976,4878.20233463035
0.060256450803717596,32.02789349202716,4879.6599069199665
0.060504419053904704,35.74183260852979,4882.136339360647
0.06075238730409182,32.81223773556115,4885.028442816815
0.061000355554278934,32.20689707789731,4883.733989471275
0.06124832380446605,34.219531548027774,4884.393514915694
0.061496292054653165,33.073716334782944,4883.881452658885
0.06174426030484027,34.00260929274434,4884.993850614175
0.06199222855502739,33.498817425803004,4880.834637979706
0.062240196805214504,32.86210421911955,4883.57730983444
0.06248816505540162,33.10351720454719,4870.15953307393
0.06273613330558873,30.219455252918287,4878.709025711452
0.06298410155577584,32.84196231021591,4879.530495155261
0.06323206980596296,30.239322499427786,4879.823483634699
0.06348003805615007,31.70841535057603,4882.840588998245
0.06372800630633718,32.89088273441672,4880.422354467079
0.0639759745565243,32.8558785381857,4880.240802624552
0.06422394280671141,32.48693064774548,4879.756618600748
0.06447191105689853,32.78762493324178,4882.597955291066
0.06471987930708564,35.353734645609215,4882.784649423972
0.06496784755727275,34.05479514763104,4882.2374761577785
0.06521581580745987,34.86344701304646,4883.37691309987
0.06546378405764698,36.19517814908065,4880.900221255817
0.0657117523078341,36.16778820477607,4880.637079423209
0.06595972055802121,36.3565880827039,4878.748073548486
0.06620768880820832,35.68050659952697,4880.305287251087
0.06645565705839544,32.25465781643397,4880.434546425574
0.06670362530858255,31.464133669031813,4880.968108644236
0.06695159355876967,30.29716945143816,4880.186511024644
0.06719956180895678,32.51090257114519,4884.461280231937
0.06744753005914389,30.175387197680628,4875.092942702373
0.06769549830933101,33.09597924773022,4881.946974898909
0.06794346655951812,33.26707866025788,4881.926268406195
0.06819143480970524,32.809628442816816,4881.0715190356295
0.06843940305989235,34.55680170901045,4879.522880903334
0.06868737131007946,35.08938735027085,4881.594079499504
0.06893533956026658,32.215045395590145,4884.357259479667
0.06918330781045369,30.867643244068056,4880.603830014496
0.06943127606064081,31.632043945983064,4884.384344243534
0.06967924431082792,30.52457465476463,4882.433646143282
0.06992721256101503,30.25754177157244,4883.502784771496
0.07017518081120215,30.417578393224993,4887.013839932861
0.07042314906138926,30.016342412451362,4885.427527275501
0.07067111731157638,31.4812848096437,4884.2610971236745
0.07091908556176349,29.222827496757457,4880.214572365911
0.0711670538119506,30.392843518730448,4882.175951781491
0.07141502206213772,29.800625619897765,4883.254886701762
0.07166299031232483,29.89011978332189,4885.537132829786
0.07191095856251195,30.152880140383,4882.474509803921
0.07215892681269906,33.17476157778287,4887.055176623178
0.07240689506288617,30.22244602121004,4881.576577401389
0.07265486331307329,33.63291371023117,4882.397222858015
0.0729028315632604,31.63215075913634,4871.783352407111
0.07315079981344752,34.74940108339055,4875.924605172809
0.07339876806363463,35.279163805600064,4878.8598764019225
0.07364673631382174,32.95902952620737,4879.4546730754555
0.07389470456400886,30.695826657511255,4883.843289845121
0.07414267281419597,29.260517280842297,4881.507850766766
0.07439064106438309,30.35722896162356,4883.054474708171
0.0746386093145702,31.326314183260852,4878.157045853361
0.0748865775647573,29.195712214847028,4876.938323033493
0.07513454581494443,31.34419775692378,4878.024933241779
0.07538251406513154,30.45075150682841,4877.3376821545735
0.07563048231531866,33.74622720683604,4880.459952697032
0.07587845056550577,30.997817959868772,4879.270466163119
0.07612641881569288,28.609216449225606,4879.598825055314
0.07637438706588,30.417349507896542,4878.0131685358965
0.0766223553160671,31.168429083695735,4877.660639353017
0.07687032356625423,29.870405127031358,4881.892973220417
0.07711829181644134,30.950499732967117,4881.54360265507
0.07736626006662845,27.153826199740596,4883.701487754635
0.07761422831681557,31.21139848935683,4886.421469443809
0.07786219656700268,32.47492179751278,4884.211490043488
0.0781101648171898,33.08410772869459,4881.960051880675
0.0783581330673769,33.52401007095445,4881.060074769207
0.07860610131756401,32.44605172808423,4880.937102311742
