frequency_MHz,photoluminescence_mw_on_ADC,photoluminescence_mw_off_ADC,contrast_ADC,contrast_percent
2700.0000000000005,6994.828104502247,6989.540263013115,5.287841489134089,0.07567560296972645
2700.5000003814703,6994.786815264236,6989.427599260319,5.359216003912325,0.07669601066260844
2701.00000076294,6994.874952012714,6988.928933581933,5.946018430785216,0.0850931822886576
2701.5000011444095,6994.6443862517945,6989.17581379711,5.4685724546872185,0.07825317371307547
2702.0000015258793,6994.190256441607,6988.8205859339205,5.369670507687133,0.07684738335470778
2702.500001907349,6994.5840856435525,6989.028785646603,5.555299996943513,0.07950485979111527
2703.000002288819,6994.301601613846,6988.80883867714,5.4927629366996555,0.07862441614729038
2703.5000026702887,6994.418525078708,6989.046920255525,5.371604823180633,0.07687131760034376
2704.000003051758,6994.506834367456,6988.491710425771,6.0151239416817495,0.08608305595120216
2704.500003433228,6993.930015893878,6989.183046428462,4.746969465415532,0.06793867629341406
2705.0000038146977,6994.038325946756,6988.561095760616,5.477230186141778,0.07839591922345127
2705.5000041961675,6993.742984992514,6988.104347586881,5.638637405630098,0.08070968424163114
2706.0000045776374,6994.058643671486,6988.984603875661,5.074039795824783,0.07262034060666453
2706.5000049591067,6993.7724233578865,6988.691087966501,5.0813353913867285,0.07272539586280845
2707.0000053405765,6993.664504386097,6988.612068496496,5.0524358895987005,0.07231296703155134
2707.5000057220464,6993.993857780355,6989.155577222849,4.838280557508324,0.06923784607338641
2708.000006103516,6993.915706819084,6989.0991895650595,4.816517254026949,0.06893417945747679
2708.500006484986,6994.788068893848,6988.406374209125,6.38169468472046,0.09132364939263185
2709.0000068664554,6993.658169911668,6988.166331570745,5.4918383409237235,0.0786040153279193
2709.500007247925,6993.959090992454,6988.117693706635,5.841397285814692,0.08360733979111089
2710.000007629395,6993.541290613443,6988.443584680747,5.097705932695607,0.07296285016742461
2710.500008010865,6993.730823119478,6988.660072745057,5.070750374423078,0.07257987006818249
2711.0000083923346,6993.819285539628,6988.03808035578,5.781205183849397,0.08275141503427769
2711.500008773804,6993.803562368186,6988.277692025551,5.525870342635326,0.07909806069202437
2712.000009155274,6993.257114038573,6988.851042577256,4.406071461319825,0.0630683675554132
2712.5000095367436,6993.139687929818,6987.704030320626,5.435657609194068,0.07780556326786
2713.0000099182134,6993.003902558301,6987.930524956443,5.073377601858365,0.07261880944731099
2713.5000102996833,6992.845863618302,6987.334875752671,5.510987865635579,0.07888359786256739
2714.0000106811526,6992.775537946629,6987.5192179906435,5.256319955986201,0.07523844284422447
2714.5000110626224,6992.814093590487,6988.14706391173,4.667029678760218,0.06680610120850967
2715.0000114440923,6993.512608888342,6988.672836140235,4.839772748112609,0.0692647060899034
2715.500011825562,6993.3331135189665,6988.550606106915,4.782507412048781,0.06845369763502497
2716.000012207032,6994.21536005746,6989.04150548645,5.173854571018155,0.07404418239694588
2716.5000125885012,6993.414379221807,6988.672099367301,4.74227985450988,0.06786957098067257
2717.000012969971,6994.019895314367,6988.405843903781,5.6140514105816415,0.08035332198497747
2717.500013351441,6993.113759054928,6987.6818138888075,5.4319451661215865,0.0777552994696476
2718.0000137329107,6993.642765993214,6988.408606229179,5.234159764037031,0.07492122391055378
2718.5000141143805,6993.929158388604,6987.8052058562835,6.123952532322673,0.08765735783645892
2719.00001449585,6993.275079622213,6988.268612495036,5.00646712718164,0.07165127760404669
