block,n_samples,delta_f_mean_mhz,delta_f_std_mhz,delta_f_min_mhz,delta_f_max_mhz,f_new_mean_mhz,f_new_std_mhz,delta_B_proj_std_uT
1,231,0.007198748157538718,0.062486195220488004,-0.1847234532895445,0.1912775326748166,2722.0915610233615,0.06248619522050632,2.2229466550398134
2,231,0.002581756127925602,0.040312002390923966,-0.1075563130763028,0.134735108667202,2762.8227789323505,0.040312002390920906,1.4281237728279808
3,231,-0.1802492433214414,0.15962452037606295,-0.6126242109485689,0.28259083815362,2837.7036827589664,0.15962452037607133,5.656574584720721
4,231,-0.22781873143057207,0.17608453401864438,-0.7248306933953392,0.2001379240878224,2873.4502785988648,0.17608453401866084,6.920754859938919
5,231,-0.3629577170346805,0.13312621834451693,-0.7466722231955489,-0.0186215131642314,2895.7949340762093,0.13312621834449484,5.1754645526183545
6,231,-0.21901329330692282,0.1829008700213307,-0.717841248741545,0.3922659908014167,2929.6636969390734,0.18290087002134012,6.469109572939961
7,231,-9.340300467476883e-05,0.04708882608529729,-0.1384597693284987,0.1241033259001847,2993.318581926352,0.04708882608530366,1.6677734337268038
8,231,-0.011980342466091653,0.06402398083576429,-0.2229985490593508,0.1713150379255555,3024.1066827129803,0.06402398083576648,2.277585955775249
