point_index,point_in_block,label,frequency_mhz,baseline_z,slope_z_per_mhz
1,0,f_minus,2794.304031563491,0.9296940907805475,-0.02339221336029602
2,1,f_plus,2801.304028893203,0.9296940907805571,0.020538416282918755
