point_index,point_in_block,label,frequency_mhz,baseline_z,slope_z_per_mhz
1,0,f_minus,2794.146086729241,0.9549463947882697,-0.016029625941494367
2,1,f_plus,2800.146084440423,0.9549463947882677,0.013497303224339964
