point_index,point_in_block,label,frequency_mhz,baseline_z,slope_z_per_mhz
1,0,f_minus,2794.6992237529607,0.8818823650989506,-0.049420902014901236
2,1,f_plus,2800.699221464142,0.8818823650989587,0.04555533712110794
