point_index,point_in_block,label,frequency_mhz,baseline_z,slope_z_per_mhz
1,0,f_minus,2794.153063004681,0.9491286213222907,-0.017963631015282117
2,1,f_plus,2800.153060715863,0.9491286213222951,0.01637927702308081
