point_index,point_in_block,label,frequency_mhz,baseline_z,slope_z_per_mhz
1,0,f_minus,2794.232290023114,0.932438931573725,-0.022946403243869345
2,1,f_plus,2801.2322873528256,0.9324389315737234,0.01997135477110131
