batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
0,0,0.006185899983393028,1786045553.2365801,0.01140399998985231,-2235.2126463971003,2944.581690026917,-2235.2126463971003,False,-2246.9729930324743,2951.5816873566278,-2246.9729930324743,False,-1.01999803386582,-1.0253646509816445,-0.005366617115824424,0.12592207609867276,125.92207609867276,2948.3317759256033,4.493365547340592
1,0,0.01769574999343604,1786045553.2480943,0.011490900011267513,-2249.2042070935063,2944.581690026917,-2249.2042070935063,False,-2241.619800768381,2951.5816873566278,-2241.619800768381,False,-1.0263828243348845,-1.0229218205005797,0.00346100383430481,-0.18777103033566153,-187.77103033566152,2948.018082819169,-6.700365056225433
2,0,0.02915434999158606,1786045553.259777,0.011300900019705296,-2239.2744398271875,2944.581690026917,-2239.2744398271875,False,-2247.5478344591497,2951.5816873566278,-2247.5478344591497,False,-1.021851558325489,-1.025626969256346,-0.0037754109308569817,0.06937791613078748,69.37791613078747,2948.2752317656355,2.4756607240503667
3,0,0.04063724998559337,1786045553.2713652,0.011594300012802705,-2236.805058798045,2944.581690026917,-2236.805058798045,False,-2246.729699757206,2951.5816873566278,-2246.729699757206,False,-1.0207247018724124,-1.0252536285861573,-0.004528926713744941,0.09615440642378797,96.15440642378798,2948.3020082559287,3.431144962310447
4,0,0.052595449989894405,1786045553.2838988,0.012214499991387129,-2242.5926031009008,2944.581690026917,-2242.5926031009008,False,-2237.984149312085,2951.5816873566278,-2237.984149312085,False,-1.0233657408891428,-1.021262758064967,0.0021029828241758697,-0.1395132005447026,-139.51320054470258,2948.0663406489602,-4.978347150467549
5,0,0.06458664998353925,1786045553.2954543,0.01164830001653172,-2241.0985334043858,2944.581690026917,-2241.0985334043858,False,-2240.415835538233,2951.5816873566278,-2240.415835538233,False,-1.022683949760518,-1.0223724131904637,0.0003115365700543382,-0.07585342815072503,-75.85342815072504,2948.130000421354,-2.7067309502827945
6,0,0.07620559999486431,1786045553.3064551,0.011495999991893768,-2247.364452199428,2944.581690026917,-2247.364452199428,False,-2243.281429944013,2951.5816873566278,-2243.281429944013,False,-1.0255432861469722,-1.0236800743047043,0.0018632118422678978,-0.13099284103080422,-130.99284103080421,2948.074861008474,-4.674309200356988
7,0,0.08779984999273438,1786045553.3180995,0.011613299982855096,-2242.517303861441,2944.581690026917,-2242.517303861441,False,-2246.6208658973997,2951.5816873566278,-2246.6208658973997,False,-1.0233313794710808,-1.0252039642630786,-0.0018725847919978111,0.0017602141615559288,1.7602141615559288,2948.2076140636664,0.0628109535239769
8,0,0.09914399997796863,1786045553.3293312,0.01098459999775514,-2245.0078472699342,2944.581690026917,-2245.0078472699342,False,-2243.5602638436867,2951.5816873566278,-2243.5602638436867,False,-1.024467892985361,-1.0238073150081342,0.0006605779772268505,-0.08825675673820292,-88.25675673820292,2948.1175970927666,-3.1493276027049286
9,0,0.11051224998664111,1786045553.3403294,0.01167510001687333,-2243.5892043891554,2944.581690026917,-2243.5892043891554,False,-2238.629196894049,2951.5816873566278,-2238.629196894049,False,-1.0238205214918772,-1.0215571136227768,0.002263407869100398,-0.14521396986596646,-145.21396986596648,2948.060639879639,-5.181771690906596
10,0,0.12210709998907987,1786045553.3525476,0.011444799980381504,-2241.483506115023,2944.581690026917,-2241.483506115023,False,-2241.381848420778,2951.5816873566278,-2241.381848420778,False,-1.0228596249512318,-1.0228132353388502,4.6389612381680934e-05,-0.06643132300100955,-66.43132300100956,2948.139422526504,-2.3705153797105893
11,0,0.1333050999819534,1786045553.3637857,0.010883200011448935,-2238.171646571188,2944.581690026917,-2238.171646571188,False,-2248.2298160376663,2951.5816873566278,-2248.2298160376663,False,-1.0213483189783543,-1.0259381789617585,-0.004589859983404221,0.09831969498257467,98.31969498257467,2948.304173544487,3.5084104689756876
