point_index,point_in_block,label,frequency_mhz,baseline_z,slope_z_per_mhz
1,0,f_minus,2793.6219182341106,0.967151713648124,-0.014067649320724364
2,1,f_plus,2800.6219155638223,0.9671517136481197,0.012932516655629733
