batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
0,0,0.006413021474145353,1785873600.0054662,0.011655875016003847,-5243.353631472004,2806.9098795429386,-5243.353631472004,False,-5249.6436748080705,2813.9098768726503,-5249.6436748080705,False,-1.0127061600236793,-1.013921024799348,-0.0012148647756686781,0.09931020548074956,99.31020548074956,2810.6188890239696,3.5437555481283742
1,0,0.017847833456471562,1785873600.0165088,0.01096491701900959,-5268.04253738583,2806.9098795429386,-5268.04253738583,False,-5264.528256151902,2813.9098768726503,-5264.528256151902,False,-1.017474598099857,-1.0167958465786373,0.000678751521219656,-0.080101202351459,-80.101202351459,2810.439477616137,-2.8583072491956534
2,0,0.028331604495178908,1785873600.026468,0.009919959004037082,-5251.451354235467,2806.9098795429386,-5251.451354235467,False,-5257.137979723346,2813.9098768726503,-5257.137979723346,False,-1.0142701616724523,-1.0153684817679645,-0.0010983200955121397,0.08826813472090331,88.2681347209033,2810.6078469532094,3.1497336112226417
3,0,0.03835647943196818,1785873600.036556,0.010054875048808753,-5248.095239012825,2806.9098795429386,-5248.095239012825,False,-5257.137979723346,2813.9098768726503,-5257.137979723346,False,-1.0136219584806405,-1.0153684817679645,-0.0017465232873239422,0.14968239662569746,149.68239662569746,2810.6692612151146,5.341221689469649
4,0,0.04843372944742441,1785873600.0467541,0.010038374923169613,-5249.773296624146,2806.9098795429386,-5263.367700743264,True,-5260.596257629661,2813.9098768726503,-5260.596257629661,False,-1.0139460600765464,-1.0160364167547977,-0.002090356678251304,0.18225902412270817,182.25902412270815,2810.7018378426114,6.50367628185513
5,0,0.05850279191508889,1785873600.0566452,0.009775083977729082,-5251.451354235467,2806.9098795429386,-5259.65403905163,True,-5260.596257629661,2813.9098768726503,-5260.596257629661,False,-1.0142701616724523,-1.0160364167547977,-0.0017662550823454026,0.1515518931703111,151.5518931703111,2810.671130711659,5.4079322427316265
6,0,0.06836945842951536,1785873600.066487,0.009719833033159375,-5255.552696643548,2806.9098795429386,-5241.5701031640265,True,-5258.867118676503,2813.9098768726503,-5245.033967848121,True,-1.0150622987307083,-1.015702449261381,-0.0006401505306727895,0.044858682241658225,44.85868224165822,2810.5644375007305,1.6007237454202907
7,0,0.07860712544061244,1785873600.077098,0.01051183301024139,-5251.451354235467,2806.9098795429386,-5238.34043596535,True,-5257.137979723346,2813.9098768726503,-5245.033967848121,True,-1.0142701616724523,-1.0153684817679645,-0.0010983200955121397,0.08826813472090331,88.2681347209033,2810.6078469532094,3.1497336112226417
8,0,0.08900754194473848,1785873600.087324,0.010103084030561149,-5247.015069947681,2806.9098795429386,-5247.015069947681,False,-5257.137979723346,2813.9098768726503,-5248.70278581405,True,-1.0134133336303972,-1.0153684817679645,-0.001955148137567253,0.16944863868457813,169.44863868457813,2810.6890274571733,6.046554335019202
9,0,0.09915154194459319,1785873600.097356,0.009926249971613288,-5248.095239012825,2806.9098795429386,-5262.027993025829,True,-5257.137979723346,2813.9098768726503,-5265.179400816754,True,-1.0136219584806405,-1.0153684817679645,-0.0017465232873239422,0.14968239662569746,149.68239662569746,2810.6692612151146,5.341221689469649
