batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
0,0,0.006891417084261775,1787084846.440723,0.013126499950885773,1615.6552300347223,2794.0453181809107,1615.6552300347223,False,1612.4778347439237,2800.045315892092,1612.4778347439237,False,0.9428751712452353,0.9410208850873766,-0.0018542861578587644,0.12526917725001216,125.26917725001216,2797.1214597536555,4.470067700899663
1,0,0.02007920853793621,1787084846.4538,0.012997916899621487,1629.1861735026043,2794.0453181809107,1629.1861735026043,False,1637.5404079861112,2800.045315892092,1637.5404079861112,False,0.9507716521294117,0.9556470736443659,0.004875421514954126,-0.07571812176792504,-75.71812176792504,2796.9204724546375,-2.701902717953363
2,0,0.03317812504246831,1787084846.4669461,0.013100999873131514,1609.7523464626736,2794.0453181809107,1609.7523464626736,False,1610.9870415581597,2800.045315892092,1610.9870415581597,False,0.9394303259246675,0.9401508777651534,0.0007205518404859168,0.04836988832744591,48.36988832744591,2797.044560464733,1.7260165689211358
3,0,0.04646225005853921,1787084846.480365,0.013377249939367175,1603.1179524739584,2794.0453181809107,1603.1179524739584,False,1604.192724609375,2800.045315892092,1604.192724609375,False,0.9355585807330379,0.9361858036345531,0.0006272229015151787,0.051157220597422226,51.157220597422224,2797.0473477970027,1.825478896568021
4,0,0.05976595857646316,1787084846.4935648,0.01315608317963779,1621.9425401475692,2794.0453181809107,1621.9425401475692,False,1629.0620225694443,2800.045315892092,1629.0620225694443,False,0.94654436284572,0.9506991992754937,0.004154836429773767,-0.05419735786192392,-54.19735786192392,2796.9419932185433,-1.933962241718667
5,0,0.07284602103754878,1787084846.506517,0.012903207913041115,1603.4033474392359,2794.0453181809107,1603.4033474392359,False,1609.6913384331597,2800.045315892092,1609.6913384331597,False,0.9357251334862219,0.9393947224399599,0.0036695889537380344,-0.03970511179339179,-39.705111793391794,2796.956485464612,-1.4168252852337921
6,0,0.08612416707910597,1787084846.5200279,0.01337141590192914,1581.5307671440974,2794.0453181809107,1581.5307671440974,False,1593.4288926866318,2800.045315892092,1593.4288926866318,False,0.9229605829138138,0.9299041727031857,0.006943589789371929,-0.13748537461147653,-137.48537461147652,2796.858705201794,-4.905986818850861
7,0,0.09957333363126963,1787084846.533508,0.013436916982755065,1610.1480305989583,2794.0453181809107,1610.1480305989583,False,1616.0137478298611,2800.045315892092,1616.0137478298611,False,0.939661241989446,0.9430843975214865,0.003423155532040534,-0.03234520996365505,-32.34520996365505,2796.9638453664415,-1.1541967586231463
8,0,0.11306812555994838,1787084846.547023,0.013465333031490445,1608.46120062934,2794.0453181809107,1608.46120062934,False,1605.8467529296877,2800.045315892092,1605.8467529296877,False,0.9386768301750323,0.9371510728372688,-0.0015257573377635003,0.11545744048360702,115.45744048360703,2797.111648016889,4.11994863272934
9,0,0.12676520901732147,1787084846.560899,0.013822500128298998,1596.0298421223958,2794.0453181809107,1596.0298421223958,False,1605.842108832465,2800.045315892092,1605.842108832465,False,0.9314220526314384,0.9371483626031282,0.005726309971689769,-0.10113048453306069,-101.13048453306068,2796.8950600918724,-3.608709839175731
10,0,0.14076335460413247,1787084846.5750191,0.014067040989175439,1606.3634602864586,2794.0453181809107,1606.3634602864586,False,1607.1539360894096,2800.045315892092,1607.1539360894096,False,0.9374526164639302,0.9379139277599402,0.0004613112960100141,0.056112283593832364,56.112283593832366,2797.052302859999,2.00229387645705
11,0,0.1547522295732051,1787084846.588875,0.013807041104882956,1610.9997884114582,2794.0453181809107,1610.9997884114582,False,1618.812486436632,2800.045315892092,1618.812486436632,False,0.9401583166613133,0.9447177046120551,0.004559387950741733,-0.06627956432111831,-66.27956432111831,2796.929911012084,-2.365100068552609
12,0,0.1679943340132013,1787084846.6014998,0.01258299988694489,1612.7453721788195,2794.0453181809107,1612.7453721788195,False,1618.2627685546875,2800.045315892092,1618.2627685546875,False,0.9411770164203815,0.9443968964764827,0.0032198800561011875,-0.026274249551706288,-26.274249551706287,2796.9699163268538,-0.9375624304776723
13,0,0.18062279210425913,1787084846.614135,0.012589334044605494,1614.9900417751737,2794.0453181809107,1614.9900417751737,False,1621.9573187934027,2800.045315892092,1621.9573187934027,False,0.9424869761139518,0.9465529874693166,0.004066011355364774,-0.05154453657183231,-51.54453657183231,2796.9446460398335,-1.8392997634824548
14,0,0.1935653545660898,1787084846.627396,0.01320204115472734,1624.5492784288194,2794.0453181809107,1624.5492784288194,False,1621.0432101779516,2800.045315892092,1621.0432101779516,False,0.9480656210681642,0.9460195256878005,-0.0020460953803637105,0.1309976902006922,130.9976902006922,2797.127188266606,4.674482236678997
15,0,0.20732177107129246,1787084846.6416671,0.014176207827404141,1598.1921278211807,2794.0453181809107,1598.1921278211807,False,1594.6823676215279,2800.045315892092,1594.6823676215279,False,0.9326839341644677,0.9306356842112854,-0.002048249953182313,0.13106203798404362,131.06203798404363,2797.1272526143894,4.676778403655567
16,0,0.22109935455955565,1787084846.654912,0.013174708932638168,1590.501917860243,2794.0453181809107,1590.501917860243,False,1599.289466688368,2800.045315892092,1599.289466688368,False,0.9281960286391812,0.933324326714239,0.00512829807505788,-0.08327045231053191,-83.27045231053191,2796.912920124095,-2.971397812965027
17,0,0.2350406046025455,1787084846.6695611,0.014587291050702333,1600.4591932508679,2794.0453181809107,1600.4591932508679,False,1602.4323133680555,2800.045315892092,1602.4323133680555,False,0.9340069637722105,0.9351584507564359,0.0011514869842254027,0.03549971702089592,35.499717020895915,2797.031690293426,1.2667612411110447
18,0,0.24980012502055615,1787084846.6844292,0.014810249907895923,1620.1937527126738,2794.0453181809107,1620.1937527126738,False,1632.830984157986,2800.045315892092,1632.830984157986,False,0.9455237934683578,0.9528987157547222,0.007374922286364383,-0.15036741314331367,-150.36741314331368,2796.845823163262,-5.365665613164205
19,0,0.26419256313238293,1787084846.698347,0.013859207974746823,1617.6030192057292,2794.0453181809107,1617.6030192057292,False,1620.486488172743,2800.045315892092,1620.486488172743,False,0.9440118754219818,0.9456946300378878,0.0016827546159059459,0.019633047688660647,19.633047688660646,2797.015823624094,0.7005797776427579
20,0,0.27771168760955334,1787084846.711464,0.013064125087112188,1626.890003797743,2794.0453181809107,1626.890003797743,False,1631.5986518012155,2800.045315892092,1631.5986518012155,False,0.9494316376489507,0.9521795427775172,0.0027479051285664857,-0.012178397175738778,-12.178397175738779,2796.9840121792295,-0.4345702674756915
21,0,0.2907622295897454,1787084846.7244558,0.012941958848387003,1604.8549316406247,2794.0453181809107,1604.8549316406247,False,1613.6955105251734,2800.045315892092,1613.6955105251734,False,0.9365722589601586,0.9417315046796161,0.005159245719457473,-0.08419472476949326,-84.19472476949326,2796.9119958516358,-3.004379273818629
22,0,0.30395281314849854,1787084846.737837,0.013328291941434145,1608.6924533420138,2794.0453181809107,1608.6924533420138,False,1615.6833197699655,2800.045315892092,1615.6833197699655,False,0.9388117862207342,0.9428915640457755,0.004079777825041209,-0.0519556815563993,-51.9556815563993,2796.9442348948487,-1.8539709376391413
23,0,0.3174356045201421,1787084846.75142,0.013536708895117044,1604.498974609375,2794.0453181809107,1604.498974609375,False,1614.8643961588543,2800.045315892092,1614.8643961588543,False,0.9363645271120783,0.9424136509825741,0.006049123870495832,-0.11077154128632691,-110.77154128632691,2796.885419035119,-3.9527384130148056
24,0,0.33054506266489625,1787084846.7640588,0.012595125008374453,1616.2629530164927,2794.0453181809107,1616.2629530164927,False,1624.4095757378473,2800.045315892092,1624.4095757378473,False,0.9432298303951916,0.9479840924126534,0.004754262017461763,-0.07209961092981876,-72.09961092981875,2796.9240909654754,-2.5727808638959018
25,0,0.3434041045838967,1787084846.7771368,0.013033124851062894,1601.5949571397568,2794.0453181809107,1601.5949571397568,False,1604.6603325737847,2800.045315892092,1604.6603325737847,False,0.9346697806599491,0.9364586935007337,0.00178891284078464,0.016462560065089137,16.462560065089136,2797.0126531364704,0.5874450494251048
26,0,0.3569595005828887,1787084846.791184,0.013991333078593016,1609.3009114583333,2794.0453181809107,1609.3009114583333,False,1608.405520290799,2800.045315892092,1608.405520290799,False,0.9391668743855577,0.9386443358607993,-0.0005225385247583647,0.08549562797212777,85.49562797212778,2797.0816862043775,3.050800313021973
27,0,0.37103327095974237,1787084846.8052638,0.01402195799164474,1610.0390950520832,2794.0453181809107,1610.0390950520832,False,1613.9218587239582,2800.045315892092,1613.9218587239582,False,0.9395976686351157,0.9418635985154313,0.002265929880315598,0.002216121583343587,2.216121583343587,2796.9984066979887,0.0790794170476587
28,0,0.38587872951757163,1787084846.820885,0.015565790934488177,1610.8335042317708,2794.0453181809107,1610.8335042317708,False,1622.9683783637151,2800.045315892092,1622.9683783637151,False,0.9400612753981258,0.9471430285546767,0.007081753156550907,-0.14161171758840993,-141.61171758840993,2796.8545788588167,-5.053230002441119
29,0,0.4004711254965514,1787084846.8344371,0.013501666951924562,1606.0266764322917,2794.0453181809107,1606.0266764322917,False,1610.3456163194446,2800.045315892092,1610.3456163194446,False,0.9372560738301633,0.9397765504207102,0.002520476590546883,-0.005386089129310337,-5.386089129310337,2796.990804487276,-0.1921955869722501
30,0,0.4143286671023816,1787084846.84863,0.014125999994575977,1597.231138780382,2794.0453181809107,1597.231138780382,False,1590.0608235677084,2800.045315892092,1590.0608235677084,False,0.9321231135824748,0.9279386118036599,-0.004184501778814909,0.19486265241349157,194.86265241349156,2797.191053228819,6.95342036873721
31,0,0.42861512512899935,1787084846.862974,0.014286499936133623,1603.3122585720487,2794.0453181809107,1603.3122585720487,False,1605.1986273871528,2800.045315892092,1605.1986273871528,False,0.9356719752197483,0.9367728352835224,0.0011008600637740784,0.03701172445031439,37.01172445031439,2797.0332023008555,1.3207152601453893
32,0,0.44308581307996064,1787084846.87763,0.014568458078429103,1604.4478678385417,2794.0453181809107,1604.4478678385417,False,1606.5598524305556,2800.045315892092,1606.5598524305556,False,0.9363347018718876,0.9375672283396908,0.0012325264678031411,0.03307941769884675,33.079417698846754,2797.029269994104,1.180396006952853
33,0,0.45760952099226415,1787084846.891952,0.014250291977077723,1601.2852484809027,2794.0453181809107,1601.2852484809027,False,1603.7818549262151,2800.045315892092,1603.7818549262151,False,0.9344890387545447,0.9359460254840744,0.0014569867295296524,0.02637575924373675,26.375759243736752,2797.022566335649,0.941184671843304
34,0,0.47127762506715953,1787084846.904992,0.012987249996513128,1602.051353624132,2794.0453181809107,1602.051353624132,False,1605.941259765625,2800.045315892092,1605.941259765625,False,0.9349361276536401,0.9372062257854114,0.0022700981317712587,0.0020916339172469918,2.0916339172469915,2796.9982822103225,0.07463723655605879
35,0,0.48445087508298457,1787084846.918294,0.013253000099211931,1630.8896240234376,2794.0453181809107,1630.8896240234376,False,1633.4231770833335,2800.045315892092,1633.4231770833335,False,0.95176576347921,0.9532443117677313,0.0014785482885212309,0.02573180861244255,25.73180861244255,2797.0219223850177,0.9182061309036023
36,0,0.4980382709763944,1787084846.932163,0.013824291992932558,1621.4625162760417,2794.0453181809107,1621.4625162760417,False,1621.8378228081597,2800.045315892092,1621.8378228081597,False,0.9462642272192233,0.946483251181862,0.00021902396263873136,0.06334835967441468,63.34835967441468,2797.0595389360797,2.2605038422214774
37,0,0.5124033545143902,1787084846.9470358,0.014827291015535593,1596.9091471354166,2794.0453181809107,1596.9091471354166,False,1597.993926323785,2800.045315892092,1597.993926323785,False,0.931935203487708,0.9325682663738871,0.0006330628861791476,0.05098280548149391,50.98280548149391,2797.0471733818868,1.8192551199505393
38,0,0.526802500593476,1787084846.960958,0.013867167057469487,1611.5893907335071,2794.0453181809107,1611.5893907335071,False,1620.6119167751735,2800.045315892092,1620.6119167751735,False,0.940502400832264,0.9457678285228103,0.005265427690546276,-0.08736592158978829,-87.36592158978829,2796.9088246548154,-3.1175393087991825
39,0,0.5407940215663984,1787084846.975017,0.014003624906763434,1586.495716688368,2794.0453181809107,1586.495716688368,False,1585.652579752604,2800.045315892092,1585.652579752604,False,0.925858062255169,0.9253660186137328,-0.0004920436414361795,0.0845848775308339,84.5848775308339,2797.080775453936,3.0183013677859654
