batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
0,0,0.0060468000010587275,1786044750.1361094,0.011175399995408952,-1532.5018412180343,2805.4574448863796,-1532.5018412180343,False,-1539.6891650531365,2811.4574425975607,-1539.6891650531365,False,-1.1576820171438997,-1.1631114628590673,-0.005429445715167569,0.12679836418853935,126.79836418853935,2808.684817883739,4.524634748377796
1,0,0.01732145001005847,1786044750.1480606,0.011249300005147234,-1543.6072909842112,2805.4574448863796,-1543.6072909842112,False,-1543.0259258914723,2811.4574425975607,-1543.0259258914723,False,-1.1660712922108578,-1.1656321175911888,0.00043917461966902493,-0.014780955539272478,-14.780955539272478,2808.543238564011,-0.5274391785352726
2,0,0.028407999998307787,1786044750.1587539,0.010821800009580329,-1544.80975519973,2805.4574448863796,-1544.80975519973,False,-1539.9045197882763,2811.4574425975607,-1539.9045197882763,False,-1.16697965731759,-1.1632741460594866,0.0037055112581032557,-0.09358068918815614,-93.58068918815614,2808.4644388303623,-3.3393052093975215
3,0,0.039396500011207536,1786044750.170224,0.011051599984057248,-1533.1668318956638,2805.4574448863796,-1533.1668318956638,False,-1540.8750616286438,2811.4574425975607,-1540.8750616286438,False,-1.1581843641743268,-1.164007312444844,-0.005822948270517214,0.13629153650484147,136.29153650484147,2808.694311056055,4.863386258380013
4,0,0.05032490000303369,1786044750.1803346,0.010700400016503409,-1541.6549121517733,2805.4574448863796,-1541.6549121517733,False,-1536.151956634697,2811.4574425975607,-1536.151956634697,False,-1.164596426860504,-1.1604393860844886,0.004157040776015419,-0.10447375064649478,-104.47375064649478,2808.453545768904,-3.728009943137838
5,0,0.061379250008030795,1786044750.1920533,0.011306899978080764,-1537.438593285501,2805.4574448863796,-1537.438593285501,False,-1543.7739966325178,2811.4574425975607,-1543.7739966325178,False,-1.161411336703517,-1.166197224934728,-0.004785888231211066,0.11127266554290685,111.27266554290685,2808.669292185093,3.9706203804919658
6,0,0.07248935001553036,1786044750.2030647,0.010808099992573261,-1539.183394884457,2805.4574448863796,-1539.183394884457,False,-1533.2727487770615,2811.4574425975607,-1533.2727487770615,False,-1.1627293941310957,-1.158264375868674,0.004465018262421738,-0.11190364737333802,-111.90364737333802,2808.446115872177,-3.9931361466363837
7,0,0.08336945000337437,1786044750.2132845,0.010862099996302277,-1536.754550552764,2805.4574448863796,-1536.754550552764,False,-1546.2856485991192,2811.4574425975607,-1546.2856485991192,False,-1.160894597376132,-1.1680945762049542,-0.007199978828822173,0.16951212985826264,169.51212985826263,2808.7275316494083,6.048819934993671
8,0,0.09432975000527222,1786044750.2252855,0.010973700002068654,-1535.052298964373,2805.4574448863796,-1535.052298964373,False,-1540.4369161890304,2811.4574425975607,-1540.4369161890304,False,-1.1596086830629924,-1.163676328766592,-0.004067645703599743,0.09394520480138203,93.94520480138203,2808.6519647243517,3.3523124750707263
9,0,0.10525875000166707,1786044750.2351217,0.01075050001963973,-1536.8429908131789,2805.4574448863796,-1536.8429908131789,False,-1535.9500804660784,2811.4574425975607,-1535.9500804660784,False,-1.1609614068874292,-1.1602868848581842,0.000674522029245006,-0.020458665843631072,-20.45866584363107,2808.5375608537065,-0.7300408879400183
