point_index,point_in_block,label,frequency_mhz,baseline_z,slope_z_per_mhz
1,0,f_minus,2794.1786248070553,0.9282237165119297,-0.023364062338649107
2,1,f_plus,2800.1786225182364,0.9282237165119328,0.021124771125286212
