point_index,point_in_block,label,frequency_mhz,baseline_z,slope_z_per_mhz
1,0,f_minus,2794.1681289509274,0.9177197356103121,-0.03116515619470369
2,1,f_plus,2800.1681266621085,0.9177197356103128,0.027246400025931875
