batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
0,0,0.00990597892086953,1787080929.7875378,0.019286541966721416,1810.8437409577548,2794.1505124847386,1810.8437409577548,False,1820.133665948851,2800.1505101959197,1820.133665948851,False,0.9444259141739022,0.9492709738021188,0.004845059628216575,0.06261119905545655,62.611199055456545,2797.240906132867,2.2341992240742417
1,0,0.02912020799703896,1787080929.806576,0.018996416125446558,1796.3182543458422,2794.1505124847386,1796.3182543458422,False,1816.9309756721864,2800.1505101959197,1816.9309756721864,False,0.9368503041629463,0.9476006454220703,0.010750341259123997,-0.15954653699776683,-159.54653699776682,2797.018748396814,-5.693210712166958
2,0,0.048472874448634684,1787080929.826272,0.01964133302681148,1808.9180856036326,2794.1505124847386,1808.9180856036326,False,1823.4322596710292,2800.1505101959197,1823.4322596710292,False,0.9434216095080348,0.9509913195840849,0.007569710076050118,-0.03989063114668553,-39.89063114668553,2797.138404302665,-1.4234453021226636
3,0,0.06854466651566327,1787080929.846685,0.020363083109259605,1805.7899549000624,2794.1505124847386,1805.7899549000624,False,1819.599900117966,2800.1505101959197,1819.599900117966,False,0.9417901668647218,0.948992594021806,0.00720242715708419,-0.02607338298337449,-26.07338298337449,2797.1522215508285,-0.9303947681763662
4,0,0.08876064547803253,1787080929.866714,0.019992625107988715,1804.6007361778843,2794.1505124847386,1804.6007361778843,False,1817.8973058282143,2800.1505101959197,1817.8973058282143,False,0.9411699427374586,0.9481046244349242,0.006934681697465583,-0.016000751589118817,-16.000751589118817,2797.1622941822225,-0.5709660144561381
5,0,0.10844406252726912,1787080929.886055,0.019305875059217215,1816.1455279836628,2794.1505124847386,1816.1455279836628,False,1825.5301398904912,2800.1505101959197,1825.5301398904912,False,0.9471910036984408,0.9520854462606609,0.004894442562220158,0.06075340437205276,60.75340437205276,2797.2390483381837,2.1679062365134443
6,0,0.12794412451330572,1787080929.905717,0.01962233311496675,1810.7709940070774,2794.1505124847386,1810.7709940070774,False,1821.7887216769054,2800.1505101959197,1821.7887216769054,False,0.94438797379073,0.9501341501677116,0.005746176376981604,0.028711028100440045,28.711028100440046,2797.2070059619123,1.0245157044119342
7,0,0.14787939540110528,1787080929.925916,0.020163041073828936,1806.9917618189102,2794.1505124847386,1806.9917618189102,False,1821.8453511729872,2800.1505101959197,1821.8453511729872,False,0.942416956229437,0.9501636846672361,0.007746728437799111,-0.04655009312393992,-46.550093123939924,2797.1317448406876,-1.661079543389235
8,0,0.16767931205686182,1787080929.9453208,0.019366292050108314,1816.8114385795056,2794.1505124847386,1816.8114385795056,False,1826.4742003872861,2800.1505101959197,1826.4742003872861,False,0.9475383021477837,0.9525778107742603,0.005039508626476619,0.05529599345964306,55.295993459643064,2797.2335909272715,1.9731656244520075
9,0,0.18707929144147784,1787080929.9647171,0.019356666831299663,1806.197405432024,2794.1505124847386,1806.197405432024,False,1818.2360721598998,2800.1505101959197,1818.2360721598998,False,0.9420026682707929,0.9482813043412336,0.006278636070440657,0.008679800560106836,8.679800560106836,2797.1869747343717,0.3097273965210832
