batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
0,0,0.010445333435200155,1787084820.7369962,0.020397917134687304,1592.8404405381943,2794.0453181809107,1592.8404405381943,False,1597.2821584302328,2800.045315892092,1597.2821584302328,False,0.9295607597584478,0.9321528879800045,0.0025921282215567443,0.04321132380316588,43.211323803165875,2797.0394019002083,1.541939901625959
1,0,0.031460250029340386,1787084820.758574,0.021522250026464462,1601.3610082818561,2794.0453181809107,1601.3610082818561,False,1606.5091442334872,2800.045315892092,1606.5091442334872,False,0.9345332511793055,0.9375376357019141,0.0030043845226085386,0.030899008843890307,30.899008843890307,2797.027089585249,1.1025909521799282
2,0,0.05244624998886138,1787084820.778969,0.020348165882751346,1591.5328542625564,2794.0453181809107,1591.5328542625564,False,1600.4306703710427,2800.045315892092,1600.4306703710427,False,0.9287976695826226,0.9339903181941814,0.005192648611558881,-0.03445498722236717,-34.45498722236717,2796.961735589183,-1.229481416727347
3,0,0.07347347948234528,1787084820.8006248,0.021613625111058354,1600.412355408188,2794.0453181809107,1600.412355408188,False,1609.6247299943477,2800.045315892092,1609.6247299943477,False,0.9339796298224193,0.9393558506299452,0.005376220807525867,-0.03993749577043523,-39.937495770435234,2796.9562530806347,-1.4251176052824448
4,0,0.09478131250943989,1787084820.821606,0.020920125069096684,1597.8430314569205,2794.0453181809107,1597.8430314569205,False,1609.0950369428297,2800.045315892092,1609.0950369428297,False,0.9324802061115304,0.9390467287223915,0.006566522610861103,-0.07548666909262995,-75.48666909262995,2796.9207039073126,-2.6936436301966156
5,0,0.11548318748828024,1787084820.841994,0.020339125068858266,1593.737270621366,2794.0453181809107,1593.737270621366,False,1599.1656301730054,2800.045315892092,1599.1656301730054,False,0.9300841380154724,0.9332520573504178,0.0031679193349454238,0.026014930392789116,26.014930392789115,2797.022205506798,0.92830896348805
6,0,0.13671239593531936,1787084820.8640819,0.022047791862860322,1588.3798865976262,2794.0453181809107,1588.3798865976262,False,1595.4447504087939,2800.045315892092,1595.4447504087939,False,0.9269576390663732,0.9310806007923325,0.004122961725959273,-0.0025080604932732837,-2.5080604932732835,2796.993682515912,-0.08949687743624335
7,0,0.15821633348241448,1787084820.885003,0.02087691705673933,1590.7922432675225,2794.0453181809107,1590.7922432675225,False,1596.4321844214312,2800.045315892092,1596.4321844214312,False,0.9283654587335581,0.9316568543125459,0.0032913955789877214,0.022327228342490704,22.327228342490702,2797.0185178047477,0.7967181109938162
8,0,0.17895387497264892,1787084820.905545,0.020503415958955884,1598.9417658369669,2794.0453181809107,1598.9417658369669,False,1602.1165869266795,2800.045315892092,1602.1165869266795,False,0.9331214130642767,0.9349741969521929,0.0018527838879162095,0.06529234542955045,65.29234542955045,2797.061482921835,2.329872446101572
9,0,0.1993954583304003,1787084820.9258938,0.020311333006247878,1600.0000700248304,2794.0453181809107,1600.0000700248304,False,1609.2181834928135,2800.045315892092,1609.2181834928135,False,0.9337390254879,0.93911859543148,0.00537956994358002,-0.040037519997681736,-40.037519997681734,2796.9561530564074,-1.4286868397688315
10,0,0.2199219164904207,1787084820.946599,0.020663917064666748,1599.8238478076544,2794.0453181809107,1599.8238478076544,False,1607.6806804647126,2800.045315892092,1607.6806804647126,False,0.9336361845165664,0.9382213288587845,0.004585144342218128,-0.016311458829606006,-16.311458829606007,2796.979879117576,-0.5820531983159437
11,0,0.24101745849475265,1787084820.968076,0.021439332980662584,1592.3653359425468,2794.0453181809107,1592.3653359425468,False,1600.7681951005331,2800.045315892092,1600.7681951005331,False,0.9292834949567419,0.934187293193056,0.00490379823631415,-0.02582827421144523,-25.82827421144523,2796.9703623021937,-0.9216483803684424
12,0,0.2617796459235251,1787084820.988131,0.020021208096295595,1604.6551182473347,2794.0453181809107,1604.6551182473347,False,1612.6230613846496,2800.045315892092,1612.6230613846496,False,0.9364556504883057,0.9411056374474088,0.004649986959103125,-0.018248027706382054,-18.248027706382054,2796.977942548699,-0.6511571405360425
13,0,0.2821612498955801,1787084821.008836,0.020671915961429477,1606.2067606134938,2794.0453181809107,1606.2067606134938,False,1610.2365495548695,2800.045315892092,1610.2365495548695,False,0.9373611685929771,0.9397129004894537,0.0023517318964765277,0.05039092363435963,50.39092363435963,2797.04658150004,1.7981345858678144
14,0,0.30295354139525443,1787084821.029716,0.02084633312188089,1605.1876583444364,2794.0453181809107,1605.1876583444364,False,1608.2197133145596,2800.045315892092,1608.2197133145596,False,0.9367664338942672,0.9385359013499684,0.001769467455701279,0.06778064737204637,67.78064737204636,2797.063971223777,2.418664265345645
15,0,0.32351829134859145,1787084821.0499682,0.020217332988977432,1594.45140213683,2794.0453181809107,1594.45140213683,False,1599.3074008044655,2800.045315892092,1599.3074008044655,False,0.9305008957880575,0.9333347928288358,0.0028338970407782993,0.0359907335004989,35.990733500498905,2797.032181309906,1.2842825257100665
16,0,0.3443054584786296,1787084821.071288,0.021282583009451628,1602.3463648911907,2794.0453181809107,1602.3463648911907,False,1606.687372567426,2800.045315892092,1606.687372567426,False,0.9351082923542374,0.937641647416641,0.002533355062403597,0.044966624194691635,44.96662419469163,2797.0411572006,1.6045755136558533
17,0,0.36526402086019516,1787084821.091883,0.020559458062052727,1597.002108315165,2794.0453181809107,1597.002108315165,False,1605.2717852925146,2800.045315892092,1605.2717852925146,False,0.9319894544112003,0.9368155292761908,0.004826074864990537,-0.023507012838383003,-23.507012838383,2796.972683563567,-0.8388171866394163
18,0,0.3860436249524355,1787084821.1128519,0.02092816587537527,1599.7871036973113,2794.0453181809107,1599.7871036973113,False,1607.3999887707928,2800.045315892092,1607.3999887707928,False,0.9336147411363898,0.9380575208729891,0.004442779736599345,-0.012059643007847851,-12.059643007847852,2796.9841309333974,-0.43033267941221276
19,0,0.406993041979149,1787084821.133775,0.020880999974906445,1594.2840036791424,2794.0453181809107,1594.2840036791424,False,1601.9850506449852,2800.045315892092,1601.9850506449852,False,0.9304032042468646,0.934897434105874,0.00449422985900938,-0.013596235923928099,-13.596235923928099,2796.9825943404812,-0.4851639995692299
20,0,0.42774581245612353,1787084821.154521,0.02054462512023747,1595.8802108567504,2794.0453181809107,1595.8802108567504,False,1603.6617977329615,2800.045315892092,1603.6617977329615,False,0.9313347297901562,0.9358759616829961,0.0045412318928399475,-0.014999983647788281,-14.99998364778828,2796.9811905927577,-0.5352549117823394
21,0,0.44899493746925145,1787084821.1761112,0.02154487487860024,1592.074380879562,2794.0453181809107,1592.074380879562,False,1598.5923110212775,2800.045315892092,1598.5923110212775,False,0.9291136974035656,0.9329174758237935,0.0038037784202278324,0.007024566127306884,7.024566127306884,2797.0032151425326,0.2506625081111506
22,0,0.4699718334013596,1787084821.196479,0.020324332872405648,1583.372466489018,2794.0453181809107,1583.372466489018,False,1592.2702289748863,2800.045315892092,1592.2702289748863,False,0.924035374461505,0.9292279917796082,0.005192617318103276,-0.03445405262202126,-34.45405262202126,2796.961736523783,-1.229448066729277
23,0,0.49050952098332345,1787084821.2171679,0.020643957890570164,1600.7117929384692,2794.0453181809107,1600.7117929384692,False,1603.2289635315726,2800.045315892092,1603.2289635315726,False,0.934154377632096,0.9356233653281745,0.0014689876960785053,0.07675467986087471,76.75467986087472,2797.0729452562664,2.7388909456492545
24,0,0.511156853986904,1787084821.237788,0.020586458034813404,1603.7928249152133,2794.0453181809107,1603.7928249152133,False,1606.7317266735301,2800.045315892092,1606.7317266735301,False,0.9359524274255672,0.9376675318903894,0.001715104464822259,0.0694042350870747,69.40423508707471,2797.0655948114922,2.4765998817825685
25,0,0.5314856038894504,1787084821.257827,0.020001458004117012,1600.1031673934106,2794.0453181809107,1600.1031673934106,False,1603.8481142502421,2800.045315892092,1603.8481142502421,False,0.9337991917580596,0.9359846935552861,0.002185501797226541,0.05535549866318456,55.35549866318456,2797.0515460750685,1.9752889902649358
